ReferenceID	Authors	Year	Title	Details	
57674	Higgins, R. P.	1983	The Atlantic barrier reef ecosystem at Carrie Bow Cay	Kinorhyncha. Smithsonian Contributions to the Marine Sciences. 18Belize, II : 1-131	
167950	Sørensen, M. V.	2007	A new species of Antygomonas (Kinorhyncha: Cyclorhagida) from the Atlantic coast of	Florida, USA. Cahiers de Biologie Marine. 48: 155-168	
75750	Bacescu, M., E. Dumitrescu, A. Marcus, G. Paladian & G. Mayer	1963	Données quantitatives sur la faune pétricole de la mer Noire à Agigea (secteur roumain), dans les conditions spéciales de l'année 1961.	Travaux du Museum National d'Histoire Naturelle Grigore Antipa. 4:131-155, figs. 1-3, pl. 1, tabs. 1-2, folding table.	
167921	Lang, K.	1949	Echinoderida. Further Zoological Results of the Swedish Antarctic Expedition 1901-1903 4: 1-22.		
167887	GaOrdóñez, D., Pardos, F. & Benito, J.	2008	Three new Echinoderes (Kinorhyncha, Cyclorhagida) from North Spain, with new evolutionary aspects in the genus. Zoologischer Anzeiger 247: 95-111.		
167881	Brown, R.; Higgins, R. P.	1983	A new species of Kinorhynchus (Homalorhagida, Pycnophyidae) from Australia with a redescription and range extension of other Kinorhyncha from	the South Pacific. Zoologica Scripta. 12(3): 161-169	
167964	Sørensen, M. V.; Rho, H. S.; W-Min, G.; Kim, D.; Chang, C. Y.	2012	Occurrence of the newly described kinorhynch genus Meristoderes (Cyclorhagida: Echinoderidae) in Korea, with the description of four new species	Helgoland Marine Research	
167987	Schepotieff, A.	1907	: Die Echinoderiden. Zeitschrift für wissenschaftliche Zoologie 88(2): 291-326, pls. XVII-XX.		
167938	Omer-Cooper, J.	1957	: Deux nouvelles especes de Kinorhyncha en Provenance de l'Afrique du Sud. Bulletin mensuel de la Société Linnéenne de Lyon 26(8): 213-216.		
1318	Land J. van der (ed)	2008	UNESCO-IOC Register of Marine Organisms (URMO)		
167895	Higgins, R. P.	1960	A new species of Echinoderes (Kinorhyncha) from Puget Sound	Transactions of the American Microscopical Society. 79(1): 85-91	
167944	Remane, A.	1936	Kinorhyncha (= Echinodera).		
167864	Adrianov, A. V.	1995	The first description of kinorhynchs from the Spitsbergen Archipelago (Greenland Sea), with a key to the genus Pycnophyes	Homalorhagida, Kinorhyncha). Canadian Journal of Zoology. 73: 1554-1566	
132593	Neuhaus, B.; Higgins, R. P.	2010	Phylum Kinorhyncha: mud dragons, New Zealand inventory of biodiversity: 2	Kingdom Animalia: Chaetognatha, Ecdysozoa, Ichnofossils. in: Gordon, D.P. (Ed : 468-471	
167958	Sørensen, M. V.; Herranz, M.; Rho, H. S.; W-Min, G.; Yamasaki, H.; Sánchez, N.; Pardos, F.	2012	On the genus Dracoderes Higgins & Shirayama, (Kinorhyncha: Cyclorhagida) with a redescription of its type species, D. abei, and a description of a new species from Spain	Marine Biology Research. 8: 210-232	
167907	Higgins, R. P.	1977	Two new species of Echinoderes (Kinorhyncha) from South Carolina	Transactions of the American Microscopical Society. 96(3): 340-354	
167878	Bauer-Nebelsick, M.	1995	Zelinkaderes klepali sp. n., from shallow water sands of the Red Sea (Kinorhyncha: Cyclorhagida: Zelinkaderidae). Annalen des Naturhistorischen Museums in	Wien, Serie B Botanik und Zoologie 97 B. 57-74	
167901	Higgins, R. P.	1966	Echinoderes arlis, a new kinorhynch from the Arctic Ocean	Pacific Science. 20(4): 518-520	
167924	Lou T.-H.	1934	Sur la présence d'un nouveau kinorhynque a Tchefou: Echinoderes tchefouensis sp. nov. Contribution du Laboratoire de Zoologie Academie Nationale de Peiping 1(4): 1-9, pl. 1.		
167947	Schmidt, P.	1974	Interstitielle Fauna von Galapagos X. Kinorhyncha. Mikrofauna des Meeresbodens 43: 1-15.		
167970	Zelinka, C.	1912	Die Spermatozoen der Echinoderen und ihre Genese.		
165076	Ostmann, A.; Nordhaus, I.; Sørensen, M.V.	2012	First recording of kinorhynchs from Java, with the description of a new brackish water species from a mangrove-fringed lagoon Mar. Biodiv. 42(2): 79-91.		
141266	Shirley, T. C.	2009	Kinorhyncha of the Gulf of Mexico,		
167930	Nebelsick, M.	1990	Antygomonas incomitata gen. et sp. n. (Cyclorhagida, Kinorhyncha) and its phylogenetic relationships	Zoologica Scripta. 19(2): 143-152	
167884	Delamareeboutteville, D.; C	1957	Sur la présence des Echinodères de la famille des Cateriidae Gerlach dans les eaux souterraines littorales de l'Angola	Publiçacoes Culturais, Companhia de Diamantes de Angola (DIAMANG. 34: 33-37	
167867	Adrianov, A. V.; Murakami, C.; Shirayama, Y.	2002	Taxonomic study of the Kinorhyncha in Japan. III. Echinoderes sensibilis n. sp	Kinorhyncha: Cyclorhagida) from Tanabe Bay. Zoological Science. 19(4): 463-473	
167961	Sørensen, M. V.; Rho, H. S.; Kim, D.	2010	A New Species of Condyloderes (Cyclorhagida	Kinorhyncha) from Korea. Zoological Science. 27: 234-242	
167918	Johnston, T. H.	1938	Report on the Echinoderida. Australasian Antarctic Expedition 1911-14	Scientific Reports, Series C - Zoology and Botany. 10(7): 1-13	
167941	Reimer, L.	1963	Zur Verbreitung der Kinorhyncha in der mittleren Ostsee. Zoologischer Anzeiger 171(11/12): 440-447.		
167967	Timm, R. W.	1958	Two new species of Echinoderella (phylum Kinorhyncha) from the Bay of Bengal	Journal of the Bombay Natural History Society. 55(1): 107-109	
167898	Higgins, R. P.	1964	Three new kinorhynchs from the North Carolina coast	Bulletin of Marine Sciene of the Gulf and Caribbean. 14(3): 479-493	
167861	Adrianov, A. V.; Higgins, R. P.	1996	Pycnophyes parasanjuanensis, a new kinorhynch (Kinorhyncha: Homalorhagida: Pycnophyidae) from San Juan Island	Proceedings of the Biological Society of Washington. 109Washington, U.S.A (2): 236-247	
166046	Chitwood, B.	1951	Echinoderella steineri New Species (Scolecida, Echinodera)	The Texas Journal of Science. 3(1): 113-114	
167879	Bauer-Nebelsick, M.	1996	Antygomonas oreas sp. n., a new deep sea kinorhynch from the Pacific Ocean (Kinorhyncha: Cyclorhagida). Annalen des Naturhistorischen Museums in	Wien, Serie B Botanik und Zoologie 98 B. 5-22	
167973	Neuhaus, B.	2013	Kinorhyncha (= Echinodera), in: Schmidt-Raesa, A. (2013). Handbook of Zoology. Gastrotricha, Cycloneuralia and Gnathifera: 1. Nematomorpha, Priapulida, Kinorhyncha, Loricifera. Handbook of Zoology (2010), :		
167902	Higgins, R.P.	1967	The Kinorhyncha of New-Caledonia.		
196289	Sørensen, M. V.; Landers, S. C.	2014	Two new species of Echinoderes (Kinorhyncha: Cyclorhagida) from the Gulf of Mexico	Frontiers in Marine Science. 1:8	
167925	Lundbye, H.; Rho, H. S.; Sorensen, M. V.	2011	Echinoderes rex n. sp (Kinorhyncha: Cyclorhagida), the largest Echinoderes species found so far	Scientia Marina. 75(1): 41-51	
167933	Neuhaus, B. & Sørensen, M.V.	2013	Populations of Campyloderes sp. (Kinorhyncha, Cyclorhagida): one species with significant morphological variation? Zoologischer Anzeiger 252: 48-75.		
