AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
472765	174280	charcoti	d'Hondt, 1990	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472765		urn:lsid:marinespecies.org:taxname:472765	
472788	471932	fascialis	Kirchenpauer, 1880	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472788		urn:lsid:marinespecies.org:taxname:472788	
472639	111057	imperforata	(Busk, 1884)	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472639		urn:lsid:marinespecies.org:taxname:472639	
472727	111597	alcilobatum	d'Hondt & Mawatari, 1986	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472727		urn:lsid:marinespecies.org:taxname:472727	
472726	111600	anderssoni	Abrikosov, 1932	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472726		urn:lsid:marinespecies.org:taxname:472726	
472724	111600	cookae	d'Hondt, 1983	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472724		urn:lsid:marinespecies.org:taxname:472724	
472725	111600	diaphanum	(Farre, 1837)	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472725		urn:lsid:marinespecies.org:taxname:472725	
254422	111602	erectum	Andersson, 1902	Subspecies	accepted	Accepted name	0	marine		Bock, Phil	2013-03-15 15:05:57	http://www.marinespecies.org/aphia.php?p=taxdetails&id=254422		urn:lsid:marinespecies.org:taxname:254422	
472761	173074	subtropicalis	Gordon, 1984	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472761		urn:lsid:marinespecies.org:taxname:472761	
472789	472625	cognata	Bassler, 1911	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472789		urn:lsid:marinespecies.org:taxname:472789	
467474	467473	delta	(Ryland & Gordon, 1977)	Subspecies	accepted	Accepted name	0	marine		Bock, Phil	2010-03-31 12:26:54	http://www.marinespecies.org/aphia.php?p=taxdetails&id=467474		urn:lsid:marinespecies.org:taxname:467474	
467475	467473	parsimilis	(Morris, 1980)	Subspecies	accepted	Accepted name	0	marine		Bock, Phil	2010-03-31 12:26:54	http://www.marinespecies.org/aphia.php?p=taxdetails&id=467475		urn:lsid:marinespecies.org:taxname:467475	
472805	472626	sibirica	Kluge, 1949	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472805		urn:lsid:marinespecies.org:taxname:472805	
472644	210807	boninensis	Silén, 1941	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472644		urn:lsid:marinespecies.org:taxname:472644	
472641	172946	livingstonei	Hastings, 1943	Subspecies	accepted	Accepted name	0			Bock, Phil	2010-04-27 10:03:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=472641		urn:lsid:marinespecies.org:taxname:472641	
111767	111070	cylindrica	(Hincks, 1886)	Subspecies	accepted	Accepted name	0	marine		Hayward, Peter	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=111767		urn:lsid:marinespecies.org:taxname:111767	
