AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
412757	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Halosbaenidae	Halosbaena		acanthura	Stock, 1976	accepted	Accepted name	0	marine		Poore, Gary	2009-08-21 12:51:41	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412757		urn:lsid:marinespecies.org:taxname:412757	
412758	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Halosbaenidae	Halosbaena		daitoensis	Shimomura & Fujita, 2009	accepted	Accepted name	0	brackish		Jaume, Damià	2010-10-27 14:55:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412758		urn:lsid:marinespecies.org:taxname:412758	
136138	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Halosbaenidae	Halosbaena		fortunata	Bowman & Iliffe, 1986	accepted	Accepted name	0	marine		Poore, Gary	2009-08-21 12:51:41	http://www.marinespecies.org/aphia.php?p=taxdetails&id=136138		urn:lsid:marinespecies.org:taxname:136138	
412759	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Halosbaenidae	Halosbaena		tulki	Poore & Humphreys, 1992	accepted	Accepted name	0	fresh, brackish		Jaume, Damià	2010-10-27 14:55:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412759		urn:lsid:marinespecies.org:taxname:412759	
412760	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Halosbaenidae	Limnosbaena		finki	(Mestrov & Lattinger-Penko, 1969)	accepted	Accepted name	0	fresh, brackish		Jaume, Damià	2010-10-27 14:55:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412760		urn:lsid:marinespecies.org:taxname:412760	
412761	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Monodellidae	Monodella		relicta	Pór, 1962	accepted	Accepted name	0	brackish		Jaume, Damià	2010-10-27 14:55:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412761		urn:lsid:marinespecies.org:taxname:412761	
136139	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Monodellidae	Monodella		stygicola	Ruffo, 1949	accepted	Accepted name	0	fresh, brackish		Poore, Gary	2009-08-21 12:51:41	http://www.marinespecies.org/aphia.php?p=taxdetails&id=136139		urn:lsid:marinespecies.org:taxname:136139	
412762	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Monodellidae	Tethysbaena		aiakos	Wagner, 1994	accepted	Accepted name	0	fresh, brackish		Poore, Gary	2009-08-21 12:51:41	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412762		urn:lsid:marinespecies.org:taxname:412762	
412763	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Monodellidae	Tethysbaena		argentarii	(Stella, 1951)	accepted	Accepted name	0	fresh, brackish		Poore, Gary	2009-08-21 12:51:41	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412763		urn:lsid:marinespecies.org:taxname:412763	
412764	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Monodellidae	Tethysbaena		atlantomaroccana	(Boutin & Cals, 1985)	accepted	Accepted name	0	fresh, brackish		Jaume, Damià	2010-10-27 14:55:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412764		urn:lsid:marinespecies.org:taxname:412764	
412765	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Monodellidae	Tethysbaena		calsi	Wagner, 1994	accepted	Accepted name	0	fresh, brackish		Poore, Gary	2009-08-21 12:51:41	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412765		urn:lsid:marinespecies.org:taxname:412765	
412766	Animalia	Arthropoda	Malacostraca	Thermosbaenacea		Monodellidae	Tethysbaena		colubrae	Wagner, 1994	accepted	Accepted name	0	brackish		Poore, Gary	2009-08-21 12:51:41	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412766		urn:lsid:marinespecies.org:taxname:412766	
