ReferenceID	Authors	Year	Title	Details	
1318	Land J. van der (ed)	2008	UNESCO-IOC Register of Marine Organisms (URMO)		
1345	Brandt, S.	2001	Stramenopiles <i>incertae sedis</i>, <B><I>in</I></B>: Costello, M.J. <i>et al.</i> (Ed.) (2001). <i>European register of marine species: a check-list of the marine species in Europe and a bibliography of guides to their identification. Collection Patrimoines Naturels,</i> 50:		
175677	Mikhalevich, V. I.	1976	New data on the Foraminifera of the groundwaters of Middle Asia.International	Journal of Speleology. 8: 167-175	
168349	Hayward, B.W.; Tendal, O.S.; Carter, R.; Grenfell, H.R.; Morgans, H.E.G.; Scott, G.H.; Strong, C.P.; Hayward, J.J.	2012	Phylum Foraminifera: foraminifera, xenophyophores, in: Gordon, D.P. (Ed.) (2012). New Zealand inventory of biodiversity: 3. Kingdoms Bacteria, Protozoa, Chromista, Plantae, Fungi.		
191652	Nguyen Ngoc	1986	Asiarotalia - A new genus of Foraminifera  from later Kainozoir sediments of the Mekong  plain	Journal of Earth Sriences. 5: 19-22.	
167262	Gooday, A.J., Rothe, N., Pearce, R.B.	2013	New and poorly known benthic foraminifera (Protista, Rhizaria) inhabiting the shells of planktonic foraminifera on the bathyal mid-Atlantic Ridge. Marine Biology Research9: 447-461.		
167343	Altin-Ballero, D.Z., Habura, A., Goldstein, S.T.	2013	Psammophaga sapela n.sp., a new monthalmous foraminiferan from coastal Georgia, USA: fine structure, gametogenesis, and phylogenetic placement. Journal of Foraminiferal Research 43: 113-126.		
169633	Hayward, B. W.; Buzas, M. A.; Buzas-Stephens, P.; Holzmann, M.	2003	The lost types of Rotalia beccarii var tepida Cushman	Journal of Foraminiferal Research. 33: 352-354	
170179	Holzmann, M., Kaminski, M.,Filipescu, S., Pawlowski, J.	2012	A molecular comparison of Entzia tetrastomella and Jadammina macrescens. Abstract in Alegret, Ortiz & Kaminski (eds.), 2012. Ninth International Workshop on Agglutinated Foraminifera, Abstract Volume. p.42		
168675	Rogl, F.; Hansen, H. J.	1984	Foraminifera described by Fichtel & Moll in 1798. A revision of Testacea Microscopica	Verlag, Ferdinand Berger & Sohne, Wien. 143: p.	
162970	Van Hengstum, P.J. and Scott, D.B.,	2012	Sea-level rise and coastal circulation controlled Holocene groundwater development  in Bermuda and caused a meteoric lens to collapse 1600 years ago. Marine Micropaleontology, 90-91: 29-43.		
186972	Mackensen, A.; Grobe, H.; Kuhn, G.; Futterer, D. K.	1990	Benthic foraminiferal assemblages from the eastern Weddell Sea between 68 and 73°S: Distribution, ecology and fossilization potential	Marine Micropaleontology. 16: 241-283	
171290	van Hengstum, P. J.; Scott, D. B.	2011	Ecology of foraminifera and habitat variability in an underwater cave: distinguishing anchialine versus submarine cave environments	Journal of Foraminiferal Research. 41(3): 200-229	
170685	Gooday, A. J.; Aranda dailva, S.; Koho, A.; Lecroq, K. A.; Pearce, B.; B, R.	2010	The ‘mica sandwich’; a remarkable new genus of Foraminifera (Protista, Rhizaria) from the Nazaré Canyon (Portuguese margin	NE Atlantic). Micropaleontology, 56(3-4), text-figure. 1(1): 1-5	
169632	Hayward, B. W.; Holzmann, M.; Grenfell, H. R.; Pawlowski, J.; Triggs, C. M.	2004	Morphological distinction of molecular types in Ammonia - towards a taxonomic revision of the world's most commonly misidentified foraminifera	Marine Micropaleontology. 50: 237-271	
168505	Rodrigues, A. R.; Eichler, P. P. B.; Eichler, B. B.	2013	Foraminifera in two inlets fed by a tidewater glacier, King George Island, Antarctic Peninsula	Journal of Foraminiferal Research. 43: 209-220	
165060	Hayward, B. W.; Kawagata, S.; Sabaa, A. T.; Grenfell, H. R.; van Kerckhoven, L.; Johnson, K.; Thomas, E.	2012	The last global extinction (Mid-Pleistocene) of deep-sea benthic foraminifera  (Chrysalogoniidae, Ellipsoidinidae, Glandulonodosariidae, Plectofrondiculariidae, Pleursostomellidae, Stilostomellidae), their Late Cretaceous-Cenozoic history and taxonomy	Cushman Foundation for Foraminiferal Research Special Publication. 43: 408	
154058	Schweizer, M.; Jorissen, F.; Geslin, E.	2011	Contributions of molecular phylogenetics to foraminiferal taxonomy: General overview and example of Pseudoeponides falsobeccarii Rouvillois	Comptes Rendus Palevol. 10, 95-105	
148201	Sellier de Civrieux J.M.	1991	Las Glabratellidae y Rotaliellidae (foraminiferos) del Mar Caribe suroriental. Bol. Inst. Oceanogr. Venez. Univ. Oriente 26(1/2)[1987], 3-35.		
148205	Brönnimann, P.; Whittaker, J. E.	1993	Taxonomic revision of some Recent agglutinated foraminifera from the Malay Archepelago in the Millett Collection, the Natural History Museum, London	Bulletins of the Natural History Museum (Zoology), London. 59(2): 10	
148213	Clark, F. E.	1993	Rhaptohelenina papuanensis, a new genus and species of benthic foraminifer from the Recent of the Papuan Plateau and Alexa Bank	Journal of Paleontology. 67(5): 899-901	
148216	Collen, J. D.	1998	Metarotaliella tuvaluensis sp. nov. from Funafuti Atoll, western Pacific Ocean: relationship to miliolid foraminifera	Journal of Foraminiferal Research. 28(1): 66-75	
148226	Golemansky, V. G.	1999	Lagynis pontica n. sp., a new monothalamous rhizopod (Granuloreticulosea: Lagynidae) from the Black Sea littoral	Acta Zoologica Bulgarica. 51: 3-13	
148232	Gooday, A. J.	1996	Xenophyophores (Protista), including two new species, from two abyssal sites in the northeast Atlantic Ocean	Journal of Foraminiferal Research. 26: 193-208	
148236	Gudmundsson, G.	1994	Phylogeny, ontogeny and systematics of Recent Soritacea Ehrenberg 1839	Foraminiferida). Micropaleontology. 40: 101-155	
148237	Guilbault, J.; Patterson, R. T.	1998	Rudoloculina hooperi, a new miliolid with an agglutinated outer surface from the northeastern Pacific Ocean	Journal of Foraminiferal Research. 28(4), 306-311	
148241	Hallock, P.; Talge, H.	1994	A predatory foraminifer, Floresina amphiphaga, n. sp. from the Florida Keys	Journal of Foraminiferal Research. 24(4): 210-213	
148243	Jonasson, K. E.; Schröder-Adams, C. J.	1996	Encrusting agglutinated foraminifera on indurated sediment at a hydrothermal venting area on the Juan de Fuca Ridge, Northeast Pacific Ocean	Journal of Foraminiferal Research. 26: 137-149	
148251	Knudsen, K. L.; Siedenkrantz, M. S.	1994	Stainforthia feylingi new species from arctic to subarctic environments, previously recorded as Stainforthia schreibersiana (Czjzek). Cenozoic benthic foraminifera: taxonomy, ecology and stratigraphy	Cushman Foundation for Foraminiferal Research Special Publication. In: Sejrup H.P. & Knudsen K.L. (Eds.), Late 32: 5-13	
148257	Mullineaux, L. S.	1988	Taxonomic notes on large agglutinated foraminifers encrusting manganese nodules, including the description of a new genus Chondrodapis (Komokiacea	Journal of Foraminiferal Research. 18: 46-53	
148263	Patterson, R. T.; McKillop, W. B.	1991	Distribution and possible paleoecological significance of Annectina viriosa, a new species of agglutinated foraminifera from nonmarine salt ponds in Manitoba	Journal of Paleontology. 65(1): 33-37	
148264	Patterson, R. T.	1991	Three new species of foraminifera from the west coast of Canada	Transactions of the American Microscopical Society. 110: 356-363	
148266	Pawlowski, J.; Lee, J. J.	1992	The life cycle of Rotaliella elatiana n. sp - a tiny macroalgavorous foraminifer from the Gulf of Elat	Journal of Protozoology. 39(1): 131-143	
148286	Ujiié, H. H.	1990	Bathyal benthic foraminifera in a piston core from east off the Miyako islands, Ryukyu Island Arc	Bulletin of the College of Science, University of the Ryukyus. 49: 1-60	
148288	Ujiié, H. H.	1997	New benthic foraminifera from the Hess Rise core, Northwest Pacific	Bulletin of the College of Science University of the Ryukyus. 63: 125-132	
148289	Venec-Peyre, M. T.	1988	Two new species of bioeroding Trochamminidae (Foraminiferida) from French Polynesia	Journal of Foraminiferal Research. 18(1): 1-5	
