ReferenceID	Authors	Year	Title	Details	
1	Hayward, P.J.; Ryland, J.S. (Ed.)	1990	The marine fauna of the British Isles and North-West Europe: 1. Introduction and protozoans to arthropods. Clarendon Press: Oxford, UK. ISBN 0-19-857356-1. 627 pp.		
42			ITIS database		
663	Howson, C.M.; Picton, B.E. (Ed.)	1997	The species directory of the marine fauna and flora of the British Isles and surrounding seas. <i>Ulster Museum Publication</i>, 276. The Ulster Museum: Belfast, UK. ISBN 0-948150-06-8. vi, 508 (+ cd-rom) pp.		
742			NSBP/Rees		
1255	Davoult, D.; Dewarumez, J.-M.; Glaçon, R.	1993	Nouvelles signalisations d'espèces macrobenthiques sur les côtes françaises de la Manche orientale et de la Mer du Nord: 4. Groupes divers [New macrobenthic species in the French part of the eastern Channel and of the North Sea: 4. Miscellaneous groups]. <i>Cah. Biol. Mar. 34(1)</i>: 55-64		
1325	Bird, G.J.	2001	Tanaidacea. In: Costello, M.J., C.S. Emblow, & R. White (eds.), European Register of Marine Species. A Check-List of the Marine Species in Europe and a Bibliography of Guides to Their Identification		
2930	Brunel, P., Bosse, L. & Lamarche, G.	1998	Catalogue of the marine invertebrates of the estuary and Gulf of St. Lawrence. Canadian Special Publication of Fisheries and Aquatic Sciences, 126. 405 p.		
2999	Linkletter, L. E.	1977	A checklist of marine fauna and flora of the Bay of Fundy		
5280	Chilton, C.	1885	Notes on a few Australian Edriophthalmata		
5778	Thomson, G.M.	1880	New species of Crustacea from New Zealand		
6637	Sars, G.O.	1869	Undersøgelser over Christiania-fjordens Dybvansfauna anstillede paa en i Sommeren 1868 foretagen Zoologisk Reise		
6827	Costello, M.J.; Emblow, C.; White, R. (Ed.).	2001	European register of marine species: a check-list of the marine species in Europe and a bibliography of guides to their identification. Collection Patrimoines Naturels, 50. Muséum national d'Histoire Naturelle: Paris, France. ISBN 2-85653-538-0. 463 pp.		
6831			BIOCEAN		
9269	Muller, Y.	2004	Faune et flore du littoral du Nord, du Pas-de-Calais et de la Belgique: inventaire. [Coastal fauna and flora of the Nord, Pas-de-Calais and Belgium: inventory]. Commission Régionale de Biologie Région Nord Pas-de-Calais: France. 307 pp.		
9271	Streftaris, N.; Zenetos, A.; Papathanassiou, E.	2005	Globalisation in marine ecosystems: the story of non-indigenous marine species across European seas. <i>Oceanogr. Mar. Biol. Ann. Rev. 43</i>: 419-453		
10205	Amar, R., & Cazaubon, A.	1978	Une nouvelle espece de Synapseudes Crustacea, Tanaidacea des cotes Mediterranneennes		
10384	Bacescu, M.	1975	Archaic species of Tanaidacea from the Tanzanian waters with the description of a new genus, Tanzanapseudes		
10385	Bacescu, M.	1976	Contribution to the knowledge of the family Pagurapseudidae (Crustacea- Tanaidacea) occurring in the infralittoral area of the west India Ocean (Tanzanian waters)		
10386	Bacescu, M.	1976	Representatives of the family Synapseudidae (Crustacea,Tanaidacea) from the Tanzanian coral reefs: one new genus (Curtipleon) and three new species of Synapseudes		
10387	Bacescu, M.	1978	Atlantapseudes nigrichela n.g., n.sp.,Tanaïdacé nouveau capturé par le navire "Thalassa" dans les eaux portugaises		
10388	Bacescu, M.	1980	Apseudes bermudeus n.sp. from Caves Around Bermude [sic] Islands [Apseudes bermudeus n.sp. iz pecina oko Bermudskih Otoka]		
10389	Bacescu, M.	1980	Anuropoda francispori, genre nouveau et espéce nouvelle de Monokonophora (Crustacea,Tanidacea) des eaux de la Méditerranée levantine		
10391	Bacescu, M.	1980	Contribution à la connaissance des Monokonophora (Crustacea, Tanaidacea) de la mer Méditerranée; description de deux espèces nouvelles, Apseudes sicilianus sp.n. et A. misarai sp.n.		
10392	Bacescu, M.	1981	Nouvelle contributions à la connaissance de la faune d ´Apseudoidea Leach, 1914 (Crustacea, Tanaidacea) des eaux profondes du nord-est de l ´Atlantique		
10393	Bacescu, M.	1981	Two new Apseudoidea Leach, 1914 (Crustacea, Tanaidacea) from the northern medio-littoral waters of Sri Lanka		
10394	Bacescu, M.	1981	Contribution to the knowledge of the Monokonophora (Crustacea, Tanaidacea) of the eastern Australia coral reefs		
10395	Bacescu, M.	1982	Carpoapseudes laubieri sp.n. et Carpoapseudes curticarpus sp.n. de l ´Atlantique de NE (Bassin ouest-européen) et quelques détails nouveaux sur la valabilité du genre		
10398	Bacescu, M.	1984	Leviapseudes drachi sp.n., Leviapseudes segonzaci gasconicus ssp.n. et la clé des espèces connnues de Leviapseudes		
10401	Bacescu, M., & Gutu, M.	1974	Halmyrapseudes cubanensis n.g., n.sp. and Halmyrapseudes Bahamensis n.sp., brackish-water species of Tanaidacea (Crustacea)		
10410	Báez, R.P., & Magnere, O.B.	1980	Apseudes fagettii nov. sp. de las Islas Juan Fernandez (Crustacea, Tanaidacea, Apseudidae		
10581	Barnard, K.H.	1935	Report on some Amphipoda, Isopoda, and Tanaidacea in the collections of the Indian Museum		
10585	Barnard, K.H.	1940	18. Contributions to the crustacean fauna of South Africa. XII. Further additions to the Tanaidacea, Isopoda, and Amphipoda, together with keys for the identification of the hitherto recorded marine and fresh-water species		
10675	Boesch, D.F.	1973	Three new tanaids (Crustacea, Tanaidacea) from southern Queensland		
11019	Brum, I.N. da Silva	1973	Conribução ao conhecimento da fauna do Arquipélago de Abrolhos, Bahia, Brasil, No. 4. Crustacea - Tanaidacea		
11020	Brum, I.N. da Silva	1974	Contribução ao conhecimento da fauna do Arquipélago de Abrolhos, Bahia, Brasil, No. 5. Crustacea - Tanaidacea		
11022	Brum, I.N. da Silva	1978	Paraleiopus macrochelis g.n., sp.n. do littoral sudeste do Brasil (Tanaidacea, Monokonophora)		
11109	Beddard, F.E.	1886	Preliminary notice of the Isopoda collected during the voyage of H.M.S 'Challenger.'- Part III		
11218	Bird, G.J., & Holdich, D.M.	1984	New deep-sea leptognathiid tanaids (Crustacea, Tanaidacea) from the north-east Atlantic		
11219	Bird, G.J., & Holdich, D.M.	1985	A remarkable tubicolous tanaid (Crustacea: Tanaidacea) from the Rockall Trough		
11948	Day, J.H., Field, J.G., & Penrith, M.J.	1970	The benthic fauna and fishes of False Bay, South Africa		
13229	Ishimaru, S.I.	1985	A new species of Leptochelia (Crustacea: Tanaidacea) from Japan, with a Redescription of L. savignyi (Kroyer, 1842)		
14273	Stephensen, K.	1915	Isopoda, Tanaidacea, Cumacea, Amphipoda (excl. Hyperiidea)		
14285	Stephensen, K.	1927	Papers from Dr. Th. Mortensen’s Pacific expedition 1914-16. XL. Crustacea from the Auckland and Campbell Islands		
14371	Stebbing, T.R.R.	1918	Some Crustacea of Natal		
16478	Blazewicz, M., & Jazdzewski, K.	1996	A contribution to the knowledge of Tanaidacea (Crustacea Malacostraca) of Admiralty Bay, King George Island, Antarctic		
17056	Larsen, K., & Wilson, G.D.F.	1998	Tanaidomorphan systematics- is it obsolete?		
17171	Roman, M.-L.	1976	Une nouvelle espèces de Tanaidacea de Madagascar: Acanthapseudes elegans n.g., n.sp. (Crustacea, Tanaidacea)		
17172	Lang, K.	1973	Taxonomische und phylogenetische Untersuchungen über die Tanaidaceen (Crustacea). 8. Die Gattungen Leptochelia Dana, Paratanais Dana, Heterotanais G.O. Sars und Nototanais Richardson. Dazu einige Bemerkungen über die Monokonophora und ein Nachtrag		
18494	Stebbing, T.R.R.	1904	Gregarious Crustacea from Ceylon		
18571	Thomson, G.M., & Chilton, C.	1886	Critical list of the Crustacea Malacostraca of New Zealand		
18801	Lang, K.	1968	Deep-sea Tanaidacea		
19012	Walker, A.O.	1898	On some new species of Edriophthalma from the Irish Seas		
19066	Sieg, J.	1984	Neuere Erkenntnisse zum natürlichen System der Tanaidacea. Eine phylogenetische Studie		
19343	Montagu, G.	1808	Description of several marine animals found on the south coast of Devonshire		
19350	Vanhöffen, E.	1907	Crustaceen aus dem kleinen Karajakfjord in West-Grönland		
19467	Monod, T.	1935	Crustacés. Pages 449-466, In: Monod, T., F. Angel, L. Germain, & G. Petit, Contribution a l´Étude Faunistique de la Réserve Naturelle de Manampetsa (Madagascar)		
19932	Sars, M.	1858	Oversigt over de i den norsk-arctiske Region forekommende Krebsdyr		
20163	Hansen, H.J.	1887	Oversigt over de paa Dijmphna-Togtet indsamlede Krebsdyr		
20184	Rathke, H.	1843	Beiträge zur Fauna Norwegens		
20449	Blazewicz-Paszkowycz, M., & Sekulska-Nalewajko, J.	2004	Tanaidacea (Crustacea, Malacostraca) of two polar fjords: Kongsfjorden (Arctic) and Admiralty Bay (Antarctic)		
20451	Guerrero-Kommritz, J., & Blazewicz-Paszkowycz, M.	2004	New species of Tanaella Norman and Stebbing,1886 (Crustacea: Tanaidacea: Tanaellidae) from the deep-sea  off the Antarctic and Angola Basin, with a key to the genus		
20453	Larsen, K., & Blazewicz-Paszkowycz, M.	2003	A new species of Neotanais Beddard (Crustacea: Tanaidacea) from the Subantartctic [sic], off the Falkland Islands		
20458	Blazewicz-Paszkowycz, M.	2004	A description of a new species of Typhlotanais (Crustacea: Tanaidacea) from West Antarctic with a note on the genus		
20615	Blazewicz-Paszkowycz, M.	2005	Singularia cuncta N. Gen., N. Sp. (Tanaidacea: Tanaidomorpha) from Antarctic abyssal waters		
21287	Sieg, J.	1983	Tanaidacea, Pars 6		
21925	Norman, A.M., Scott, T.	1906	The Crustacea of Devon and Cornwall		
21939	Heer, O.	1865	Die Urwelt der Schweiz [Primordial Switzerland]		
22171	Bacescu, M.	1985	36. Apseudoidea (Crustacés, Tanaidacea)		
22635	Sieg, J.	1986	Distribution of the Tanaidacea: Synopsis of the known data and suggestions on possible distribution patterns		
22901	Hodgson, T.V.	1902	Crustacea		
39062	Gutu, M.	2001	New changes in the systematics of the suborder Apseudomorpha (Crustacea: Tanaidacea)		
39063	Norman, A.M.	1899	British Isopoda Chelifera		
42732	Pfeffer, G.	1888	Zur Fauna von Süd-Georgien		
