AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
136608	Animalia	Arthropoda	Maxillopoda			Deoterthridae	Amphitantulus		harpiniacheres	Boxshall & Vader, 1993	accepted	Accepted name	0	marine		Boxshall, Geoff	2008-08-20 14:39:15	http://www.marinespecies.org/aphia.php?p=taxdetails&id=136608		urn:lsid:marinespecies.org:taxname:136608	
366576	Animalia	Arthropoda	Maxillopoda			Deoterthridae	Aphotocentor		styx	Huys, 1991	accepted	Accepted name	0	marine		Boxshall, Geoff	2008-08-21 10:19:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=366576		urn:lsid:marinespecies.org:taxname:366576	
136606	Animalia	Arthropoda	Maxillopoda			Basipodellidae	Basipodella		atlantica	Boxshall & Lincoln, 1983	accepted	Accepted name	0	marine		Boxshall, Geoff	2008-08-20 12:08:12	http://www.marinespecies.org/aphia.php?p=taxdetails&id=136606		urn:lsid:marinespecies.org:taxname:136606	
349195	Animalia	Arthropoda	Maxillopoda			Basipodellidae	Basipodella		harpacticola	Becker, 1975	accepted	Accepted name	0	marine		Boxshall, Geoff	2008-08-20 14:39:15	http://www.marinespecies.org/aphia.php?p=taxdetails&id=349195		urn:lsid:marinespecies.org:taxname:349195	
136609	Animalia	Arthropoda	Maxillopoda			Deoterthridae	Boreotantulus		kunzi	Huys & Boxshall, 1988	accepted	Accepted name	0	marine		Boxshall, Geoff	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=136609		urn:lsid:marinespecies.org:taxname:136609	
366580	Animalia	Arthropoda	Maxillopoda			Deoterthridae	Campyloxiphos		dineti	Huys, 1990	accepted	Accepted name	0	marine		Boxshall, Geoff	2009-03-07 17:32:02	http://www.marinespecies.org/aphia.php?p=taxdetails&id=366580		urn:lsid:marinespecies.org:taxname:366580	
366582	Animalia	Arthropoda	Maxillopoda			Deoterthridae	Coralliotantulus		coomansi	Huys, 1991	accepted	Accepted name	0	marine		Boxshall, Geoff	2009-03-07 17:32:02	http://www.marinespecies.org/aphia.php?p=taxdetails&id=366582		urn:lsid:marinespecies.org:taxname:366582	
136610	Animalia	Arthropoda	Maxillopoda			Deoterthridae	Cumoniscus		kruppi	Bonnier, 1903	accepted	Accepted name	0	marine		Boxshall, Geoff	2008-08-20 14:39:15	http://www.marinespecies.org/aphia.php?p=taxdetails&id=136610		urn:lsid:marinespecies.org:taxname:136610	
366584	Animalia	Arthropoda	Maxillopoda			Deoterthridae	Deoterthron		dentatum	Bradford & Hewitt, 1980	accepted	Accepted name	0	marine		Boxshall, Geoff	2010-02-05 13:00:44	http://www.marinespecies.org/aphia.php?p=taxdetails&id=366584		urn:lsid:marinespecies.org:taxname:366584	
366585	Animalia	Arthropoda	Maxillopoda			Deoterthridae	Deoterthron		lincolni	(Boxshall, 1988)	accepted	Accepted name	0	marine		Boxshall, Geoff	2009-03-07 17:32:02	http://www.marinespecies.org/aphia.php?p=taxdetails&id=366585		urn:lsid:marinespecies.org:taxname:366585	
136611	Animalia	Arthropoda	Maxillopoda			Deoterthridae	Dicrotrichura		tricincta	Huys, 1989	accepted	Accepted name	0	marine		Boxshall, Geoff	2008-08-20 14:39:15	http://www.marinespecies.org/aphia.php?p=taxdetails&id=136611		urn:lsid:marinespecies.org:taxname:136611	
366604	Animalia	Arthropoda	Maxillopoda			Doryphallophoridae	Doryphallophora		aselloticola	(Boxshall & Lincoln, 1983)	accepted	Accepted name	0	marine		Boxshall, Geoff	2009-03-07 17:32:02	http://www.marinespecies.org/aphia.php?p=taxdetails&id=366604		urn:lsid:marinespecies.org:taxname:366604	
136613	Animalia	Arthropoda	Maxillopoda			Doryphallophoridae	Doryphallophora		harrisoni	(Boxshall & Lincoln, 1987)	accepted	Accepted name	0	marine		Boxshall, Geoff	2008-08-20 14:39:15	http://www.marinespecies.org/aphia.php?p=taxdetails&id=136613		urn:lsid:marinespecies.org:taxname:136613	
