AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
238137	124834	bullata	(Thomson, 1878)	Subspecies	accepted	Accepted name	0	marine		Stöhr, Sabine	2011-07-11 11:17:46	http://www.marinespecies.org/ophiuroidea/aphia.php?p=taxdetails&id=238137		urn:lsid:marinespecies.org:taxname:238137	
125224	124834	convexa	(Lyman, 1878)	Subspecies	accepted	Accepted name	0	marine		Stöhr, Sabine	2007-02-26 15:50:06	http://www.marinespecies.org/ophiuroidea/aphia.php?p=taxdetails&id=125224		urn:lsid:marinespecies.org:taxname:125224	
125225	124834	vitjazi	Litvinova, 1971	Subspecies	accepted	Accepted name	0	marine		Stöhr, Sabine	2007-07-18 14:17:12	http://www.marinespecies.org/ophiuroidea/aphia.php?p=taxdetails&id=125225		urn:lsid:marinespecies.org:taxname:125225	
244396	242838	f. parvus	(Matsumoto, 1941)	Forma	accepted	Accepted name	0	marine		Stöhr, Sabine	2007-07-19 12:51:37	http://www.marinespecies.org/ophiuroidea/aphia.php?p=taxdetails&id=244396		urn:lsid:marinespecies.org:taxname:244396	
224130	125083	natalensis	Mortensen, 1933	Subspecies	accepted	Accepted name	0	marine		Stöhr, Sabine	2007-07-19 12:51:37	http://www.marinespecies.org/ophiuroidea/aphia.php?p=taxdetails&id=224130		urn:lsid:marinespecies.org:taxname:224130	
242948	243058	f. incompleta	Djakonov, 1954	Forma	accepted	Accepted name	0	marine		Stöhr, Sabine	2007-07-19 12:51:37	http://www.marinespecies.org/ophiuroidea/aphia.php?p=taxdetails&id=242948		urn:lsid:marinespecies.org:taxname:242948	
242978	243058	f. profundi	Djakonov, 1954	Forma	accepted	Accepted name	0	marine		Stöhr, Sabine	2007-07-19 12:51:37	http://www.marinespecies.org/ophiuroidea/aphia.php?p=taxdetails&id=242978		urn:lsid:marinespecies.org:taxname:242978	
242890	173113	abyssalis	Hertz, 1926	Subspecies	accepted	Accepted name	0	marine		Stöhr, Sabine	2007-07-19 12:51:37	http://www.marinespecies.org/ophiuroidea/aphia.php?p=taxdetails&id=242890		urn:lsid:marinespecies.org:taxname:242890	
244397	173116	abyssalis	Hertz, 1926	Subspecies	accepted	Accepted name	0	marine		Stöhr, Sabine	2007-07-19 12:51:37	http://www.marinespecies.org/ophiuroidea/aphia.php?p=taxdetails&id=244397		urn:lsid:marinespecies.org:taxname:244397	
242926	173116	destinata	Hertz, 1926	Subspecies	accepted	Accepted name	0	marine		Stöhr, Sabine	2007-07-19 12:51:37	http://www.marinespecies.org/ophiuroidea/aphia.php?p=taxdetails&id=242926		urn:lsid:marinespecies.org:taxname:242926	
