AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
378254	Animalia	Gastrotricha		Macrodasyida		Thaumastodermatidae	Acanthodasys		algarvense	Hummon, 2008	accepted	Accepted name	0	marine		Todaro, Antonio	2008-12-22 08:59:35	http://www.marinespecies.org/aphia.php?p=taxdetails&id=378254		urn:lsid:marinespecies.org:taxname:378254	
378255	Animalia	Gastrotricha		Macrodasyida		Thaumastodermatidae	Acanthodasys		arcachonensis	Kisielewski, 1987	accepted	Accepted name	0	marine		Todaro, Antonio	2008-12-22 08:59:35	http://www.marinespecies.org/aphia.php?p=taxdetails&id=378255		urn:lsid:marinespecies.org:taxname:378255	
710858	Animalia	Gastrotricha		Macrodasyida		Thaumastodermatidae	Acanthodasys		caribbeanensis	Hochberg & Atherton, 2010	accepted	Accepted name	0	marine		Todaro, Antonio	2012-11-20 09:20:14	http://www.marinespecies.org/aphia.php?p=taxdetails&id=710858		urn:lsid:marinespecies.org:taxname:710858	
378256	Animalia	Gastrotricha		Macrodasyida		Thaumastodermatidae	Acanthodasys		carolinensis	Hummon, 2008	accepted	Accepted name	0	marine		Todaro, Antonio	2008-12-22 08:59:35	http://www.marinespecies.org/aphia.php?p=taxdetails&id=378256		urn:lsid:marinespecies.org:taxname:378256	
710853	Animalia	Gastrotricha		Macrodasyida		Thaumastodermatidae	Acanthodasys		flabellicaudus	Hummon & Todaro, 2009	accepted	Accepted name	0	marine		Todaro, Antonio	2012-11-20 09:20:14	http://www.marinespecies.org/aphia.php?p=taxdetails&id=710853		urn:lsid:marinespecies.org:taxname:710853	
710782	Animalia	Gastrotricha		Macrodasyida		Thaumastodermatidae	Acanthodasys		paurocactus	Atherton & Hochberg, 2012	accepted	Accepted name	0	marine		Todaro, Antonio	2012-11-19 14:52:18	http://www.marinespecies.org/aphia.php?p=taxdetails&id=710782		urn:lsid:marinespecies.org:taxname:710782	
265836	Animalia	Gastrotricha		Chaetonotida		Dasydytidae	Anacanthoderma		paucisetosum	(Marcolongo, 1910)	accepted	Accepted name	0	fresh		Todaro, Antonio	2008-12-22 08:59:35	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265836		urn:lsid:marinespecies.org:taxname:265836	
265837	Animalia	Gastrotricha		Chaetonotida		Dasydytidae	Anacanthoderma		punctatum	Marcolongo, 1910	accepted	Accepted name	0	fresh		Todaro, Antonio	2008-12-22 08:59:35	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265837		urn:lsid:marinespecies.org:taxname:265837	
608026	Animalia	Gastrotricha		Macrodasyida		Redudasyidae	Anandrodasys		agadasys	(Hochberg, 2003)	accepted	Accepted name	0	marine		Todaro, Antonio	2012-08-23 17:17:42	http://www.marinespecies.org/aphia.php?p=taxdetails&id=608026		urn:lsid:marinespecies.org:taxname:608026	
265839	Animalia	Gastrotricha		Chaetonotida		Chaetonotidae	Arenotus		strixinoi	Kisielewski, 1987	accepted	Accepted name	0	fresh		Todaro, Antonio	2008-12-22 08:59:35	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265839		urn:lsid:marinespecies.org:taxname:265839	
