AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
527216	Animalia	Mollusca	Scaphopoda	Gadilida		Pulsellidae	Annulipulsellum		aenigmaticum	V. Scarabino & F. Scarabino, 2010	accepted	Accepted name	0	marine		Bouchet, Philippe	2010-09-27 11:33:04	http://www.marinespecies.org/aphia.php?p=taxdetails&id=527216		urn:lsid:marinespecies.org:taxname:527216	
234129	Animalia	Mollusca	Scaphopoda	Gadilida		Pulsellidae	Annulipulsellum		euzkadii	Scarabino, 1986	accepted	Accepted name	0	marine		Scarabino, Victor	2008-12-16 15:05:27	http://www.marinespecies.org/aphia.php?p=taxdetails&id=234129		urn:lsid:marinespecies.org:taxname:234129	
196374	Animalia	Mollusca	Scaphopoda	Dentaliida		Dentaliidae	Antalis		agilis	(M. Sars in G.O. Sars, 1872)	accepted	Accepted name	0	marine		Scarabino, Victor	2008-12-17 09:21:17	http://www.marinespecies.org/aphia.php?p=taxdetails&id=196374		urn:lsid:marinespecies.org:taxname:196374	
377801	Animalia	Mollusca	Scaphopoda	Dentaliida		Dentaliidae	Antalis		albatrossae	Scarabino, 2008	accepted	Accepted name	0	marine		Scarabino, Victor	2008-12-15 13:52:57	http://www.marinespecies.org/aphia.php?p=taxdetails&id=377801		urn:lsid:marinespecies.org:taxname:377801	
377800	Animalia	Mollusca	Scaphopoda	Dentaliida		Dentaliidae	Antalis		alis	Scarabino, 2008	accepted	Accepted name	0	marine		Scarabino, Victor	2008-12-12 10:42:23	http://www.marinespecies.org/aphia.php?p=taxdetails&id=377800		urn:lsid:marinespecies.org:taxname:377800	
344426	Animalia	Mollusca	Scaphopoda	Dentaliida		Dentaliidae	Antalis		antillaris	(d'Orbigny, 1853)	accepted	Accepted name	0	marine		Scarabino, Victor	2008-12-15 13:52:57	http://www.marinespecies.org/aphia.php?p=taxdetails&id=344426		urn:lsid:marinespecies.org:taxname:344426	
344427	Animalia	Mollusca	Scaphopoda	Dentaliida		Dentaliidae	Antalis		bartletti	(Henderson, 1920)	accepted	Accepted name	0	marine		Scarabino, Victor	2008-12-17 09:21:17	http://www.marinespecies.org/aphia.php?p=taxdetails&id=344427		urn:lsid:marinespecies.org:taxname:344427	
344428	Animalia	Mollusca	Scaphopoda	Dentaliida		Dentaliidae	Antalis		berryi	(Smith & Gordon, 1948)	accepted	Accepted name	0	marine		Scarabino, Victor	2008-12-17 09:21:17	http://www.marinespecies.org/aphia.php?p=taxdetails&id=344428		urn:lsid:marinespecies.org:taxname:344428	
344429	Animalia	Mollusca	Scaphopoda	Dentaliida		Dentaliidae	Antalis		boucheti	Scarabino, 1995	accepted	Accepted name	0	marine		Scarabino, Victor	2008-12-16 09:48:03	http://www.marinespecies.org/aphia.php?p=taxdetails&id=344429		urn:lsid:marinespecies.org:taxname:344429	
714632	Animalia	Mollusca	Scaphopoda	Dentaliida		Dentaliidae	Antalis		caprottii	Martínez-Ortí & Cádiz, 2012	accepted	Accepted name	0	marine		Bouchet, Philippe	2013-01-03 15:28:57	http://www.marinespecies.org/aphia.php?p=taxdetails&id=714632		urn:lsid:marinespecies.org:taxname:714632	
344431	Animalia	Mollusca	Scaphopoda	Dentaliida		Dentaliidae	Antalis		cerata	(Dall, 1881)	accepted	Accepted name	0	marine		Scarabino, Victor	2008-12-17 09:21:17	http://www.marinespecies.org/aphia.php?p=taxdetails&id=344431		urn:lsid:marinespecies.org:taxname:344431	
344432	Animalia	Mollusca	Scaphopoda	Dentaliida		Dentaliidae	Antalis		circumcincta	(Watson, 1879)	accepted	Accepted name	0	marine		Scarabino, Victor	2008-10-30 10:02:58	http://www.marinespecies.org/aphia.php?p=taxdetails&id=344432		urn:lsid:marinespecies.org:taxname:344432	
