AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
379920	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		bermudensis	Hyman, 1939	accepted	Accepted name	0	marine		Tyler, Seth	2010-06-29 10:36:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=379920		urn:lsid:marinespecies.org:taxname:379920	
142572	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		castellonensis	Steinböck, 1954	accepted	Accepted name	0	marine		Faubel, Anno	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=142572		urn:lsid:marinespecies.org:taxname:142572	
142573	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		cinereus	(Graff, 1874)	accepted	Accepted name	0	marine		Tyler, Seth	2010-06-29 07:44:17	http://www.marinespecies.org/aphia.php?p=taxdetails&id=142573		urn:lsid:marinespecies.org:taxname:142573	
379923	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		evelinae	Marcus, 1947	accepted	Accepted name	0	marine		Tyler, Seth	2010-06-29 10:36:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=379923		urn:lsid:marinespecies.org:taxname:379923	
379924	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		gemelliporus	Marcus, 1954	accepted	Accepted name	0	marine		Tyler, Seth	2010-06-29 10:36:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=379924		urn:lsid:marinespecies.org:taxname:379924	
142575	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		gerundensis	Steinböck, 1954	accepted	Accepted name	0	marine		Faubel, Anno	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=142575		urn:lsid:marinespecies.org:taxname:142575	
379925	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		japonicus	Kato, 1947	accepted	Accepted name	0	marine		Tyler, Seth	2010-06-29 10:36:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=379925		urn:lsid:marinespecies.org:taxname:379925	
379926	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		marinelliensis	Beltagi & Khafagi, 1984	accepted	Accepted name	0	marine		Tyler, Seth	2010-06-29 10:36:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=379926		urn:lsid:marinespecies.org:taxname:379926	
142577	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		mosaicus	Kozloff, 1998	accepted	Accepted name	0	marine		Faubel, Anno	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=142577		urn:lsid:marinespecies.org:taxname:142577	
379927	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		potocani	Achatz, 2008	accepted	Accepted name	0	marine		Tyler, Seth	2010-06-29 10:36:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=379927		urn:lsid:marinespecies.org:taxname:379927	
379928	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		trifurcatus	(Beltagi, 1983)	accepted	Accepted name	0	marine		Tyler, Seth	2010-06-29 10:36:36	http://www.marinespecies.org/aphia.php?p=taxdetails&id=379928		urn:lsid:marinespecies.org:taxname:379928	
142578	Animalia	Xenacoelomorpha		Acoela	Aberrantospermata	Convolutidae	Amphiscolops		zeii	Riedl, 1956	accepted	Accepted name	0	marine		Faubel, Anno	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=142578		urn:lsid:marinespecies.org:taxname:142578	
