ReferenceID	Authors	Year	Title	Details	
2562	Rubtzoff A.	1929	Acrorhynchus baikalensis sp.n. Russischer Hydrobiologisch Zeitschrift 8: 132-138		
2539	Riser N.W.	1981	New England Coelogynoporidae Hydrobiologia 84: 139-145		
2207	Karling T.G.	1954	Einige marine vertreter der kalyptorhynchien-familie Koinocystididae Arkiv för Zoologi 7: 165-183		
2823	Ax, P.,	1956	Die Gnathostomulida eine raetselhafte Wurmgruppe aus dem Meeressand.Akad Wiss u Literatur Math Nature Kl Jahrg(8):1-32		
2159	Hoxhold S.	1974	Zur populationsstruktur und abundanzdynamik interstitieller Kalyptorhynchia (Turbellaria, Neorhabdocoela) Mikrofauna des Meeresbodens 41: 3-133		
2345	Mack-Fira V.	1968	Turbellaries de la mer Noire Rapport de la commision internationale de la mer Mediterinee 19: 179-182		
2084	Friedmann G.	1924	Monocelis oofaga nov.sp. eine neue parasitische Alloocole Bulletin de l’Institut des reserches biologiques et de la station biologiques a l’universite de Perm 3: 81-92		
1781	Ax, P.& Sopott-Ehlers B.	1985	Monocelididae (Plathelminthes, Proseriata) von Bermuda Microfauna Marina 2: 371-382		
1712	Artois, T.; Schockaert, E.R.	1999	Interstitial fauna of Galapagos: Porrocystidinae (Plathelminthes Polycystididae). <i>Trop. Zool. 112</i>: (in press)		
2399	Martens P.M. & Schockaert E.R.	1981	Sand dwelling turbellaria from the Netherlands delta area Hydrobiologia 84: 113-127		
129632	Willems, Schockaert & Artois.	2006	Report on the Polycystididae (Rhabdocoela, Kalyptorhynchia) from Australia,  with the description of twelve new species and six new genera. Hydrobiologia    Volume: 563    Pages: 329-355		
2817	Marcus, E.,	1946	Sobre Turbellaria Brasileiros. Bol. Fac. Fil. Cienc. Letr, Univ. s paulo, Zoolgia , 11: 5-254		
2840	Sabussow H.,	1900	Beobachtungen ueber die Turbellarien der Inseln von Solowetzk.Trudi Kazan Univ 34(5)		
