ID	AcceptedTaxonID	Genus	SubGenusName	Species	AuthorString	InfraSpecies	InfraSpecificMarker	InfraSpecificAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUI	
155563	155562	Macrorhynchus		dolichocephala	Pereyaslawsewa, 1892				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:155563	
155567	485061	Polycystis		felis	Marcus, 1954				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:155567	
154496	143573	Nematoplana		coelogynoporoides	Rieger & Ott, 1971				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:154496	
154447	154446	Archiloa		wilsoni	Stirewalt, Kepner & Ferguson, 1940				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:154447	
156021	156012	Diplosiphon		microstylus	Timoshkin, 1986				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:156021	
156049	156048	Diplosiphon		livanovi	Timoshkin, 1986				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:156049	
156051	156050	Diplosiphon		macrorhynchus	Timoshkin, 1986				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:156051	
155935	155933	Blennorhynchus		egregius	Meixner, 1938				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:155935	
155963	143165	Octaculeatus		dimorphis					unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:155963	
155937	143068	Koinocystis		tvaerminnensis	Karling, 1931				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:155937	
155111	143183	Gyrator		helgolandicus	Attems, 1897				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:155111	
155112	143183	Gyratrix		attemsi	Graff, 1896				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:155112	
155132	143184	Derostoma		notops	Duges, 1828				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:155132	
155133	143184	Gyrator		hermaphroditus	Ehrenberg, 1835				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:155133	
155136	143184	Prostoma		lineare	Oersted, 1843				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:155136	
