ID	AcceptedTaxonID	Genus	SubgenusName	SpeciesEpithet	AuthorString	InfraSpecies	InfraSpeciesMarker	InfraSpeciesAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUID
158706	1199047	Psacadium		negreai	Badonnel, 1977				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:170
158718	1199035	Psylloneura		williamsi	Banks, N., 1931				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:182
158719	1199035	Tapinella		williamsi	(Banks, N., 1931)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:182
158723	1199032	Tapinella		olmeca	Badonnel, 1981				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:187
158727	1199028	Tapinella		africana		curvata	subspecies	Badonnel, 1949	Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:191
158728	1199028	Tapinella		curvata		longicornis	subspecies	Badonnel, 1971	Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:192
158730	1199028	Pachytroctes		bilineatus	Smithers, Courtenay, 1958				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:194
158731	1199028	Tapinella		bilineata	(Smithers, Courtenay, 1958)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:194
158743	1199018	Psylloneura		aliena	Banks, N., 1941				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:207
158748	1199013	Psylloneura		perantiqua	Cockerell, 1919				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:472349
158753	1199010	Onychotroctes		trifasciatus	Badonnel, 1969				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:217
158757	1199006	Tapinella		pallida	Badonnel, 1949				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:221
158759	1199006	Nanopsocus		africana	Badonnel, 1948				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:223
158760	1199006	Onychotroctes		africanus	(Badonnel, 1948)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:223
158765	1199003	Onychotroctes		africanus	Badonnel, 1973				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:229
158792	1198977	Liposcelis		villosus	Mockford, 1971				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:256
158794	1198976	Lipscelis		uxoris	(Lienhard, 1980)				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:257
158796	1198975	Liposcelis		triocellatus	Mockford, 1971				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:260
158799	1198972	Troctes		transvaalensis	Enderlein, 1909				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:263
158800	1198972	Liposcellis		transvallensis	Menon, 1942				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:264
158807	1198967	Troctes		silvarum	Kolbe, 1888				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:271
158809	1198966	Liposcelis		setosus	Badonnel, 1963				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:273
158811	1198989	Liposcelis		sculptimacula	Li, Fasheng & Zhihong Li, 1995				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:275
162059	1196788	Psocus		bridarollii	Navas, 1928				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3523
162060	1196788	Blaste		bridarolii	Mockford, 1996				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3524
162062	1196788	Psocidus		bridarelli	Smithers, Courtenay, 1967				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3526
162068	1196784	Psocus		annellus	Banks, N., 1941				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3532
162077	1196778	Blaste	Euclismiopsis	virgatus	Broadhead & Alison Richards, 1980				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3540
162080	1196776	Blaste	Euclismiopsis	smilivirgatus	Li, Fasheng, 1989				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3543
162082	1196775	Psocus		peringueyi	Enderlein, 1925				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3545
162083	1196775	Psocidus		peringueyi	(Enderlein, 1925)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3545
162085	1196773	Euclismia		pauliani	Badonnel, 1943				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3548
162086	1196773	Blaste	Euclismiopsis	lepesmei	Badonnel, 1955				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3550
162089	1196770	Neopsocopsis		aegyptiacus	Meinander, 1981				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3553
162091	1196770	Blaste		muiri	Smithers, Courtenay, 1979				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3555
162097	1196764	Blaste		madecassa	Garcia Aldrete, 1999				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3561
162102	1196763	Amphigerontia		ukingana	Enderlein, 1902				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3565
162104	1196762	Blaste	Euclismia	suffusus	Broadhead & Alison Richards, 1980				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3567
162108	1196757	Psocus		quadrimaculatus	Latreille, 1794				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3571
162111	1196757	Psocus		maculipennis	Stephens, 1836				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3575
162113	1196757	Psocus		subnebulosus	Stephens, 1836				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3577
162116	1196756	Psocus		obtusus	Hagen, 1858				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3579
162120	1196755	Blaste		nairobense	New, 1975				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3583
162126	1196750	Blaste		alluaudi	Badonnel, 1967				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3590
158813	1198964	Liposcelis		rugosus	Badonnel, 1945				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:277
158816	1198962	Liposcelis		rufus	Broadhead, 1950				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:281
158817	1198962	Troctes		rufus	(Broadhead, 1950)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:281
158820	1198960	Liposcelis		reticulatus	Badonnel, 1962				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:284
158822	1198959	Atropos		resinata	Hagen, 1865				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:287
158823	1198959	Troctes		resinatus	(Hagen, 1865)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:287
158826	1198958	Atropos		purpurea	Aaron, 1883				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:291
158829	1198957	Liposcelis		pulcher	Lienhard, 1980				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:293
158834	1198953	Liposcelis		montanum	Badonnel, 1971				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:298
158837	1198952	Troctes		prenolepidis	Enderlein, 1909				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:301
158840	1198950	Liposcelis		pictus	Ball, 1940				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:304
158842	1198949	Liposcelis		perforatus	Badonnel, 1955				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:306
158846	1198946	Troctes		kidderi	Pearman, J. V., 1951				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:310
158847	1198946	Liposcelis		kidderi	(Pearman, J. V., 1951)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:310
158853	1198944	Liposcelis		parvulus	Badonnel, 1963				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:317
158855	1198943	Liposcelis		pallidus	Mockford, 1978				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:319
158858	1198941	Liposcelis		palatinus	Roesler, 1954				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:322
158860	1198940	Liposcelis		paetulus	Broadhead, 1950				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:324
158862	1198939	Liposcelis		paetus	Pearman, J. V., 1942				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:326
158864	1198938	Liposcelis		pacificus	Badonnel, 1986				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:328
158866	1198937	Liposcelis		ornatus	Mockford, 1978				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:330
158869	1198935	Liposcelis		orghidani		atratus	subspecies	Badonnel, 1973	Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:333
162132	1196744	Psocus		conspurcatus	Rambur, 1842				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3597
162133	1196744	Euclismia		conspurcata	(Rambur, 1842)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3597
162135	1196744	Psocus		hilaris	Navas, 1907				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3599
162136	1196744	Blaste		hilaris	(Navas, 1907)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3599
162138	1196744	Psocus		quadrimaculatus	Latreille, 1799				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3602
162141	1196743	Psocus		cinereus	Enderlein, 1903				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3604
162142	1196743	Euclismia		cinerea	(Enderlein, 1903)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3604
162143	1196743	Blaste		cinerea	(Enderlein, 1903)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3604
162145	1196742	Euclismia		binotata	Enderlein, 1926				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3608
162149	1196739	Blaste		atlantica	New, 1977				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3613
162152	1196738	Euclismia		balli	Badonnel, 1945				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3615
162153	1196738	Blaste		balli	(Badonnel, 1945)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3615
162155	1196737	Blaste		arabica	New, 1979				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3618
162157	1196736	Blaste	Euclismia	apterus	Broadhead & Alison Richards, 1980				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3620
162159	1196735	Euclismia		alluaudi	Badonnel, 1935				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3622
162177	1196716	Polygonomyus		sinicus	Li, Fasheng, 2002				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:471794
162178	1196715	Polygonomyus		sexangulus	Li, Fasheng, 2002				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:471792
162179	1196714	Polygonomyus		scapiformis	Li, Fasheng, 2002				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:471790
162182	1196711	Lophomyus		bidigitatus	Li, Fasheng, 2002				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:471801
162192	1196701	Psocidus		hermosus	New, 1975				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3656
162195	1196700	Myopsocus		hermosoides	Vaughan, Thornton & New, 1991				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3659
162197	1196699	Psocus		hermosus	Banks, N., 1920				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3664
158872	1198934	Liposcelis		obscurus	Broadhead, 1954				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:336
158875	1198932	Liposcelis		nigrofasciatus	Badonnel, 1963				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:339
158877	1198931	Liposcelis		nigrocinctus	Badonnel, 1962				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:341
158880	1198928	Troctes		niger	Banks, N., 1900				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:344
158882	1198928	Liposcelis		knullei	Broadhead, 1971				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:346
158887	1198925	Liposcelis		myrmecophilus	Broadhead, 1950				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:352
158888	1198925	Troctes		myrmecophilus	(Broadhead, 1950)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:352
158893	1198923	Liposcelis		mirus	Badonnel, 1986				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:357
158895	1198922	Liposcelis		minutus	Badonnel, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:359
158897	1198921	Liposcelis		mimulus	Badonnel, 1986				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:361
158899	1198919	Troctes		meridionalis	Rosen, 1911				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:363
158906	1198917	Liposcelis		marginepunctatus	Badonnel, 1969				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:370
158910	1198914	Liposcleis		machadoi	(Badonnel, 1969)				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:373
158918	1198907	Atropos		divinatoria		kidderi	morph	Hagen, 1883	Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:383
158919	1198907	Troctes		divinatorius		kidderi	morph	(Hagen, 1883)	Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:383
158921	1198905	Liposcelis		sculptilis	Lienhard, 1977				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:385
158925	1198903	Liposcelis		hirsutus	Badonnel, 1948				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:389
158927	1198919	Liposcelis		gallicus	Rosen, 1911				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:472688
158932	1198897	Atropos		formicaria	Hagen, 1865				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:397
158933	1198897	Troctes		formicarius	(Hagen, 1865)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:397
158934	1198897	Liposcelis		silvarum	Broadhead, 1950				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:398
158937	1198896	Liposcelis		flavidus	Badonnel, 1969				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:401
162198	1196699	Psocidus		hermosus	(Banks, N., 1920)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3664
162199	1196699	Phlotodes		hermosus	(Banks, N., 1920)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3664
162200	1196699	Myopsocus		hermosus	(Banks, N., 1920)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3664
162202	1196698	Myopsocus		angustus	Vaughan, Thornton & New, 1991				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3666
162213	1196690	Phlotodes		zimmermani	Thornton, 1981				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3677
162215	1196689	Phlotodes		vilazi	Smithers, Courtenay & Thornton, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3679
162218	1196687	Phlotodes		venusta	Smithers, Courtenay & Thornton, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3682
162220	1196685	Psocus		unduosus	Hagen, 1859				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3684
162221	1196685	Myopsocus		undurons	Enderlein, 1910				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3685
162223	1196684	Phlotodes		tropica	Smithers, Courtenay, 1975				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3687
162225	1196683	Phlotodes		toxeres	Smithers, Courtenay & Thornton, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3689
162227	1196682	Phlotodes		thecata	New & Thornton, 1976				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3691
162230	1196680	Phlotodes		splendida	Badonnel, 1967				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3694
162232	1196679	Rhaptoneura		speciosa	Smithers, Courtenay, 1957				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3697
162236	1196677	Rhaptoneura		setosa	Smithers, Courtenay, 1964				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3701
162237	1196677	Phlotodes		setosa	(Smithers, Courtenay, 1964)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3701
162239	1196676	Phlotodes		scabiosa	Smithers, Courtenay & Thornton, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3703
162241	1196675	Phlotodes		samoanus	Karny, H. H., 1932				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3705
162243	1196674	Phlotodes		sagitta	Smithers, Courtenay & Thornton, 1979				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3707
162245	1196673	Phlotodes		rimosa	Smithers, Courtenay & Thornton, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3709
162247	1196672	Phlotodes		reptus	Thornton, 1981				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3711
162249	1196671	Phlotodes		rastafari	Turner, B. D., 1975				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3713
162251	1196670	Phlotodes		quadrisetosa	Smithers, Courtenay & Thornton, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3715
162254	1196668	Phlotodes		punctatoides	Thornton, 1981				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3717
162256	1196667	Psocus		pulchellus	Banks, N., 1920				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3722
162257	1196667	Psocidus		pulchellus	(Banks, N., 1920)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3722
162258	1196667	Phlotodes		pulchella	(Banks, N., 1920)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3722
162260	1196666	Phlotodes		preclara	Smithers, Courtenay & Thornton, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3724
162263	1196664	Phlotodes		platyvalvula	Smithers, Courtenay & Thornton, 1979				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3728
162264	1196664	Myopsocus		platyvalvulus	(Smithers, Courtenay & Thornton, 1979)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3728
162266	1196663	Phlotodes		placidula	Smithers, Courtenay, 1975				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3730
162268	1196662	Phlotodes		pilipes	Smithers, Courtenay & Thornton, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3732
162270	1196661	Phlotodes		personata	Badonnel, 1967				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3734
162272	1196660	Phlotodes		pennyi	New, 1980				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3736
162274	1196659	Phlotodes		peltata	Smithers, Courtenay & Thornton, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3738
162277	1196657	Rhaptoneura		pallida	Smithers, Courtenay, 1964				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3742
162278	1196657	Phlotodes		pallida	(Smithers, Courtenay, 1964)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3742
162280	1196656	Phlotodes		palauensis	(Thornton, S. S. Lee & Chui, 1972)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3744
162282	1196655	Phlotodes		ornata	New, 1973				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3746
162285	1196653	Phlotodes		obscura	Badonnel, 1967				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3749
162287	1196652	Phlotodes		nigeriensis	New, 1975				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3751
162289	1196651	Phlotodes		napuka	Thornton, 1981				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3753
162291	1196650	Rhaptoneura		muscosa	Enderlein, 1931				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3755
162294	1196647	Phlotodes		mjöbergi	Karny, H. H., 1925				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3759
162295	1196647	Myopsocus		mjöbergi	(Karny, H. H., 1925)				Subsequent combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3759
162296	1196647	Phlotodes		mjörbergi	Soehardjan, 1958				Junior synonym	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3760
162299	1196646	Phlotodes		minutus	Mockford, 1974				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3763
162301	1196645	Phlotodes		minor	New & Thornton, 1975				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3765
162303	1196644	Phlotodes		megops	Smithers, Courtenay & Thornton, 1979				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3767
162305	1196643	Phlotodes		medleri	New, 1973				Original combination	Unambiguous synonym	urn:lsid:Psocodea.speciesfile.org:TaxonName:3769
