ID	ReferenceType	ReferenceID
158574		30908
158576		31231
158578		31231
158579		31514
158580		30908
158589		31308
158594		30271
158595		30273
158609		32497
158614		32497
158615		31710
158620		32497
158626		32704
158638		33044
158665		30267
158667		30267
158676		32958
158690		31078
158702		30332
158706		30310
158718		30401
158719		31872
158723		30318
158727		30265
158728		30290
158730		32680
158731		32682
158743		30411
158748		30682
158753		30281
158757		30263
158759		30261
158760		30290
158765		30296
158792		31907
158794		31652
158796		31907
158799		30900
158800		31872
158807		31525
158809		30273
158811		31638
158813		30256
158816		30578
158817		32358
158820		30271
158822		31224
158823		30878
158826		30130
158829		31652
158834		30288
158837		30898
158840		30367
158842		30267
158846		32358
158847		31184
158853		30273
158855		31926
158858		32499
158860		30578
158862		32356
158864		30332
158866		31926
158869		30295
158872		30582
158875		30273
158877		30271
158880		30375
158882		30591
158887		30578
158888		32358
158893		30332
158895		30298
158897		30333
158899		32509
158906		30281
158910		30281
158918		31234
158919		30873
158921		31648
158925		30261
158927		32704
158932		31224
158933		32514
158934		30578
158937		30281
158939		30895
158940		30578
158943		30224
158944		30281
158946		30267
158947		30281
158950		30888
158952		32340
158954		32331
158959		31994
158960		31221
158961		31503
158962		30130
158964		33071
158966		30622
158968		31111
158970		31704
158971		32862
158974		30267
158978		30267
158980		30333
158984		32327
158985		31187
158987		30295
158989		30288
158991		30288
158993		30578
158995		30575
158997		32357
158999		30256
159002		31304
159003		30575
159006		31652
159012		31985
159013		30575
159016		30578
159020		30224
159021		31184
159023		30147
159025		31898
159027		30271
159029		30595
159031		30251
159035		30333
159038		30375
159044		31234
159047		31184
159050		30267
159052		30267
159054		30267
159057		30291
159059		30333
159060		30333
159063		30584
159085		30878
159095		30263
159098		30878
159101		31224
159102		31231
159103		30267
159105		30865
159106		30878
159108		32343
159109		32142
159113		30271
159117		30292
159120		30905
159127		30292
159130		30224
159132		32462
159133		32353
159134		32327
159138		30267
159141		31915
159147		31915
159162		32467
159172		31906
159174		31894
159177		30281
159181		31894
159191		32145
159198		31575
159212		30905
159215		30926
159217		30883
159219		30883
159221		31223
159222		31223
159227		32497
159231		32176
159232		33045
159274		30267
159276		31223
159277		31228
159279		30267
159282		32756
159283		32212
159286		34025
159288		31627
159319		30926
159324		30889
159326		30405
159328		30883
159331		31627
159333		31852
159334		32050
159336		30267
159342		32068
159345		31915
159347		31963
159349		31906
159356		30599
159361		30863
159380		30278
159390		30278
159398		30313
159402		30877
159404		31231
159410		32382
159412		30877
159413		31231
159420		32175
159424		30883
159474		32493
159483		33004
159485		31903
159489		31903
159495		31678
159499		31678
159506		31627
159519		31672
159530		31903
159546		30279
159551		30291
159577		33411
159584		34024
159595		31219
159596		31802
159603		32692
159608		30864
159610		30918
159618		31217
159620		30412
159622		30881
159636		30924
159637		32704
159640		30861
159642		30861
159646		32704
159647		32704
159651		32188
159655		30924
159656		32497
159658		32198
159661		31794
159663		30861
159667		32704
159668		32704
159674		30924
159678		32427
159686		32152
159688		30881
159689		32704
159691		33071
159695		30862
159696		32704
159698		30865
159701		30861
159704		32152
159706		32152
159708		33071
159713		30861
159714		32497
159717		30622
159719		33071
159733		33209
159736		31802
159740		32920
159802		33411
159889		33411
159939		33360
159943		33460
159948		33360
159958		34025
159959		32226
159961		30908
159962		30928
159963		31231
159971		34024
159975		30379
159976		32827
159978		30659
159982		31945
159983		31943
159986		30889
159988		31701
159989		30958
159992		34024
159994		34025
159999		34027
160003		30659
160003		31944
160005		32150
160008		30296
160016		34026
160018		30895
160022		31636
160029		30433
160034		31503
160035		31725
160037		30907
160039		30862
160047		34025
160051		31943
160051		33160
160053		32219
160055		32143
160061		32496
160062		32496
160063		30864
160064		30924
160068		32158
160071		30659
160072		32496
160077		31219
160081		31627
160083		33237
160083		34025
160090		30267
160092		32827
160098		30847
160099		32704
160101		31794
160102		31794
160104		32731
160106		32713
160107		32749
160110		32731
160111		32746
160113		32171
160115		32749
160117		32171
160119		32171
160121		32749
160139		31945
160143		31945
160147		32151
160149		30905
160150		32497
160155		32151
160157		33075
160162		30382
160177		33360
160179		33360
160183		33360
160185		33360
160194		32372
160195		30914
160196		30919
160200		32372
160201		30914
160206		31888
160209		30278
160210		30238
160213		32372
160214		30914
160220		32372
160221		30914
160223		32934
160225		32372
160226		30919
160228		32372
160229		30919
160232		30238
160236		30881
160239		32934
160240		32934
160243		32151
160245		32697
160247		32934
160253		33074
160257		30132
160258		30882
160259		30924
160282		32372
160283		30914
160284		30919
160290		32372
160291		30914
160292		30919
160294		32372
160295		30914
160296		30919
160308		32697
160313		30267
160317		32697
160319		32372
160320		30914
160321		30919
160322		32934
160324		32934
160326		32934
160329		30929
160332		30891
160333		32704
160335		32173
160337		32372
160338		30914
160347		32372
160348		30914
160352		32372
160353		30914
160355		32372
160356		30914
160357		32934
160359		32372
160360		30914
160361		30919
160362		32934
160375		32171
160380		32934
160383		32372
160384		30914
160397		31189
160402		30324
160409		32496
160410		32704
160411		30228
160412		32920
160418		32934
160423		30929
160427		32934
160430		34175
160435		31627
160438		32225
160440		34026
160442		32496
160445		34025
160451		31518
160452		34198
160453		30241
160457		33411
160458		33411
160461		33411
160462		33411
160463		33411
160464		33411
160466		33155
160467		32704
160468		32746
160470		34025
160472		30411
160475		30408
160479		32497
160498		34020
160499		31503
160501		32863
160505		31642
160507		31642
160509		31628
160515		30925
160518		32496
160520		32863
160521		32344
160524		31221
160528		30388
160529		30659
160530		32920
160532		31617
160538		30956
160539		30958
160540		30884
160542		30907
160544		34020
160549		30381
160552		34024
160554		30861
160559		30132
160562		32151
160565		33004
160567		32225
160575		30386
160580		30333
160582		32225
160588		32958
160590		30388
160591		32704
160593		32227
160595		30396
160596		32704
160600		30340
160602		30340
160605		30132
160608		30659
160613		30382
160619		32958
160621		30333
160624		31422
160625		32704
160626		32929
160627		32752
160629		31217
160630		30407
160631		32704
160633		32929
160636		32929
160637		32929
160638		34071
160641		32802
160643		32929
160645		32929
160647		32802
160648		32752
160650		32930
160652		32802
160658		32929
160659		32752
