AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
378568	213291	brevispinus	Fisher, 1917	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-12-23 05:29:04	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=378568		urn:lsid:marinespecies.org:taxname:378568	
224140	213291	seychellensis	Jangoux & Aziz, 1984	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-12-23 05:29:04	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=224140		urn:lsid:marinespecies.org:taxname:224140	
234860	172769	elongatus	(Sladen, 1889)	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-12-07 18:24:06	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=234860		urn:lsid:marinespecies.org:taxname:234860	
178253	172769	granuliferus	(Koehler, 1912)	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-12-07 18:24:06	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=178253		urn:lsid:marinespecies.org:taxname:178253	
172770	172768	f. hodgsoni	(Bell, 1889)	Forma	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-31 15:17:57	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=172770		urn:lsid:marinespecies.org:taxname:172770	
172771	172768	f. stellatus	(Koehler, 1920)	Forma	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-31 15:17:57	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=172771		urn:lsid:marinespecies.org:taxname:172771	
255106	255105	coscinactis	Fisher, 1923	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2007-12-30 04:30:36	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=255106		urn:lsid:marinespecies.org:taxname:255106	
255107	255105	megatretus	Fisher, 1928	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2007-12-30 04:30:36	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=255107		urn:lsid:marinespecies.org:taxname:255107	
255109	255108	microgenys	Fisher, 1928	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2007-12-30 04:30:36	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=255109		urn:lsid:marinespecies.org:taxname:255109	
255110	255108	nannodes	Fisher, 1928	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2007-12-30 04:30:36	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=255110		urn:lsid:marinespecies.org:taxname:255110	
378806	378804	crassispinis	Djakonov, 1950	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-12-26 06:08:28	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=378806		urn:lsid:marinespecies.org:taxname:378806	
378805	378804	rathbuni	(Verrill, 1909)	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-12-26 06:08:28	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=378805		urn:lsid:marinespecies.org:taxname:378805	
564380	177952	obtusa	Leipoldt, 1895	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2011-03-08 00:16:56	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=564380		urn:lsid:marinespecies.org:taxname:564380	
828508	158490	var. subgracilis	Verrill, 1915	Variety	accepted	Accepted name	0	marine		Mah, Christopher	2015-01-06 14:59:56	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=828508		urn:lsid:marinespecies.org:taxname:828508	
368446	292851	armatus	Gray, 1840	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-10-17 06:40:47	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=368446		urn:lsid:marinespecies.org:taxname:368446	
368447	292851	erinaceus	Gray, 1840	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-10-17 06:40:47	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=368447		urn:lsid:marinespecies.org:taxname:368447	
368448	292851	peruvianus	Verrill, 1870	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-10-17 06:40:47	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=368448		urn:lsid:marinespecies.org:taxname:368448	
828505	158491	var. buschi	Müller & Troschel, 1843	Variety	accepted	Accepted name	0	marine		Mah, Christopher	2015-01-06 14:59:56	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=828505		urn:lsid:marinespecies.org:taxname:828505	
368451	178647	brasiliensis	Müller & Troschel, 1842	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-10-17 06:40:47	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=368451		urn:lsid:marinespecies.org:taxname:368451	
380307	178647	peruvianus	Verrill, 1870	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-11 21:59:00	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=380307		urn:lsid:marinespecies.org:taxname:380307	
380273	292855	carcharicus	Döderlein, 1917	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-11 21:59:00	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=380273		urn:lsid:marinespecies.org:taxname:380273	
380274	292855	formosanus	Döderlein, 1917	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-11 21:59:00	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=380274		urn:lsid:marinespecies.org:taxname:380274	
368501	213247	granulatus	Müller & Troschel, 1842	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-10-18 04:23:40	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=368501		urn:lsid:marinespecies.org:taxname:368501	
224135	213247	natalensis	John, 1948	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-11 21:59:00	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=224135		urn:lsid:marinespecies.org:taxname:224135	
125199	123867	irregularis	(Pennant, 1777)	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-11 21:59:00	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=125199		urn:lsid:marinespecies.org:taxname:125199	
125200	123867	pentacanthus	(Delle Chiaje, 1827)	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-30 04:03:03	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=125200		urn:lsid:marinespecies.org:taxname:125200	
178656	123867	pontoporeus	Sladen, 1883	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-11 21:59:00	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=178656		urn:lsid:marinespecies.org:taxname:178656	
828503	345409	var. ambiguus	Madsen, 1950	Variety	accepted	Accepted name	0	marine		Mah, Christopher	2015-01-06 14:59:56	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=828503		urn:lsid:marinespecies.org:taxname:828503	
828507	178668	var. forcipatus	Verrill, 1915	Variety	accepted	Accepted name	0	marine		Mah, Christopher	2015-01-06 14:59:56	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=828507		urn:lsid:marinespecies.org:taxname:828507	
828506	123876	var. flanaticus	Lorenz, 1860	Variety	accepted	Accepted name	0	marine		Mah, Christopher	2015-01-06 14:59:56	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=828506		urn:lsid:marinespecies.org:taxname:828506	
224121	213245	phragmorus	Fisher, 1913	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2011-02-15 18:21:14	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=224121		urn:lsid:marinespecies.org:taxname:224121	
380309	213245	polyacanthus	Müller & Troschel, 1842	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-11 21:59:00	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=380309		urn:lsid:marinespecies.org:taxname:380309	
828504	213245	var. burbonica	Doderlein, 1917	Variety	accepted	Accepted name	0	marine		Mah, Christopher	2015-01-06 14:59:56	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=828504		urn:lsid:marinespecies.org:taxname:828504	
368468	368466	fijiensis	John, 1948	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-10-17 06:40:47	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=368468		urn:lsid:marinespecies.org:taxname:368468	
368469	368466	myobrachius	Fisher, 1926	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-10-17 06:40:47	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=368469		urn:lsid:marinespecies.org:taxname:368469	
368467	368466	triseriatus	Müller & Troschel, 1843	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-10-17 06:40:47	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=368467		urn:lsid:marinespecies.org:taxname:368467	
368463	345431	inaequalis	Fisher, 1919	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-10-17 06:40:47	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=368463		urn:lsid:marinespecies.org:taxname:368463	
368462	345431	vappa	Müller & Troschel, 1843	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-10-17 06:40:47	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=368462		urn:lsid:marinespecies.org:taxname:368462	
234874	172715	loripes	Sladen, 1889	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-11 21:59:00	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=234874		urn:lsid:marinespecies.org:taxname:234874	
172716	172715	obesus	Sladen, 1889	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-11 21:59:00	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=172716		urn:lsid:marinespecies.org:taxname:172716	
380748	380747	claviger	Fisher, 1910	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-19 16:30:12	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=380748		urn:lsid:marinespecies.org:taxname:380748	
380749	380747	occidentalis	Baranova, 1955	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-19 16:30:12	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=380749		urn:lsid:marinespecies.org:taxname:380749	
380761	380760	var. australis	H.E.S. Clark, 1970	Variety	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-19 16:30:12	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=380761		urn:lsid:marinespecies.org:taxname:380761	
178230	123837	chardyi	Sibuet, 1975	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-19 16:30:12	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=178230		urn:lsid:marinespecies.org:taxname:178230	
125198	123837	simplex	(Perrier, 1881)	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-19 16:30:12	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=125198		urn:lsid:marinespecies.org:taxname:125198	
125211	124021	grenadensis	(Perrier, 1881)	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-31 15:17:57	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=125211		urn:lsid:marinespecies.org:taxname:125211	
178085	124021	patagonicus	(Sladen, 1889)	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-31 15:17:57	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=178085		urn:lsid:marinespecies.org:taxname:178085	
224148	213335	euryplax	H.L. Clark, 1923	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-31 15:17:57	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=224148		urn:lsid:marinespecies.org:taxname:224148	
377828	213335	fisheri	Bernasconi, 1963	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2008-12-13 02:01:45	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=377828		urn:lsid:marinespecies.org:taxname:377828	
234883	213335	patagonicus	(Sladen, 1889)	Subspecies	accepted	Accepted name	0	marine		Mah, Christopher	2009-01-31 15:17:57	http://www.marinespecies.org/asteroidea/aphia.php?p=taxdetails&id=234883		urn:lsid:marinespecies.org:taxname:234883	
