AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsExtinct	HasPreHolocene	HasModern	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDNameGUID
1181015	1180515	novaguineae	Brindle, 1966	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182811	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182811
1181016	1180512	boliviana	Brindle, 1966	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182292	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182292
1181035	1181034	variabilis	Brindle, 1970	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181668	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181668
1181036	1181034	egoloensis	Brindle, 1970	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:459381	urn:lsid:Dermaptera.speciesfile.org:TaxonName:459381
1181037	1181034	guadalcanalensis	Brindle, 1970	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:185280	urn:lsid:Dermaptera.speciesfile.org:TaxonName:185280
1181101	1180692	chyluensis	Brindle, 1978	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182598	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182598
1181102	1180692	elgonensis	Brindle, 1978	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183856	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183856
1181103	1180692	meruensis	Brindle, 1978	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182685	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182685
1181203	1181422	calidasa	Burr, 1904	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182435	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182435
1181423	1181422	gerstaeckeri	(Dohrn, 1862)	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:180721	urn:lsid:Dermaptera.speciesfile.org:TaxonName:180721
1181936	1179766	dohrni	(Scudder, 1875)	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181547	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181547
1182080	1179921	continentalis	Günther, K, 1934	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182867	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182867
1182081	1179921	obesus	Günther, K, 1934	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:184165	urn:lsid:Dermaptera.speciesfile.org:TaxonName:184165
1182082	1179921	pallidus	Günther, K, 1934	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183152	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183152
1182083	1179921	sumatrensis	Günther, K, 1934	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183358	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183358
1182111	1182110	sagitta	Semenov, 1936	Subspecies		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:184119	urn:lsid:Dermaptera.speciesfile.org:TaxonName:184119
