ReferenceID	Authors	Year	Title	Source
24057	Rehn, JAG	1918	On Dermaptera and Orthoptera from south-eastern Brazil	Transactions of the American Entomological Society (Trans. Am. Entomol. Soc. ) 44:181-222
24059	Palisot de Beauvois	1817	Insectes recueillis en Afrique et en Amerique dans les royaumes d''Oware a Saint-Dominique et dans les Etats-Unis pendant les annees	 1781-1791 - Paris(267pp)
24060	Philippi	1863	Verzeichnis der im Museum von Santiago befindlichen Chilenischen Orthopteren	Zeitschr Ges Nat 21:217-245
24063	Popham	1983	New Malawian earwigs	Chanc Coll Zomba 1983:135-136
24064	Ramamurthi & BV David	1973	A new Subgenus and Five New Species of Carcinophorinae (Dermaptera) from India	Zoologischer Anzeiger (Zool. Anz. ) 190:434-442
24067	Rehn, JAG	1903	Notes on West Indian Orthoptera, with a list of the species known from the island of Puerto Rico	Transactions of the American Entomological Society (Trans. Am. Entomol. Soc. ) 29:129-136
24068	Rehn, JAG	1903	On two earwigs of the genus Labia from Costa Rica	Entomological News 14:292-293
24070	Rehn, JAG	1916	The Stanford Expedition to Brazil, 1911, J.C. Branner Director. 1. Dermaptera and Orthoptera	Transactions of the American Entomological Society (Trans. Am. Entomol. Soc. ) 42:215-308
24071	Moreira	1931	Contribucao para o conhecimento dos insetos Dermapteros do Brasil	Rev Ent Sao Paulo 1:257-265
24072	Moreira	1931	Über einige Dermaptera von Südamerika aus der Sammlung des Deutschen Entomologischen Instituts, Dahlem	Konowia 10(3):167-170
24073	Moreira	1932	Dermapteros da colleccao do Museu Paulista	Revista de Entomologia (Rev. Entomol) 2:277-289
24074	Nishikawa	1970	On the Genus Forficula of Japan including the Ryukyus (Dermaptera, Forficulidae)	Kontyu 38(1):75-83
24076	Menozzi	1933	Descrizione di due nuove specie di Dermatteri di Sumatra	Misc Zool Sum 77:1-5
24077	Moreira	1930	Forficulideos do Brasil	Boletimo Instituto Biologico de Defesa Agricola Rio de Janeiro 7:1-34
24078	Kapoor	1967	Descriptions of two new species of Dermaptera from India	ORIENTAL INSECTS 1:55-59
24079	Kapoor	1967	Catalogue on the Indian Dermaptera	Agra Univ J Res (Sci) 16(1):1-42
24081	Kapoor	1974	Genitalata mahajani gen. et sp . n. from Himachal Pradesh, India (Dermaptera, Chelisochidae)	Zoological Journal of the Linnean Society (Zool. J. Linn. Soc. ) 55:83-86
24083	Linnaeus	1758	Systema Naturae (Holmiae)	 10(1):823 pp
24087	Machado	1953	Contribucao de una nova especie (Dermaptera, Labiidae)	Dusenia 4:243-236
24090	Costa, A.	1881	Relazione di un viaggio nelle Calabrie per richerche zoologiche fatto nella state del 1876	Atti Della R. Accademia Delle Scienze Fisiche E Matematiche 9(6):1-63
24091	Machado	1956	Contribucao ao conhecimento do genero "Pyragra" Serville, 1831 (Dermaptera, Pygidicranidae)	Revista Brasileira de Biologia 16:159-162
24093	Machado	1967	Descricao de  "Doru cincinnatoi sp.n." (Dermaptera, Forficulidae)	Atas Soc Biol Rio de Janeiro 11(3):129-130
24094	Maran	1965	Beitrag zur Kenntnis der Taxonomie und der Geographischen Verbreitung der Vertreter der Gattung Anechura Scudder (Dermaptera, Forficulidae)	Acta Entomologica Musei Nationalis Pragae 36:671-683
24096	Martin, MM	1978	El genero Guanchia en las Islas Canarias (Dermaptera, Forficulidae)	Mus Ins Cienc nat (Zool) 1:7-28
24098	Menozzi	1929	Diagnosi di cinque nuove specie di Dermatteri	Memorie della Societa Entomologica Italiana 8:8-18
24100	Menozzi	1932	Contributo alla conoscenza dei Dermatteri del Brasile	Rev Ent 2:150-168
24105	Hebard	1923	Dermaptera and Orthoptera from the state of Sinaloa, Mexico	Transactions of the American Entomological Society (Trans. Am. Entomol. Soc. ) 48:157-196
24106	Hebard	1929	Supplementary notes on Panamanian Dermaptera and Orthoptera	Transactions of the American Entomological Society (Trans. Am. Entomol. Soc. ) 55:389-400
24108	Hebard	1933	Notes on Panamanian Dermaptera and Orthoptera	Transactions of the American Entomological Society (Trans. Am. Entomol. Soc. ) 59:103-108
24110	Hincks	1947	A new species of earwig from Sierra Leone (Dermaptera)	Entomologist 80:201-203
24111	Hincks	1948	Dermaptera collected in the Ivory Coast by MM Paulian and Delamare	Revue Française d' Entomologie (Revue Française d'Entomologie) 14:318-321
24114	Hudson, L	1973	A Systematic Revision of the New Zealand Dermaptera	Jl R soc New Zeal 3(2):219-254
24122	Duda & Malhotra	1970	On a new species of Diplatys Serville, 1831, from Kashmir [Eine neue Art von Diplatys Serville, 1931, aus Kaschmir]	Beiträge zur Entomologie, besonders in Bezug auf die schlesische Fauna (Beiträge zur Entomologie) 20:141-143
24123	Eschscholz	1822	Entomograph	 1:1-128
24130	Gangola	1968	Studies on the Dermaptera of Kumaon Hills. 2. Carcinophoridae and Labiduridae	Entomologist 101:52-59
24131	Géné	1832	Descrizione di una nuova Forficula italiana	Annali delle Scienze del Regno Lombardo-Veneto 17-18
24135	Gray	1832	Forficularia	Griffith The Animal Kingdom 15:181-184
24136	Guerin-Meneville	1856	Insectos in Sagra, R. de la (ed.) Historia fisica, politica y natural de la Isla de Cuba	Ramon Historia Fisica y Natural de la Isla de Cuba IV:371 pp
24139	Günther, K	1929	Die Dermapteren der deutschen Kaiserin Augusta-Fluss-Expedition 1912/13	Mitteilungen aus dem Zoologischen Museum in Berlin 15(1):55-83
24140	Günther, KK	1932	Die Dermapteran der Sunda-Expedition Dr. Rensch 1927 nebst Bemerkungen über einige weitere malayische und papuanische Dermapteren und über die tiergeographischen Beziehungen der Dermapterenfauna von Insulinden	Sber Ges naturf Freunde Berl 3(8-10):471-491
24141	Hebard	1917	Notes on Mexican Dermaptera	Transactions of the American Entomological Society (Trans. Am. Entomol. Soc. ) 43(December):409-432
24142	Burr	1912	Interesting Dermaptera in the Budapest Museum	Annls hist-nat Mus natn Hung 10:281-284
24146	Burr	1914	Quelques Dermapteres de Madagascar	Revue suisse de zoologie 22(4):115-120
24152	Caudell	1907	On some Forficulidae of the United States and West Indies	Journal of the New York Entomological Society (J. NY Ent. Soc. ) 15:166-170
24154	Brindle	1973	Dermaptera from Venezuela. Part I. Ancistrogastrinae (Forficulidae)	Revista de la Facultad de Agronomia (Maracay) 7(1):47-54
24155	Brindle	1973	Notes on Oriental Geracinae (Dermaptera, Labiidae)	Entomologist 106:137-143
24156	Brindle	1973	Taxonomic notes on the genus Strongylopsalis Burr (Dermaptera, Labiidae)	Journal of Entomology 42(1):11-16
24157	Brindle	1974	Dermaptera from Venezuela. Part II. Diplatyidae and Labiidae (Geracinae)	Revista de la Facultad de Agronomia (Maracay) 8(1):107-125
24159	Brindle	1975	A review of the genus Tagalina Dohrn (Dermaptera, Pygidicranidae)	J Ent (B) 44(2):145-151
24160	Brindle	1975	Dermaptera from Reunion, with the descriprion of a new genus and species of blind Dermaptera	Annales de la Societe entomologique de France NS 11(4):763-766
24161	Brindle	1975	Dermaptera from Ceylon (Sri Lanka)	Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 110:147-152
24162	Brindle	1975	Dermaptera in: Mission entomologique du Musee Royal de l''Afrique Centrale aux Monts Uluguru, Tanzania	Revue de Zoologie Africaine 89:681-695
24163	Brindle	1976	A new species of Spongovostox Burr (Dermaptera, Labiidae) from Nigeria	Entomologist's Record 88:53-55
24164	Brindle	1976	The Dermaptera from the New Hebrides	Records of the South Australian Museum 17(13):221- 238
24165	Brindle	1977	The Identity of Anisolabis kudagae Burr (Dermaptera, Carcinophoridae) and a Description of a New Species of Anisolabis from Sri Lanka	Entomologist's Record 89:143-147
24168	Brulle	1832	Insects Bory de St Vincent J.B.G.M. Expedition Scientifique de Moree. Section des sciences physique Tome III. Botanique Pt.2	Bory de St Vincent J.B.G.M. Expedition Scientifique de Moree sect 2 IV:81-97
24169	Brunner, L	1906	Report in the Orthoptera of Trinidad, West Indies	Jl NY ent Soc 14:135-165
24174	Burr	1906	Note on the genus Neolobophora Scudder (Dermaptera)	Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 42:112-114
24176	Burr	1908	Sopre alcuni Dermatteri del Museo Civico di Genova	Bull Soc ent Ital 60:175-181
24177	Burr	1908	Notes on the Forficularia. - X. A revision of the Nesogasterinae	Annals and Magazine of Natural History Series 8(Volume 1):42-47
24179	Burr	1909	Notes on the Forficularia. - XVII. On new species, a new genus, and new synonymy	Annals and Magazine of Natural History Series 8(Volume 4):113-129
24184	Borelli	1915	Dermatteri nouvi o poco noti del Messico	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 30(699):1-4
24185	Borelli	1916	Di una nuova specie del genere Forficula Lin (F. abrutiana)	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 31(711):1-3
24186	Borelli	1921	Di alcuni Dermatteri raccolti in Malesia dal Prof C F Baker	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 35(736):1-8
24187	Borelli	1923	Dermatteri delle Isole Fillipine	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 38(13):1-20
24188	Borelli	1924	Dermapteres de l''Ile Buru	Hortus Botanicus Bogoriensis, Java (Treubia) (Treubia) 9 oder 5:331-339
24190	Borelli	1925	Nuova specie australiana di Dermatteri	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 40(36):1-3
24191	Borelli	1926	Dermatteri nuovi o poco noti della Malesia	Res biol 1(1):1-11
24192	Borelli	1931	Nouveau genre et nouvelle espece de Dermapteres de Madagascar	Bull Mus natn Hist nat Paris  (2)(3):492-495
24193	Borelli	1932	Dermapteres de la Presqu''ile Malaise	Bulletin of the Raffles Museum 7:80-95
24195	Borelli	1932	Dermaptera of Madagascar	Soc Natur Luxemb Ges Monatsber 26:56-58
24196	Borelli	1932	Dermapteres du Mont Kinabalu	J fed Malay Mus 17:191-202
24197	Borelli	1932	Dermapteres nouveaux du Museum zoologique de Hamburg	Konowia 11:85-97
24198	Borg	1904	Forficuliden aus Kamerun. Beiträge zur Kenntnis der Insektenfauna von Kamerun	Arkiv für Zoologi 1:563-580
24199	de Bormans	1880	Etude sur quelques forficulides exotiques du Musee Royal d''Histoire Naturelle de Bruxelles	Compt Rend Soc ent Belg 23:68-74
24200	Brindle	1966	Notes on the Dermaptera in the Hamburg Museum	Entomologische Mitteilungen aus dem Zoologischen Staatsinstitut und Zoologischen Museum Hamburg (Entomol. Mitt. zool. Mus. Hamburg) 3(56):127-141
24203	Brindle	1969	A new species of Brachylabis Dohrn (Dermaptera, Carcinophoridae) from Malaysia	Entomologist 102:197-200
24206	Brindle	1969	A new species of Pseudovostox Borelli (Dermaptera, Labiidae) from Angola	Opuscula Entomologica (Opusc. Ent. ) 34:145-150
24207	Brindle	1970	A preliminary revision of the Genus Skalistes Burr (Dermaptera, Forficulidae)	Entomologist 103:217-228
24209	Brindle	1971	A revision of the Labiidae (Dermaptera) of the neotropical and nearctic regions. II. Geracinae and Labiinae	Journal of Natural History (J. Nat. Hist. ) 5:155-182
24211	Lucas, HF	1847	Forficesila annulipes, sp. n	Annales de la Societe entomologique de France 5(Series 2):84-85
24213	Pallas	1773	Reise durch verschiedene Provinzen des russischen Reiches in den Jahren 1768-74	St. Petersburg(2. Anhang):p.30
24215	Audinet-Serville	1831	Revue Méthodique des Insectes de l''ordre des Orthoptères	Annales des Sciences Naturelles (Ann. Sci. Nat. ) 22(86):28-65, 134-167, 262-292
24219	Westwood	1881	On the Earwig	Annales des Sciences Naturelles (Ann. Sci. Nat. ) 1
24220	Yersin, A	1860	Note sur quelques Orthoptères nouveaux ou peu connus	Annales de la Societe entomologique de France (3)(8)
24229	Bey-Bienko	1965	Orthopteroid insects of the orders Blattoptera and Dermaptera from Komodo and adjacent islands in Indonesia Dermaptera of Komodo	Zoologichesky Zhurnal 44:1646-1649
24230	Bey-Bienko	1970	New or interesting earwigs (Dermaptera) from tropical and subtropical Asia	Zoologichesky Zhurnal 69:1810-1820
24232	Bharadwaj & Kapoor	1967	Dermaptera in the National Pusa Collection	Bull Entomol 8(2):1-7
24236	Borelli	1904	Viaggio del Dr. Alfredo Borelli nella Republica del''Equador e regionivicine	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 19(475):1-6
24237	Borelli	1905	Forficole raccolte nel Paraguay dal Sig A Bertoni de Windelried	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 20(516):1-12
24238	Borelli	1906	Di alcune forficole dell''isola di Madeira	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 21(520):1-4
24239	Borelli	1906	Forficole di Costa Rica	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 21(531):1-19
24240	Borelli	1906	Di una nuova specie di forficola di Madagascar	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 21(533):1-3
24241	Borelli	1906	Spedizione al Ruwenzori di SAR Luigi Amedeo di Savoia Duca degli Abruzzi. Part 5. Nuove specie di forficole	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 21(541):1-5
24242	Borelli	1907	Nuova Forficule dell''Ecuador	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 22(552):1-3
24243	Borelli	1907	Spedizione al Ruwenzori di SAR Luigi Amedeo di Savoia Duca degli Abruzzi. Part 17. Nouve specie di Forficole	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 22(558):1-6
24244	Borelli	1907	Spedizione al Ruwenzori di SAR Luigi Amedeo di Savoia Duca degli Abruzzi. Part 27. Nouva specie di Forficole	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 22(572):1-2
24245	Borelli	1907	Di una nuova specie di Forficola del Sudan	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 22(573):1-2
24246	Borelli	1907	Dermatteri dell''Africa Occidentale	Annali del Museo Civico di Storia Naturale di Genova 3:1-46
24248	Borelli	1907	Due nuove specie di Forficole di Costarica	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 22(574):1-3
24249	Borelli	1908	Materiali per la conoscenza della fauna Eritrea	Bollettino della Societa Entomologica Italiana 39:3-9
24250	Borelli	1908	Nuovo genera di Forficole di Costa Rica	Bollettino dei Musei di Zoologia ed Anatomia Comparata della R. Universita di Torino 23(594):1-4
24252	de Bormans	1884	Six Forficulaires nouveaux de Sumatra	Notes from the Leyden Museum 6:183-
24253	Burmeister	1838		Handbuch der Entomologie, Reimer, Berlin 2 2(1)
24255	Burr	1900	Notes on the Forficularia. - V. Descriptions of New Species and New Genus	Annals and Magazine of Natural History Series 7(Volume 6):79-88
24256	Burr	1900	Notes on the Forficularia. - VI. On a collection of Forficularia from Sarawak	Annals and Magazine of Natural History Series 7(Volume 6):89-101
24257	Burr	1900	Forficules exotiques du Musée royal d''Histoire Naturelle de Bruxelles	Annales de la Societe entomologique de Belgique 44:47-54
24258	Burr	1905	Descriptions of five new Dermaptera	Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 184:84-86
24259	Burr	1907	A Third Note on Earwigs (Dermaptera) in the Indian Museum, with Description of a New Species	Records of the Indian Museum (Rec. Ind. Mus. ) 1(Pt 3. No. 15):207-210
