AcceptedTaxonID	Order	Superfamily	Family	Genus	SubgenusName	SpeciesEpithet	AuthorString	GSDNameStatus	Sp2000NameStatus	IsExtinct	HasPreHolocene	HasModern	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDNameGUID
1179339	Dermaptera	Forficuloidea	Forficulidae	Forficula		ruficollis	Fabricius, 1798		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183490	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183490
1179340	Dermaptera	Forficuloidea	Spongiphoridae	Auchenomus		vicinus	Borelli, 1915		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181030	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181030
1179341	Dermaptera	Anisolabidoidea	Anisolabididae	Anisolabis		recurva	Borelli, 1915		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182524	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182524
1179343	Dermaptera			Kotejalabis		goethitica	Engel & Chatzimanolis, 2005		Accepted name	True	True	False	terrestrial				http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181356	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181356
1179344	Dermaptera	Anisolabidoidea	Anisolabididae	Anisolabis		pacifica	(Erichson, 1842)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:466349	urn:lsid:Dermaptera.speciesfile.org:TaxonName:466349
1179345	Dermaptera	Forficuloidea	Spongiphoridae	Nesogaster		ruficeps	(Erichson, 1842)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:466346	urn:lsid:Dermaptera.speciesfile.org:TaxonName:466346
1179347	Dermaptera	Anisolabidoidea	Anisolabididae	Anisolabis		laeta	(Gerstaecker, 1869)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181685	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181685
1179349	Dermaptera	Forficuloidea	Forficulidae	Timomenus		pieli	Hincks, 1940		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182896	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182896
1179350	Dermaptera	Forficuloidea	Forficulidae	Forficula		mabillei	Rochenberg, 1883		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183489	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183489
1179351	Dermaptera	Labiduroidea	Labiduridae	Tomopygia		abnormis	(de Bormans, 1883)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183502	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183502
1179352	Dermaptera	Labiduroidea	Labiduridae	Gonolabidura		minor	Burr, 1914		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:184532	urn:lsid:Dermaptera.speciesfile.org:TaxonName:184532
1179353	Dermaptera	Forficuloidea	Forficulidae	Forficula		gravelyi	Burr, 1914		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182480	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182480
1179354	Dermaptera	Pygidicranoidea	Pygidicranidae	Cranopygia		dravida	(Burr, 1914)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183410	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183410
1179355	Dermaptera	Forficuloidea	Forficulidae	Perirrhytus		edentulus	(Wollaston, 1858)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:466280	urn:lsid:Dermaptera.speciesfile.org:TaxonName:466280
1179358	Dermaptera	Forficuloidea	Spongiphoridae	Nesolabia		longicollis	Hincks, 1957		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183688	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183688
1179359	Dermaptera	Anisolabidoidea	Anisolabididae	Carcinophora		venezuelica	Brindle, 1968		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182661	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182661
1179360	Dermaptera	Forficuloidea	Spongiphoridae	Purex		esquivelae	Brindle, 1968		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181580	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181580
1179362	Dermaptera	Forficuloidea	Spongiphoridae	Nesogaster		bakeri	Hincks, 1947		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:180937	urn:lsid:Dermaptera.speciesfile.org:TaxonName:180937
1179363	Dermaptera	Hemimeroidea	Hemimeridae	Araeomerus		morrisi	(Hanney, 1963)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181299	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181299
1179364	Dermaptera	Anisolabidoidea	Anisolabididae	Parisolabis		immsi	(Burr, 1913)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:180815	urn:lsid:Dermaptera.speciesfile.org:TaxonName:180815
1179366	Dermaptera	Forficuloidea	Spongiphoridae	Isolaboides		tuberculata	Hincks, 1958		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:184128	urn:lsid:Dermaptera.speciesfile.org:TaxonName:184128
1179367	Dermaptera	Forficuloidea	Forficulidae	Skalistes		cornuta	(Burr, 1908)	 Nomen novum (Junior homonym is <i>cheliduroides</i>)	Accepted name	False	False	True	terrestrial	 Nomen novum (Junior homonym is <i>cheliduroides</i>)	Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181889	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181889
1179368	Dermaptera	Apachyoidea	Apachyidae	Dendroiketes		corticinus	(Burr, 1908)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181618	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181618
1179370	Dermaptera	Pygidicranoidea	Diplatyidae	Haplodiplatys		srivastavai	(Kapoor, 1974)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:466442	urn:lsid:Dermaptera.speciesfile.org:TaxonName:466442
1179371	Dermaptera	Forficuloidea	Forficulidae	Forficula		meenae	Kapoor, 1974		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182741	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182741
1179374	Dermaptera	Pygidicranoidea	Pygidicranidae	Echinosoma		insulanum	Karsch, F, 1885		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:180886	urn:lsid:Dermaptera.speciesfile.org:TaxonName:180886
1179377	Dermaptera	Forficuloidea	Forficulidae	Eulithinus		analis	(Rambur, 1838)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183565	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183565
1179379	Dermaptera	Forficuloidea	Arixeniidae	Xeniaria		jacobsoni	(Burr, 1912)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:180832	urn:lsid:Dermaptera.speciesfile.org:TaxonName:180832
1179383	Dermaptera	Forficuloidea	Forficulidae	Guanchia		uvarovi	(Semenov Tian-Shansky & Bey-Bienko, 1935)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183727	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183727
1179384	Dermaptera	Forficuloidea	Forficulidae	Anechura		forficuliformis	Semenov Tian-Shansky & Bey-Bienko, 1935		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182385	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182385
1179385	Dermaptera	Forficuloidea	Forficulidae	Chelidura		tibetana	(Semenov Tian-Shansky & Bey-Bienko, 1935)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182605	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182605
1179386	Dermaptera	Forficuloidea	Forficulidae	Anechura		zubovskii	Semenov, 1901		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181484	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181484
1179390	Dermaptera	Forficuloidea	Chelisochidae	Proreus		chatterjeei	Kapoor, Bharadwaj & Banerjee, 1971		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183625	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183625
1179391	Dermaptera	Forficuloidea	Forficulidae	Eparchus		debrepaniensis	Kapoor, Bharadwaj & Banerjee, 1971		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182915	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182915
1179392	Dermaptera	Forficuloidea	Spongiphoridae	Chaetospania		lakhanmandiensis	Kapoor, Bharadwaj & Banerjee, 1971		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183156	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183156
1179393	Dermaptera	Pygidicranoidea	Diplatyidae	Diplatys	Diplatys	jawalagiriensis	Kapoor, Bharadwaj & Banerjee, 1971		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182230	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182230
1179396	Dermaptera	Forficuloidea	Forficulidae	Forficula		tomis	(Kolenati, 1846)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:184000	urn:lsid:Dermaptera.speciesfile.org:TaxonName:184000
1179399	Dermaptera	Forficuloidea	Forficulidae	Forficula		lesnei	Finot, 1887		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182089	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182089
1179400	Dermaptera	Forficuloidea	Forficulidae	Guanchia		circinata	(Finot, 1893)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:466334	urn:lsid:Dermaptera.speciesfile.org:TaxonName:466334
1179402	Dermaptera	Anisolabidoidea	Anisolabididae	Anisolabis		infelix	Burr, 1907		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183656	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183656
1179403	Dermaptera	Forficuloidea	Spongiphoridae	Chaetospania		rodens	Burr, 1907		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:184804	urn:lsid:Dermaptera.speciesfile.org:TaxonName:184804
1179404	Dermaptera	Forficuloidea	Spongiphoridae	Spongovostox		aborum	Burr, 1913		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183897	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183897
1179406	Dermaptera	Anisolabidoidea	Anisolabididae	Aborolabis		pervicina	(Burr, 1913)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181150	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181150
1179407	Dermaptera	Anisolabidoidea	Anisolabididae	Anisolabis		aborensis	(Burr, 1913)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182911	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182911
1179409	Dermaptera	Forficuloidea	Chelisochidae	Hamaxas		kempi	Burr, 1913		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182788	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182788
1179410	Dermaptera	Forficuloidea	Forficulidae	Forficula		laeviforceps	Chopard, 1937		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183973	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183973
1179411	Dermaptera	Forficuloidea	Forficulidae	Guanchia		brevitarsis	(Chopard, 1942)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:180600	urn:lsid:Dermaptera.speciesfile.org:TaxonName:180600
1179412	Dermaptera	Forficuloidea	Forficulidae	Guanchia		storai	Chopard, 1942		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181395	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181395
1179414	Dermaptera	Pygidicranoidea	Pygidicranidae	Anataelia		canariensis	Bolivar, 1899		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181308	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181308
1179415	Dermaptera	Forficuloidea	Chelisochidae	Schizoproreus		ritsemae	(de Bormans, 1883)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182770	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182770
1179416	Dermaptera	Forficuloidea	Spongiphoridae	Sphingolabis		semifulva	(de Bormans, 1883)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183467	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183467
1179418	Dermaptera	Anisolabidoidea	Anisolabididae	Canarilabis		maxima	(Brulle, 1838)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:180568	urn:lsid:Dermaptera.speciesfile.org:TaxonName:180568
1179420	Dermaptera	Pygidicranoidea	Diplatyidae	Diplatys	Diplatys	himalayanus	Baijal & S Singh, 1954		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182189	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182189
1179421	Dermaptera	Labiduroidea	Labiduridae	Nala		nainitalensis	Baijal & S Singh, 1954		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:185178	urn:lsid:Dermaptera.speciesfile.org:TaxonName:185178
1179424	Dermaptera	Pygidicranoidea	Pygidicranidae	Esphalmenus		vulcani	Bharadwaj & Kapoor, 1967		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183424	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183424
1179425	Dermaptera	Forficuloidea	Forficulidae	Guanchia		cabrerae	(Bolivar, 1893)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181962	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181962
1179427	Dermaptera	Pygidicranoidea	Diplatyidae	Diplatys	Hypodiplatys	deviensis	Srivastava, 1974		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182947	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182947
1179428	Dermaptera	Anisolabidoidea	Anisolabididae	Aborolabis		emarginata	Srivastava, 1974		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181625	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181625
1179429	Dermaptera	Pygidicranoidea	Diplatyidae	Diplatys	Syndiplatys	santoshi	Srivastava, 1975		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182633	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182633
1179430	Dermaptera	Pygidicranoidea	Diplatyidae	Haplodiplatys		bhowmiki	(Srivastava & Saha, 1975)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:466377	urn:lsid:Dermaptera.speciesfile.org:TaxonName:466377
1179431	Dermaptera	Pygidicranoidea	Diplatyidae	Diplatys	Diplatys	torrevillasi	Srivastava, 1976		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182405	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182405
1179432	Dermaptera	Apachyoidea	Apachyidae	Apachyus		philippinensis	Srivastava, 1976		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:184061	urn:lsid:Dermaptera.speciesfile.org:TaxonName:184061
1179433	Dermaptera	Anisolabidoidea	Anisolabididae	Epilandex		gressitti	Srivastava, 1976		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182481	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182481
1179434	Dermaptera	Anisolabidoidea	Anisolabididae	Epilandex		serrata	Srivastava, 1976		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181260	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181260
1179435	Dermaptera	Forficuloidea	Chelisochidae	Adiathella		philippinensis	Srivastava, 1976		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181417	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181417
1179436	Dermaptera	Forficuloidea	Spongiphoridae	Chaetospania		siva	Srivastava, 1976		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:182700	urn:lsid:Dermaptera.speciesfile.org:TaxonName:182700
1179437	Dermaptera	Forficuloidea	Spongiphoridae	Auchenomus		striatus	Srivastava, 1976		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:180823	urn:lsid:Dermaptera.speciesfile.org:TaxonName:180823
1179438	Dermaptera	Forficuloidea	Spongiphoridae	Auchenomus		albayiensis	Srivastava, 1976		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181029	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181029
1179439	Dermaptera	Forficuloidea	Spongiphoridae	Auchenomus		dentatus	Srivastava, 1976		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:181293	urn:lsid:Dermaptera.speciesfile.org:TaxonName:181293
1179440	Dermaptera	Forficuloidea	Chelisochidae	Schizoproreus		dentatus	(Srivastava, 1976)		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:180658	urn:lsid:Dermaptera.speciesfile.org:TaxonName:180658
1179441	Dermaptera	Forficuloidea	Chelisochidae	Proreus		torrevillasi	Srivastava, 1976		Accepted name	False	False	True	terrestrial		Heidi Hopkins	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Dermaptera.speciesfile.org:TaxonName:183417	urn:lsid:Dermaptera.speciesfile.org:TaxonName:183417
