ID	ReferenceType	ReferenceID
182708		25797
182717		24188
182721		25113
182723		25735
182726		26278
182738		25892
182742		24244
182750		23468
182751		26083
182754		23876
182758		24255
182760		24390
182764		25755
182766		24213
182768		22629
182769		23642
182771		23909
182773		24100
182775		24187
182776		25683
182778		24276
182779		25927
182783		25370
182785		25474
182787		24252
182792		25103
182797		25435
182799		25735
182802		24186
182803		25927
182805		25624
182806		25677
182813		25731
182815		24199
182816		24344
182818		25102
182820		25221
182824		25751
182826		25373
182830		25471
182832		25916
182834		26323
182836		25924
182838		25119
182839		24273
182840		25840
182842		25481
182846		25840
182848		24390
182855		25892
182857		24090
182859		24188
182862		25470
182866		26387
182874		24351
182877		25260
182883		25231
182885		24198
182888		25499
182898		25515
182904		25836
182905		26410
182907		24179
182910		25415
182912		23876
182914		25839
182918		25837
182921		25698
182927		25764
182928		23986
182931		24068
182934		24257
182938		25088
182939		24197
182941		25664
182943		26303
182948		23977
182949		24038
182952		22629
182954		22629
182957		25118
182959		25735
182961		25515
182962		24146
182963		26204
182965		26392
182967		25369
182969		25624
182971		26363
182973		25234
182975		25483
182978		25735
182979		26359
182981		24077
182985		25415
182987		25373
182988		25373
182990		25947
182995		25258
182997		25432
182999		25602
183004		24036
183007		26393
183009		26284
183013		22647
183017		24059
183020		24526
183022		25102
183024		24253
183028		25751
183031		25388
183034		26342
183036		24187
183038		25924
183043		24697
183045		25664
183046		26324
183050		24697
183057		26388
183059		25369
183060		25430
183065		24390
183066		25840
183072		25680
183074		25432
183076		23698
183078		25367
183080		24098
183082		24198
183084		25721
183089		26409
183092		24198
183094		24255
183096		25755
183108		25664
183125		25435
183127		25602
183130		25726
183132		25595
183137		24123
183140		26303
183141		26360
183144		25270
183149		24187
183161		25471
183165		26332
183174		25515
183179		25471
183184		25471
183193		24241
183195		25602
183211		24232
183216		24243
183220		24203
183230		26301
183232		24048
183236		26093
183238		25408
183240		25840
183243		25471
183250		25677
183257		25679
183261		23980
183264		25471
183267		25766
183272		24277
183281		25515
183282		25471
183283		23876
183285		26289
183287		25471
183289		25800
183295		24252
183299		24538
183300		23981
183303		25161
183305		25341
183308		24309
183314		25836
183316		24723
183319		25920
183325		24238
183329		25163
183333		25087
183341		25474
183346		25180
183347		25751
183349		24197
183355		24239
183362		25453
183368		25694
183374		25471
183375		25927
183382		25528
183385		25628
183391		24277
183393		25418
183397		25515
183401		24351
183404		25102
183407		25213
183410		22718
183411		25892
183420		25754
183423		25369
183428		22629
183430		24152
183432		24241
183436		25746
183444		25839
183448		26285
183452		25755
183454		25213
183455		26394
183456		25623
183457		25515
183462		24570
183463		25740
183465		25406
183468		23909
183470		24723
183474		24309
183475		25428
183476		23262
183478		25754
183479		26272
183481		25944
183487		25624
183493		25481
183499		24046
183503		22716
183505		25713
183507		26272
183514		25835
183518		25835
183521		25102
183523		24139
183526		25471
183531		25800
183535		25515
183540		24077
183542		25063
183546		25063
183549		25063
183551		25261
183555		25839
183557		25800
183559		25464
183560		26239
183562		25839
183566		23642
183567		25262
183569		24516
183570		25768
183572		24036
183575		25764
183576		26357
183579		25515
183587		25180
183588		25155
183591		24253
183594		25427
183596		25378
183598		25470
183600		25226
183603		24277
183609		25664
183612		25210
183623		25727
183627		25207
183628		23986
183631		25159
183633		25624
183640		25341
183643		25419
183646		26303
183648		25926
183650		25423
183655		25730
183664		24551
183665		24309
183668		25471
183669		25034
183679		25213
183682		25839
183686		25113
183690		24255
183695		25751
183700		25474
183702		25102
183704		25406
183712		25836
183717		25180
183718		25475
183728		23684
183731		25435
183736		24375
183746		25070
183747		25734
183749		25118
183753		25161
183757		25515
183759		25751
183764		25302
183766		25602
183767		25364
183775		25924
183787		25927
183805		24037
183807		24256
183817		25664
183827		23909
183848		23832
183852		26269
183853		25174
183854		25664
183855		25626
183858		26286
183860		25430
183861		23876
183863		25927
183868		25835
183869		25927
183875		25731
183877		26292
183881		25664
183882		25927
183886		23986
183889		26335
183893		26299
183894		26351
