ID	AcceptedTaxonID	Genus	SubGenusName	Species	AuthorString	InfraSpecies	InfraSpecificMarker	InfraSpecificAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUI	
153865	196374	Antalis		agile	(Sars G. O., 1872)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:153865	
139526	196374	Dentalium		agile	Sars M. in Sars G. O., 1872				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:139526	
748388	196374	Dentalium		calabrum	Crema, 1910				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:748388	
153956	150534	Antalis		entale	Linnaeus, 1758				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:153956	
761709	344427	Dentalium	Antalis	bartletti	Henderson, 1920				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761709	
761714	150534	Dentalium	Antalis	entale		stimpsoni	Subspecies	Henderson, 1920	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761714	
344641	344426	Dentalium		antillarum	d'Orbigny, 1842				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:344641	
139527	196375	Dentalium		dentalis	Linnaeus, 1758				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:139527	
139528	150534	Dentalium		entalis	Linnaeus, 1758				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:139528	
752730	150534	Dentalium		entalis		var. anulata	Variety	Jeffreys, 1865	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:752730	
752729	150534	Dentalium		entalis		var. infundibulum	Variety	Jeffreys, 1869	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:752729	
748392	196374	Dentalium		fusticulus	Brugnone, 1876				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:748392	
761789	150534	Dentalium		stimpsoni	Henderson, 1920				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761789	
748407	150534	Dentalium		striolatum	Stimpson, 1851				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:748407	
748411	196374	Dentalium		vagina	Jeffreys, 1877				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:748411	
157040	196377	Antalis		occidentale	(Stimpson, 1851)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:157040	
761711	344431	Dentalium	Antalis	ceratum	Dall, 1881				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761711	
761712	344431	Dentalium	Antalis	ceratum		varians	Subspecies	V. Scarabino, 1973	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761712	
748385	196377	Dentalium		abyssorum	Sars M., 1859				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:748385	
748386	196376	Dentalium		alternans	Bucquoy, Dautzenberg & Dollfus, 1891				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:748386	
761710	344431	Dentalium		ceratum	Dall, 1881				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761710	
761750	344431	Dentalium		ceratum		tenax	Subspecies	Henderson, 1920	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761750	
344642	344432	Dentalium		circumcinctum	Watson, 1879				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:344642	
139529	196376	Dentalium		inaequicostatum	Dautzenberg, 1891				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:139529	
761814	344438	Dentalium		inflexum	G.B. Sowerby III, 1903				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761814	
225624	344439	Dentalium		intesi	Nicklès, 1979				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:225624	
605702	344440	Dentalium		longitrorsum	Reeve, 1842				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:605702	
139530	196381	Dentalium		novemcostatum	Lamarck, 1818				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:139530	
139531	196377	Dentalium		occidentale	Stimpson, 1851				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:139531	
761777	196377	Dentalium		occidentale		var. sulcatum	Variety	Verrill, 1884	unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761777	
761732	344398	Dentalium	Episiphon	johnsoni	Emerson, 1952				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761732	
761730	344398	Dentalium		didymum	Watson, 1879				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761730	
421013	344398	Episiphon		didymus	(Watson, 1879)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:421013	
761760	344401	Dentalium	Episiphon	innumerabile	Sharp & Pilsbry, 1897				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761760	
761764	344403	Dentalium	Episiphon	kiaochowwanense	Tchang & Tsi, 1950				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761764	
574383	140016	Dentalium		filum	G. B. Sowerby II, 1860				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:574383	
748393	140016	Dentalium		gracile	Jeffreys, 1870				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:748393	
761759	344401	Dentalium		innumerabile	Sharp & Pilsbry, 1897				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761759	
761763	344403	Dentalium		kiaochowwanense	Tchang & Tsi, 1950				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:761763	
575141	344401	Fustiaria		innumerabilis	(Pilsbry & Sharp, 1897)				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:575141	
