AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
525767	525507	var. angulata	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525767		urn:lsid:marinespecies.org:taxname:525767	
525768	525508	var. striata	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525768		urn:lsid:marinespecies.org:taxname:525768	
525769	112530	var. angulosa	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525769		urn:lsid:marinespecies.org:taxname:525769	
525770	112530	var. angulosastriata	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525770		urn:lsid:marinespecies.org:taxname:525770	
525772	112531	var. laevigata	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525772		urn:lsid:marinespecies.org:taxname:525772	
525773	112531	var. laevigatabrongniartiana	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525773		urn:lsid:marinespecies.org:taxname:525773	
525771	112531	var. separans	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525771		urn:lsid:marinespecies.org:taxname:525771	
525776	112532	var. angulata	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525776		urn:lsid:marinespecies.org:taxname:525776	
525774	112532	var. separans	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525774		urn:lsid:marinespecies.org:taxname:525774	
525775	112532	var. zigzag	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525775		urn:lsid:marinespecies.org:taxname:525775	
525777	525509	var. separans	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525777		urn:lsid:marinespecies.org:taxname:525777	
525778	112535	var. striata	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525778		urn:lsid:marinespecies.org:taxname:525778	
525779	522161	var. carinata	Wiesner, 1923	Variety	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-20 10:29:29	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=525779		urn:lsid:marinespecies.org:taxname:525779	
523593	113837	subsp. abyssorum	Saidova, 1975	Subspecies	accepted	Accepted name	0	marine		Hayward, Bruce	2010-09-17 15:31:39	http://www.marinespecies.org/foraminifera/aphia.php?p=taxdetails&id=523593		urn:lsid:marinespecies.org:taxname:523593	
