AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
120304	Animalia	Cnidaria	Myxozoa	Bivalvulida		Alatasporidae	Alataspora		africana	Shulman, Kovaljova & Dubina, 1979	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120304		urn:lsid:marinespecies.org:taxname:120304	
120305	Animalia	Cnidaria	Myxozoa	Bivalvulida		Alatasporidae	Alataspora		caproi	Gaevskaya & Kovaljova, 1984	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120305		urn:lsid:marinespecies.org:taxname:120305	
120306	Animalia	Cnidaria	Myxozoa	Bivalvulida		Alatasporidae	Alataspora		contrariocapsularia	Shulman, Kovaljova & Dubina, 1979	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120306		urn:lsid:marinespecies.org:taxname:120306	
120307	Animalia	Cnidaria	Myxozoa	Bivalvulida		Alatasporidae	Alataspora		lepidum	Gaevskaya & Kovaljova, 1979	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120307		urn:lsid:marinespecies.org:taxname:120307	
120308	Animalia	Cnidaria	Myxozoa	Bivalvulida		Alatasporidae	Alataspora		serenum	Gaevskaya & Kovaljova, 1979	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120308		urn:lsid:marinespecies.org:taxname:120308	
120309	Animalia	Cnidaria	Myxozoa	Bivalvulida		Alatasporidae	Alataspora		solomoni	Yurakhno, 1988	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120309		urn:lsid:marinespecies.org:taxname:120309	
120310	Animalia	Cnidaria	Myxozoa	Bivalvulida		Alatasporidae	Alataspora		tetricum	Gaevskaya & Kovaljova, 1979	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120310		urn:lsid:marinespecies.org:taxname:120310	
120315	Animalia	Cnidaria	Myxozoa	Bivalvulida		Auerbachiidae	Auerbachia		pulchra	Lom, Noble & Laird, 1975	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120315		urn:lsid:marinespecies.org:taxname:120315	
120439	Animalia	Cnidaria	Myxozoa	Bivalvulida		Sinuolineidae	Bipteria		admiranda	Kovaljova Zubchenko & Krasin, 1983	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120439		urn:lsid:marinespecies.org:taxname:120439	
120316	Animalia	Cnidaria	Myxozoa	Bivalvulida		Ceratomyxidae	Ceratomyxa		acanthuri	Kpatcha, Diebakate, Faye & Toguebaye, 1996	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120316		urn:lsid:marinespecies.org:taxname:120316	
120318	Animalia	Cnidaria	Myxozoa	Bivalvulida		Ceratomyxidae	Ceratomyxa		allantoidea	Gaevskaya & Kovaljova, 1984	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120318		urn:lsid:marinespecies.org:taxname:120318	
120319	Animalia	Cnidaria	Myxozoa	Bivalvulida		Ceratomyxidae	Ceratomyxa		anguillae	Tuzet & Ormieres, 1957	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120319		urn:lsid:marinespecies.org:taxname:120319	
120320	Animalia	Cnidaria	Myxozoa	Bivalvulida		Ceratomyxidae	Ceratomyxa		appendiculata	Thélohan, 1892	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120320		urn:lsid:marinespecies.org:taxname:120320	
120321	Animalia	Cnidaria	Myxozoa	Bivalvulida		Ceratomyxidae	Ceratomyxa		arcuata	Thélohan, 1892	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120321		urn:lsid:marinespecies.org:taxname:120321	
120322	Animalia	Cnidaria	Myxozoa	Bivalvulida		Ceratomyxidae	Ceratomyxa		artedielli	Polyanskii, 1955	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120322		urn:lsid:marinespecies.org:taxname:120322	
120323	Animalia	Cnidaria	Myxozoa	Bivalvulida		Ceratomyxidae	Ceratomyxa		auerbachi	Kabata, 1962	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120323		urn:lsid:marinespecies.org:taxname:120323	
120324	Animalia	Cnidaria	Myxozoa	Bivalvulida		Ceratomyxidae	Ceratomyxa		beloneae	Lubat, Radujkovic, Marques & Bouix, 1989	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120324		urn:lsid:marinespecies.org:taxname:120324	
120325	Animalia	Cnidaria	Myxozoa	Bivalvulida		Ceratomyxidae	Ceratomyxa		chromis	Lubat, Radujkovic, Marques & Bouix, 1989	accepted	Accepted name	0	marine		Karlsbakk, Egil	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=120325		urn:lsid:marinespecies.org:taxname:120325	
