AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
286296	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		africana	Kükenthal, 1915	accepted	Accepted name	0	marine		van Ofwegen, Leen	2010-09-17 08:17:46	http://www.marinespecies.org/aphia.php?p=taxdetails&id=286296		urn:lsid:marinespecies.org:taxname:286296	
125371	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		arbuscula	(Johnson, 1862)	accepted	Accepted name	0	marine		van Ofwegen, Leen	2004-12-21 16:54:05	http://www.marinespecies.org/aphia.php?p=taxdetails&id=125371		urn:lsid:marinespecies.org:taxname:125371	
286297	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		chiliensis	Wright & Studer, 1889	accepted	Accepted name	0	marine		van Ofwegen, Leen	2010-09-17 08:17:46	http://www.marinespecies.org/aphia.php?p=taxdetails&id=286297		urn:lsid:marinespecies.org:taxname:286297	
286298	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		dispar	Bayer, 1990	accepted	Accepted name	0	marine		van Ofwegen, Leen	2010-09-17 08:17:46	http://www.marinespecies.org/aphia.php?p=taxdetails&id=286298		urn:lsid:marinespecies.org:taxname:286298	
286299	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		eburnea	(Pourtalès, 1868)	accepted	Accepted name	0	marine		van Ofwegen, Leen	2010-09-17 08:17:46	http://www.marinespecies.org/aphia.php?p=taxdetails&id=286299		urn:lsid:marinespecies.org:taxname:286299	
286300	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		furcata	Thomson, 1929	accepted	Accepted name	0	marine		van Ofwegen, Leen	2010-09-17 08:17:46	http://www.marinespecies.org/aphia.php?p=taxdetails&id=286300		urn:lsid:marinespecies.org:taxname:286300	
517602	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		gregori	(Gray, 1870)	accepted	Accepted name	0			van Ofwegen, Leen	2010-09-14 08:22:56	http://www.marinespecies.org/aphia.php?p=taxdetails&id=517602		urn:lsid:marinespecies.org:taxname:517602	
286302	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		microspiculata	Aurivillius, 1931	accepted	Accepted name	0	marine		van Ofwegen, Leen	2010-09-17 08:17:46	http://www.marinespecies.org/aphia.php?p=taxdetails&id=286302		urn:lsid:marinespecies.org:taxname:286302	
286303	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		rigida	Wright & Studer, 1889	accepted	Accepted name	0	marine		van Ofwegen, Leen	2010-09-17 08:17:46	http://www.marinespecies.org/aphia.php?p=taxdetails&id=286303		urn:lsid:marinespecies.org:taxname:286303	
286304	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		robusta	Thomson & Henderson, 1906	accepted	Accepted name	0	marine		van Ofwegen, Leen	2010-09-17 08:17:46	http://www.marinespecies.org/aphia.php?p=taxdetails&id=286304		urn:lsid:marinespecies.org:taxname:286304	
286306	Animalia	Cnidaria	Anthozoa	Alcyonacea		Isididae	Acanella		verticillata	Kükenthal, 1915	accepted	Accepted name	0	marine		van Ofwegen, Leen	2010-09-17 08:17:46	http://www.marinespecies.org/aphia.php?p=taxdetails&id=286306		urn:lsid:marinespecies.org:taxname:286306	
