AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
513801	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Abatus	Pseudabatus	nimrodi	(Koehler, 1911)	accepted	Accepted name	0	marine		Kroh, Andreas	2011-12-13 08:09:41	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513801		urn:lsid:marinespecies.org:taxname:513801	
160759	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Abatus		agassizii	(Pfeffer, 1889)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=160759		urn:lsid:marinespecies.org:taxname:160759	
160760	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Abatus		beatriceae	(Larrain, 1986)	accepted	Accepted name	0	marine		Kroh, Andreas	2011-05-06 23:18:40	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=160760		urn:lsid:marinespecies.org:taxname:160760	
160762	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Abatus		cavernosus	(Philippi, 1845)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=160762		urn:lsid:marinespecies.org:taxname:160762	
160763	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Abatus		cordatus	(Verrill, 1876)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=160763		urn:lsid:marinespecies.org:taxname:160763	
160764	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Abatus		curvidens	Mortensen, 1836	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=160764		urn:lsid:marinespecies.org:taxname:160764	
160765	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Abatus		elongatus	(Koehler, 1908)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-26 20:24:18	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=160765		urn:lsid:marinespecies.org:taxname:160765	
160766	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Abatus		ingens	Koehler, 1926	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=160766		urn:lsid:marinespecies.org:taxname:160766	
160768	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Abatus		philippii	Lovén, 1871	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=160768		urn:lsid:marinespecies.org:taxname:160768	
160769	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Abatus		shackletoni	Koehler, 1911	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=160769		urn:lsid:marinespecies.org:taxname:160769	
591082	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Scutellidea	Abertellidae	Abertella		aberti	(Conrad, 1842)	accepted	Accepted name	1	marine		Kroh, Andreas	2011-12-19 12:46:39	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=591082		urn:lsid:marinespecies.org:taxname:591082	
591083	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Scutellidea	Abertellidae	Abertella		cazonensis	(Kew in Dickerson & Kew, 1917)	accepted	Accepted name	1	marine		Kroh, Andreas	2011-12-19 12:46:39	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=591083		urn:lsid:marinespecies.org:taxname:591083	
591089	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Scutellidea	Abertellidae	Abertella		dengleri	Osborne & Ciampaglio, 2010	accepted	Accepted name	1	marine		Kroh, Andreas	2011-12-19 12:46:39	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=591089		urn:lsid:marinespecies.org:taxname:591089	
591088	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Scutellidea	Abertellidae	Abertella		gualichensis	Martínez, Reichler & Mooi, 2005	accepted	Accepted name	1	marine		Kroh, Andreas	2011-12-19 12:46:39	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=591088		urn:lsid:marinespecies.org:taxname:591088	
591087	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Scutellidea	Abertellidae	Abertella		habanensis	(Sanchez Roig, 1949)	accepted	Accepted name	1	marine		Kroh, Andreas	2011-12-19 12:46:39	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=591087		urn:lsid:marinespecies.org:taxname:591087	
591084	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Scutellidea	Abertellidae	Abertella		kewi	Durham, 1957	accepted	Accepted name	1	marine		Kroh, Andreas	2011-12-19 12:46:39	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=591084		urn:lsid:marinespecies.org:taxname:591084	
716382	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Scutellidea	Abertellidae	Abertella		miskellyi	Kroh, Mooi, del Rió & Neumann, 2013	accepted	Accepted name	1	marine		Kroh, Andreas	2013-01-22 09:41:45	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=716382		urn:lsid:marinespecies.org:taxname:716382	
591085	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Scutellidea	Abertellidae	Abertella		palmeri	Durham, 1957	accepted	Accepted name	1	marine		Kroh, Andreas	2011-12-19 12:46:39	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=591085		urn:lsid:marinespecies.org:taxname:591085	
591086	Animalia	Echinodermata	Echinoidea	Clypeasteroida	Scutellidea	Abertellidae	Abertella		pirabensis	(Marchesini Santos, 1958)	accepted	Accepted name	1	marine		Kroh, Andreas	2011-12-19 12:46:39	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=591086		urn:lsid:marinespecies.org:taxname:591086	
213578	Animalia	Echinodermata	Echinoidea	Cidaroida	Cidaridea	Cidaridae	Acanthocidaris		curvatispinis	(Bell, 1892)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=213578		urn:lsid:marinespecies.org:taxname:213578	
736962	Animalia	Echinodermata	Echinoidea	Cidaroida	Cidaridea	Cidaridae	Acanthocidaris		hastigera	A. Agassiz & H.L. Clark, 1907	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-08 13:34:37	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=736962		urn:lsid:marinespecies.org:taxname:736962	
213577	Animalia	Echinodermata	Echinoidea	Cidaroida	Cidaridea	Cidaridae	Acanthocidaris		maculicollis	(de Meijere, 1904)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=213577		urn:lsid:marinespecies.org:taxname:213577	
124365	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Aceste		bellidifera	Thomson, 1877	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=124365		urn:lsid:marinespecies.org:taxname:124365	
513092	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Aceste		ovata	A. Agassiz & H.L. Clark, 1907	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513092		urn:lsid:marinespecies.org:taxname:513092	
513093	Animalia	Echinodermata	Echinoidea	Spatangoida		Schizasteridae	Aceste		weberi	Koehler, 1914	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513093		urn:lsid:marinespecies.org:taxname:513093	
574622	Animalia	Echinodermata	Echinoidea	Salenioida		Acrosaleniidae	Acrosalenia		mideltensis	Vadet, Nicolleau & Reboul, 2010	accepted	Accepted name	1	marine		Kroh, Andreas	2011-06-28 08:52:09	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=574622		urn:lsid:marinespecies.org:taxname:574622	
513094	Animalia	Echinodermata	Echinoidea	Spatangoida		Aeropsidae	Aeropsis		fulva	(A. Agassiz, 1898)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-26 20:24:18	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513094		urn:lsid:marinespecies.org:taxname:513094	
124367	Animalia	Echinodermata	Echinoidea	Spatangoida		Aeropsidae	Aeropsis		rostrata	(Thomson, 1877)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=124367		urn:lsid:marinespecies.org:taxname:124367	
422516	Animalia	Echinodermata	Echinoidea	Spatangoida		Prenasteridae	Agassizia		excentrica	A. Agassiz, 1869	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=422516		urn:lsid:marinespecies.org:taxname:422516	
513095	Animalia	Echinodermata	Echinoidea	Spatangoida		Prenasteridae	Agassizia		scrobiculata	Valenciennes, 1846	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513095		urn:lsid:marinespecies.org:taxname:513095	
414216	Animalia	Echinodermata	Echinoidea	Camarodonta		Temnopleuridae	Amblypneustes		elevatus	(Hutton, 1872)	accepted	Accepted name	0	marine		Kroh, Andreas	2011-05-30 09:28:58	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=414216		urn:lsid:marinespecies.org:taxname:414216	
513097	Animalia	Echinodermata	Echinoidea	Camarodonta		Temnopleuridae	Amblypneustes		formosus	Valenciennes, 1846	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-26 20:24:18	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513097		urn:lsid:marinespecies.org:taxname:513097	
513098	Animalia	Echinodermata	Echinoidea	Camarodonta		Temnopleuridae	Amblypneustes		grandis	H.L. Clark, 1912	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-26 20:24:18	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513098		urn:lsid:marinespecies.org:taxname:513098	
513099	Animalia	Echinodermata	Echinoidea	Camarodonta		Temnopleuridae	Amblypneustes		leucoglobus	Döderlein, 1914	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-26 20:24:18	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513099		urn:lsid:marinespecies.org:taxname:513099	
513100	Animalia	Echinodermata	Echinoidea	Camarodonta		Temnopleuridae	Amblypneustes		ovum	(Lamarck, 1816)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-26 20:24:18	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513100		urn:lsid:marinespecies.org:taxname:513100	
513102	Animalia	Echinodermata	Echinoidea	Camarodonta		Temnopleuridae	Amblypneustes		pallidus	(Lamarck, 1816)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-26 20:24:18	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513102		urn:lsid:marinespecies.org:taxname:513102	
595763	Animalia	Echinodermata	Echinoidea	Camarodonta		Temnopleuridae	Amblypneustes		pulchellus	(H.L. Clark, 1928)	accepted	Accepted name	0	marine		Kroh, Andreas	2012-02-21 22:29:41	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=595763		urn:lsid:marinespecies.org:taxname:595763	
513103	Animalia	Echinodermata	Echinoidea	Clypeasteroida		Clypeasteridae	Ammotrophus		arachnoides	(H.L. Clark, 1938)	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-26 20:24:18	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513103		urn:lsid:marinespecies.org:taxname:513103	
