ID	ReferenceType	ReferenceID
109396		16599
109399		15323
109400		16670
109402		15310
109403		15332
109403		15383
109404		16395
109405		15332
109407		16777
109408		16984
109409		16395
109410		15319
109411		15962
109413		15424
109416		15977
109418		16162
109419		16746
109422		15316
109422		15319
109423		17495
109427		16047
109427		45974
109428		16395
109431		16047
109432		16918
109435		17490
109436		15383
109438		15383
109441		17490
109450		15828
109455		15362
109459		15978
109463		15380
109464		15453
109469		15977
109471		15380
109473		15380
109478		15380
109479		15380
109486		15380
109490		15897
109492		15486
109494		15897
109500		15380
109510		16162
109512		16411
109515		15394
109533		16605
109534		16047
109542		15442
109544		16478
109546		15832
109561		16615
109562		16830
109565		15966
109566		15414
109567		16613
109569		15966
109571		16573
109583		16028
109586		15581
109598		15427
109627		15344
109628		15443
109629		16561
109633		15516
109635		16688
109636		15973
109662		16613
109670		16222
109670		17353
109674		15907
109675		17103
109681		15335
109681		16047
109682		16681
109683		15956
109684		15430
109687		17023
109687		17046
109691		16703
109692		16920
109700		15443
109700		16619
109705		16047
109705		17490
109706		17490
109707		17065
109709		15443
109711		15370
109711		15443
109712		15395
109714		15332
109715		15395
109715		15453
109718		15354
109718		15443
109719		15827
109720		15828
109726		16209
109726		17073
109730		15319
109730		16413
109731		15320
109732		15343
109744		15453
109748		15827
109749		15439
109752		17635
109753		15383
109754		15395
109755		15827
109756		15977
109756		16405
109758		16702
109762		15430
109764		15510
109773		15318
109773		16047
109774		16929
109775		15320
109776		15319
109781		15333
109781		15975
109782		15840
109787		15966
109789		15430
109791		15439
109794		15350
109794		15837
109795		15863
109798		15905
109801		15395
109801		15897
109805		15905
109813		15453
109813		15600
109815		15443
109815		15905
109817		15408
109817		15443
109826		15395
109826		16047
109828		15300
109829		16413
109830		16294
109832		16929
109834		15430
109835		15443
109837		15430
109839		17122
109840		15313
109843		15318
109845		15320
109847		15319
109849		15315
109851		15315
109853		15315
109856		15315
109859		15315
109861		16684
109869		15439
109870		15439
109874		15434
109884		15443
109884		17552
109888		15327
109889		15332
109890		15837
109890		15840
109895		16172
109897		15600
109901		16116
109902		17065
109912		15363
109913		15467
109914		15467
109918		15905
109926		16206
109926		16415
109928		15430
109928		16413
109938		15808
109940		15443
109940		15905
109941		16944
109943		15310
109944		15332
109945		15333
109945		15837
109948		15961
109949		15332
109951		15863
109953		15863
109956		15439
109957		15453
109960		15836
109972		15966
109974		17609
109975		15977
109977		15958
109979		15443
109980		17507
109983		15395
109985		17049
109986		15897
109992		15395
109993		15977
110001		15834
110002		15977
110007		15966
110008		15443
110009		15977
110011		17606
110012		15977
110016		15439
110017		15977
110022		15364
110024		15453
110025		15977
110027		15395
110028		15977
110034		15319
110042		15834
110043		15977
110047		15327
110048		15332
110049		15362
110050		15913
110054		15834
110058		15332
110059		15977
110062		15834
110066		15977
110067		15978
110069		15395
110070		15977
110071		15978
110074		15453
110075		15977
110084		16700
110085		15944
110089		15395
110090		15977
110095		15453
110096		15977
110100		15453
110101		15977
110105		15913
110107		15977
110108		17100
110113		15977
110115		15977
110121		16946
110123		16946
110136		15319
110137		15443
110139		16669
110140		16669
110142		15913
110144		15913
110147		15460
110148		15456
110151		15320
110152		16596
110153		16929
110155		16294
110160		15313
110161		17552
110162		16712
110164		16683
110166		15319
110168		15961
110170		16596
110171		15320
110177		15834
110184		15327
110185		16929
110186		15320
110187		15320
110195		15333
110197		15863
110198		15977
110200		15327
110201		15332
110202		15977
110204		15339
110207		15977
110209		17490
110212		15453
110213		15977
110214		15977
110215		16047
110218		17490
110219		15977
110220		15834
110222		15384
110224		15962
110225		15327
110226		15913
110228		16991
110233		16203
110234		16047
110235		16036
110236		16033
110240		15645
110243		15395
110244		15977
110245		15863
110247		15395
110248		15977
110252		17023
110253		15319
110256		15834
110257		15977
110258		15852
110259		15395
110265		15453
110266		15977
110272		16477
110274		15916
110276		16945
110281		16946
110283		16220
110285		16172
110289		15555
110291		16648
110292		16047
110296		16592
110303		15913
110311		16294
110312		15977
110313		16929
110314		15445
110316		15434
110318		15299
110319		15961
110320		15977
110321		15951
110322		16296
110323		16967
110324		15919
110325		16625
110326		15445
110327		15913
110329		15327
110330		15332
110336		16770
110338		15319
110340		16692
110345		15852
110346		15977
110347		15395
110348		15395
110350		15852
110351		15977
110359		15319
110361		16047
110363		15365
110366		15319
110371		15531
110374		15395
110376		16008
110380		16219
110381		16047
110385		17546
