ID	AcceptedTaxonID	Genus	SubgenusName	SpeciesEpithet	AuthorString	InfraSpecies	InfraSpeciesMarker	InfraSpeciesAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUID
113265	1155438	Strophopteryx		ostra	Ricker & Ross, 1975				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3886
113267	1155436	Semblis		fasciata	Burmeister, 1839				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3889
113268	1155436	Taeniopteryx		fasciata	(Burmeister, 1839)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3889
113269	1155436	Taeniopteryx		frigida	Hagen, 1861				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3890
113271	1155435	Rhabdiopteryx		nohirae	Okamoto, 1922				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3892
113272	1155435	Doddsia		nohirae	(Okamoto, 1922)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3892
113279	1155429	Taeniopteryx		neglecta	Albarda, 1889				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:462374
113281	1155429	Nemoura		praetexta	Pictet, F.J., 1841				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3902
113283	1155429	Nemura		armata	Vasiliu, 1933				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3904
113284	1155429	Rhabdiopteryx		neglecta		italica	subspecies	Aubert, 1953	Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3905
113293	1155420	Rhabdiopteryx		anglica	Kimmins, 1943				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3914
113297	1155418	Taeniopteryx	Rhabdiopteryx	hamulata	Klapálek, 1902				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3918
113302	1155415	Taeniopteryx		vanduzeea	Claassen, 1937				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3925
113303	1155415	Taenionema		vanduzeea	(Claassen, 1937)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3925
113306	1155412	Nemoura	Brachyptera	glacialis	Barnston, 1848				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:7579
113307	1155412	Taeniopteryx		glacialis	(Barnston, 1848)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:7579
113308	1155412	Brachyptera	Oemopteryx	glacialis	(Barnston, 1848)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:7579
113309	1155412	Taeniopteryx	Oemopteryx	alex	Hanson, 1938				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:7591
113311	1155412	Perla		chicoutimiensis	Provancher, 1878				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3932
113313	1155410	Brachyptera		fosketti	Ricker, 1965				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3934
113314	1155410	Brachyptera		zelona	Ricker, 1965				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3935
113316	1155409	Taeniopteryx		contorta	Needham & Claassen, 1925				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3937
113319	1155407	Taeniopteryx		loewii	Albarda, 1889				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3938
113321	1155407	Taeniopteryx		praetexta	Brauer, F. & Löw, 1857				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3942
113326	1155404	Taeniopteryx		tenuis	Needham, 1905				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3946
113329	1155400	Obipteryx		yugawae	Kohno, 1965				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3949
113334	1155398	Obipteryx		zonata	Okamoto, 1922				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3955
113337	1155395	Rhabdiopteryx		tianshanica	Zhiltzova, 1972				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3957
113341	1155392	Taeniopteryx		imanishii	Uéno, 1929				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3962
113344	1155390	Oemopteryx		karakorum	Šámal, 1935				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3965
113345	1155390	Rhabdiopteryx		karakorum	(Šámal, 1935)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3965
113346	1155390	Rhabdiopteryx		lunata	Kimmins, 1947				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3968
113347	1155390	Doddsia		lunata	(Kimmins, 1947)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3968
113348	1155390	Mesyatsia		lunata	(Kimmins, 1947)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3968
113351	1155389	Rhabdiopteryx		o-notata	Okamoto, 1922				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3972
113355	1155386	Rhabdiopteryx		brodskii	Zhiltzova, 1972				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3975
113360	1155383	Taeniopteryx		occidentalis	Banks, 1900				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3981
113365	1155381	Taeniopteryx		tristis	Klapálek, 1901				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:3985
113388	1155362	Taeniopteryx		seticornis	Klapálek, 1902				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4008
113389	1155362	Taeniopteryx		costaborrasi	Navás, 1917				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4010
113391	1155360	Taeniopteryx		risi	Morton, 1896				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4011
113392	1155360	Nemoura		variegata	Stephens, 1836				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4013
113395	1155359	Nemoura		putata	Newman, 1838				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4015
113398	1155356	Nemoura	Taeniopteryx	monilicornis	Pictet, F.J., 1841				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4018
113399	1155356	Taeniopteryx		kempnyi	Klapálek, 1901				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4020
113409	1155347	Zhiltzovia		brevipennis	(Zhiltzova, 1964)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4030
113411	1155343	Taeniopteryx		braueri	(Klapálek, 1900)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4031
109486	1158003	Peltoperla		thyra	Needham & L.W. Smith, 1916				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:102
109490	1158001	Peltoperla	Soliperla	quadrispinula	Jewett, 1954				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:106
109492	1158000	Peltoperla	Soliperla	fenderi	Jewett, 1955				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:109
109494	1157999	Peltoperla	Soliperla	campanula	Jewett, 1954				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:111
109500	1157995	Peltoperla		cora	Needham & L.W. Smith, 1916				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:116
109510	1157986	Peltoperla		sinensis	Wu, C.F. & Claassen, 1934				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:127
109512	1157985	Peltoperla		concolor	Banks, 1931				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:128
109515	1157983	Peltoperla		mindanensis	Banks, 1924				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:132
109533	1157968	Peltoperla		formosana	Klapálek, 1913				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:151
109534	1157968	Peltoperlopsis		formosana	(Klapálek, 1913)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:151
109542	1157962	Nogiperla		chiangi	Banks, 1940				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:179290
109544	1157961	Neopeltoperla		ishigakiensis	Kawai, 1968				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:160
109546	1157960	Nogiperla		fraterna	Banks, 1938				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:179291
109561	1157945	Nogiperla		uenoi	Kohno, 1946				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:478478
109562	1157945	Peltoperla		japonica	Uéno, 1929				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:179
109565	1157942	Nogiperla		japonica	Okamoto, 1912				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:181
109566	1157942	Peltoperla		naka	Uéno, 1931				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:183
109567	1157942	Peltoperla		zenzironis	Kohno, 1941				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:184
109569	1157941	Nogiperla		formosana	Okamoto, 1912				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:185
109571	1157940	Peltoperlodes		bisaeta	Kawai, 1968				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:188
109583	1157928	Cerconychia		flectospina	Wu, C.F., 1962				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:199
113412	1155343	Taeniopteryx		ornata	Navás, 1904				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4033
113413	1155343	Taeniopteryx		madritensis	Navás, 1904				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4034
113414	1155343	Taeniopteryx		dusmeti	Navás, 1904				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4035
113417	1155340	Brachyptera		mussardi	Aubert, 1960				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4038
113420	1155339	Taeniopteryx		arcuata	Klapálek, 1902				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4040
113424	1155335	Nemoura		trifasciata	Pictet, F.J., 1832				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4044
113425	1155335	Nephotheryx		hispanica	Navás, 1915				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4046
113436	1155326	Nephelopteryx		schoenemundi	Mertens, 1923				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4056
113437	1155326	Nephelopteryx		garumnica	Despax, 1929				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4059
113438	1155326	Taeniopteryx		garumnica		garumnica	subspecies	(Despax, 1929)	Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4059
113442	1155323	Taeniopteryx	Taeniopteryx	parvula	Banks, 1918				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4062
113447	1155319	Nemoura		maura	Pictet, F.J., 1841				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4067
113452	1155315	Taeniopteryx		garumnica		hubaulti	subspecies	Aubert, 1946	Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4073
113460	1155303	Phryganea		nebulosa	Linnaeus, 1758				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4080
113462	1222562	Semblis		praetexta	Burmeister, 1839				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4083
113463	1222562	Nemoura		socia	Rambur, 1842				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4084
113464	1222562	Nemoura		nigripes	Zetterstedt, 1840				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4085
113465	1222562	Nemoura		minuta	Rambur, 1842				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4086
113466	1222562	Nephelopteryx		angarensis	Zapekina-Dulkeit, 1956				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4088
113467	1222562	Taeniopteryx		angarensis	(Zapekina-Dulkeit, 1956)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4088
113497	1155276	Leuctra		claasseni	Frison, 1929				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4118
109586	1157926	Nogiperla		obtusispina	Wu, C.F., 1973				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:203
109598	1157915	Sinoephemera		kingi	Ping, 1935				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:214
109627	1157887	Chloroperla		capnoptera	McLachlan, 1886				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:245
109628	1157887	Isoperla		capnoptera	(McLachlan, 1886)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:245
109629	1157887	Mesoperlina		monae	Joost, 1970				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:246
109633	1157884	Isoperla		digitata	Kawai, 1963				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:249
109635	1157882	Isoperla		nigricauda	Navás, 1923				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:251
109636	1157882	Kaszabia		spinulosa	Raušer, 1968				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:253
109662	1157774	Isoperla		asakawae	Kohno, 1941				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:472388
109670	1157831	Isoperla		tripartita		obliqua	subspecies	Zwick, P., 1978	Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:462244
109674	1157769	Mesoperlina		potanini	Klapálek, 1921				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:292
109675	1157769	Mesoperla		potanini	(Klapálek, 1921)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:292
109681	1157876	Chloroperla		viridinervis	Pictet, A.E., 1865				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:462226
109682	1157876	Isoperla		xaxarsi	Navás, 1921				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:299
110506	1157373	Arcynopteryx		dichroa		polaris	subspecies	Klapálek, 1912	Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1123
110508	1157373	Arcynopteryx		altaica	Zapekina-Dulkeit, 1957				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1125
110511	1157415	Arcynopteryx		jezoensis	Okamoto, 1912				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1128
110512	1157415	Arcynopteryx		compacta	(McLachlan, 1872)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1129
110513	1157415	Dictyopteryx		compacta	McLachlan, 1872				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1129
110515	1157357	Dictyopteryx		transsylvanica	Klapálek, 1901				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1132
110516	1157357	Perlodes		slossonae	Banks, 1914				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1133
113503	1155272	Strobliella		zavattarii	Consiglio, 1956				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4124
113505	1155271	Leuctra		tangerina	Navás, 1922				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4125
113507	1155270	Strobliella		minuta	Klapálek, 1901				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4127
113513	1155178	Rhopalopsole		longicercia	Sivec, P.P. Harper & Shimizu, 2008				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4134
113518	1155252	Leuctra		spiniplatta	Wu, C.F., 1949				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:461062
113526	1155267	Rhopalopsole		longicercia	Sivec & Shimizu, 2008				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4147
113552	1155218	Leuctra		furcospina	Wu, C.F., 1973				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:460955
113564	1155207	Leuctra		malayana	Banks, 1920				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:460503
113576	1155193	Leuctra	Rhopalopsole	magnicerca	Jewett, 1958				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:460778
113578	1155192	Leuctra		bispina	Wu, C.F., 1949				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:460126
113583	1155161	Rhopalopsole		smithae	(Nelson, C.H. & Hanson, 1973)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4204
113591	1155180	Leuctra		recurvispina	Wu, C.F., 1949				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4212
113593	1155179	Leuctra	Rhopalopsole	palawana	Jewett, 1958				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4214
113605	1155163	Rhopalopsole		martynovi	Zhiltzova, 1975				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4225
113607	1155162	Rhopalopsole		levanidovae	Zhiltzova, 1975				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4227
113610	1155159	Rhopalopsole		mahunkai	Zwick, P., 1973				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:472989
113612	1155158	Strobliella		secunda	Zapekina-Dulkeit, 1955				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4232
113613	1155158	Tyrrhenoleuctra		secunda	(Zapekina-Dulkeit, 1955)				Subsequent combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4232
113615	1155157	Rhopalopsole		parva	Kawai, 1967				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4235
113617	1155155	Perlomyia		utahnensis	Illies, 1966				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4238
113619	1155154	Rhopalopsole		gifuensis	Kohno, 1965				Original combination	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:4239
110517	1157357	Perlodes		margarita	Alexander, C. P., 1936				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1134
110518	1157357	Perlodes		lineata	Smith, L.W., 1917				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1135
110519	1157357	Perlodes		arnaizi	Navás, 1914				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1136
110520	1157357	Perlodes		anisoptera	Navás, 1923				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1137
110521	1157357	Arcynopteryx		ringdahli	Bengtsson, 1933				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1138
110522	1157357	Arcynopteryx		pyrenaica	Despax, 1927				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1139
110523	1157357	Arcynopteryx		minor	Klapálek, 1912				Junior synonym	Unambiguous synonym	urn:lsid:Plecoptera.speciesfile.org:TaxonName:1140
