AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
119148	Animalia	Dicyemida	Rhombozoa			Conocyemidae	Conocyema		polymorpha	Van Beneden, 1882	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=119148		urn:lsid:marinespecies.org:taxname:119148	
265666	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		acciaccatum	McConnaughey, 1949	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265666		urn:lsid:marinespecies.org:taxname:265666	
265667	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		acheroni	McConnaughey, 1949	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265667		urn:lsid:marinespecies.org:taxname:265667	
265668	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		acuticephalum	Nouvel, 1947	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265668		urn:lsid:marinespecies.org:taxname:265668	
265669	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		aegira	McConnaughey & Kritzler, 1952	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265669		urn:lsid:marinespecies.org:taxname:265669	
265670	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		akashiense	Furuya, 2005	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265670		urn:lsid:marinespecies.org:taxname:265670	
265671	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		apalachiensis	Short, 1962	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265671		urn:lsid:marinespecies.org:taxname:265671	
265672	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		apollyoni	Nouvel, 1947	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265672		urn:lsid:marinespecies.org:taxname:265672	
265673	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		australis	Penchaszadeh, 1969	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265673		urn:lsid:marinespecies.org:taxname:265673	
265674	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		awajiense	Furuya, 2005	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265674		urn:lsid:marinespecies.org:taxname:265674	
265676	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		balanocephalum	Furuya, 2006	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265676		urn:lsid:marinespecies.org:taxname:265676	
265677	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		banyulensis	Furuya & Hochberg, 1999	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265677		urn:lsid:marinespecies.org:taxname:265677	
265678	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		benedeni	Furuya & Hochberg, 1999	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265678		urn:lsid:marinespecies.org:taxname:265678	
265679	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		bilobum	Couch & Short, 1964	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265679		urn:lsid:marinespecies.org:taxname:265679	
265680	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		briarei	Short, 1961	accepted	Accepted name	0	marine		Furuya, Hidetaka	2013-07-31 16:08:56	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265680		urn:lsid:marinespecies.org:taxname:265680	
265681	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		caudatum	Bogolepova-Dobrokhotova, 1960	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265681		urn:lsid:marinespecies.org:taxname:265681	
265682	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		clavatum	Furuya & Koshida, 1992	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265682		urn:lsid:marinespecies.org:taxname:265682	
265683	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		colurum	Furuya, 1999	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265683		urn:lsid:marinespecies.org:taxname:265683	
265684	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		dolichocephalum	Furuya, 1999	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265684		urn:lsid:marinespecies.org:taxname:265684	
265685	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		erythrum	Furuya, 1999	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265685		urn:lsid:marinespecies.org:taxname:265685	
265686	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		hadrum	Furuya, 1999	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265686		urn:lsid:marinespecies.org:taxname:265686	
265687	Animalia	Dicyemida	Rhombozoa			Dicyemidae	Dicyema		helocephalum	Furuya, 2005	accepted	Accepted name	0	marine		Furuya, Hidetaka	2010-08-06 14:26:11	http://www.marinespecies.org/aphia.php?p=taxdetails&id=265687		urn:lsid:marinespecies.org:taxname:265687	
