AcceptedTaxonID	DistributionElement	StandardInUse	DistributionStatus	
131135	Belgium	Text	Alien	
369221	Netherlands	Text	Alien	
131191	Netherlands	Text	Alien	
740848	Netherlands	Text	Alien	
131114	Netherlands	Text	Alien	
130271	England	Text		
130269	England	Text		
130601	England	Text		
131000	France	Text	Alien	
131003	France	Text	Alien	
131541	France	Text	Alien	
130997	France	Text	Alien	
130988	France	Text	Alien	
130401	France	Text	Alien	
131113	France	Text	Alien	
131111	France	Text	Alien	
130801	Zeeland	Text		
129840	Zeeland	Text		
130769	Zeeland	Text		
129868	Zeeland	Text		
130967	Zeeland	Text		
130866	Zeeland	Text		
152367	Zeeland	Text		
130639	Oostende	Text		
131141	Oostende	Text		
130639	Oostende	Text		
129868	Oostende	Text		
131146	Oostende	Text		
131141	Oostende	Text		
131141	Oostende	Text		
152367	Oostende	Text		
129868	Oostende	Text		
129840	Oostende	Text		
129868	Blankenberge	Text		
129914	Koksijde	Text		
129914	De Panne	Text		
130967	De Panne	Text		
334510	De Panne	Text		
130649	Calais	Text		
130837	Calais	Text		
130837	Calais	Text		
130172	Wissenkerke	Text		
130491	Dunkerque	Text		
129877	Dunkerque	Text		
129892	Dunkerque	Text		
130353	Dunkerque	Text		
130833	Wimereux	Text		
130722	Wimereux	Text		
131245	Wimereux	Text		
129776	Wimereux	Text		
129784	Wimereux	Text		
131480	Wimereux	Text		
131106	Wimereux	Text		
131107	Wimereux	Text		
129938	Wimereux	Text		
129840	Wimereux	Text		
129854	Wimereux	Text		
129868	Wimereux	Text		
130875	Wimereux	Text		
130878	Wimereux	Text		
146738	Wimereux	Text		
129876	Wimereux	Text		
129877	Wimereux	Text		
129879	Wimereux	Text		
129943	Wimereux	Text		
129914	Wimereux	Text		
129955	Wimereux	Text		
131201	Wimereux	Text		
129959	Wimereux	Text		
129964	Wimereux	Text		
130279	Wimereux	Text		
129989	Wimereux	Text		
130000	Wimereux	Text		
129995	Wimereux	Text		
129967	Wimereux	Text		
130008	Wimereux	Text		
130616	Wimereux	Text		
130294	Wimereux	Text		
130624	Wimereux	Text		
130625	Wimereux	Text		
130644	Wimereux	Text		
130375	Wimereux	Text		
130060	Wimereux	Text		
130083	Wimereux	Text		
131489	Wimereux	Text		
131288	Wimereux	Text		
131289	Wimereux	Text		
131290	Wimereux	Text		
131292	Wimereux	Text		
131304	Wimereux	Text		
146433	Wimereux	Text		
130915	Wimereux	Text		
130989	Wimereux	Text		
130103	Wimereux	Text		
146950	Wimereux	Text		
130749	Wimereux	Text		
130116	Wimereux	Text		
130118	Wimereux	Text		
130119	Wimereux	Text		
130126	Wimereux	Text		
130130	Wimereux	Text		
130136	Wimereux	Text		
130137	Wimereux	Text		
130140	Wimereux	Text		
130770	Wimereux	Text		
130649	Wimereux	Text		
129884	Wimereux	Text		
130921	Wimereux	Text		
131495	Wimereux	Text		
131127	Wimereux	Text		
130801	Wimereux	Text		
130300	Wimereux	Text		
130248	Wimereux	Text		
130266	Wimereux	Text		
130268	Wimereux	Text		
130269	Wimereux	Text		
130271	Wimereux	Text		
131131	Wimereux	Text		
130072	Wimereux	Text		
130075	Wimereux	Text		
129892	Wimereux	Text		
130929	Wimereux	Text		
129808	Wimereux	Text		
130310	Wimereux	Text		
130176	Wimereux	Text		
130932	Wimereux	Text		
131504	Wimereux	Text		
130353	Wimereux	Text		
130355	Wimereux	Text		
130356	Wimereux	Text		
130357	Wimereux	Text		
130359	Wimereux	Text		
130362	Wimereux	Text		
130364	Wimereux	Text		
130185	Wimereux	Text		
130404	Wimereux	Text		
130407	Wimereux	Text		
130437	Wimereux	Text		
131507	Wimereux	Text		
130311	Wimereux	Text		
129898	Wimereux	Text		
131325	Wimereux	Text		
131327	Wimereux	Text		
131328	Wimereux	Text		
130491	Wimereux	Text		
130492	Wimereux	Text		
130496	Wimereux	Text		
130523	Wimereux	Text		
130544	Wimereux	Text		
130585	Wimereux	Text		
130408	Wimereux	Text		
130113	Wimereux	Text		
130599	Wimereux	Text		
130601	Wimereux	Text		
130670	Wimereux	Text		
130707	Wimereux	Text		
130711	Wimereux	Text		
131531	Wimereux	Text		
131141	Wimereux	Text		
130830	Wimereux	Text		
131367	Wimereux	Text		
130041	Wimereux	Text		
130837	Wimereux	Text		
131035	Wimereux	Text		
130683	Wimereux	Text		
131169	Wimereux	Text		
130963	Wimereux	Text		
130686	Wimereux	Text		
131170	Wimereux	Text		
130967	Wimereux	Text		
130867	Wimereux	Text		
130972	Wimereux	Text		
130979	Wimereux	Text		
130044	Wimereux	Text		
130982	Wimereux	Text		
131171	Wimereux	Text		
130261	Wimereux	Text		
130263	Wimereux	Text		
131051	Wimereux	Text		
131072	Wimereux	Text		
131379	Wimereux	Text		
131388	Wimereux	Text		
131183	Wimereux	Text		
131185	Wimereux	Text		
131187	Wimereux	Text		
131074	Wimereux	Text		
131077	Wimereux	Text		
130198	Wimereux	Text		
131435	Wimereux	Text		
131573	Wimereux	Text		
131543	Wimereux	Text		
131544	Wimereux	Text		
130512	Wimereux	Text		
131574	Wimereux	Text		
130426	Wimereux	Text		
129937	Wimereux	Text		
130882	Wimereux	Text		
129993	Wimereux	Text		
130030	Wimereux	Text		
130242	Wimereux	Text		
130123	Wimereux	Text		
130755	Wimereux	Text		
131104	Wimereux	Text		
130643	Wimereux	Text		
129867	Wimereux	Text		
129868	Wimereux	Text		
129876	Wimereux	Text		
129877	Wimereux	Text		
129879	Wimereux	Text		
129884	Wimereux	Text		
129892	Wimereux	Text		
129898	Wimereux	Text		
130279	Wimereux	Text		
130300	Wimereux	Text		
130305	Wimereux	Text		
130310	Wimereux	Text		
130311	Wimereux	Text		
130324	Wimereux	Text		
130326	Wimereux	Text		
130327	Wimereux	Text		
130331	Wimereux	Text		
130485	Wimereux	Text		
130491	Wimereux	Text		
130492	Wimereux	Text		
130494	Wimereux	Text		
130496	Wimereux	Text		
130510	Wimereux	Text		
130512	Wimereux	Text		
130517	Wimereux	Text		
130523	Wimereux	Text		
146932	Wimereux	Text		
130585	Wimereux	Text		
130977	Wimereux	Text		
130519	Wimereux	Text		
130978	Wimereux	Text		
130982	Wimereux	Text		
129993	Wimereux	Text		
129994	Wimereux	Text		
129995	Wimereux	Text		
129996	Wimereux	Text		
130000	Wimereux	Text		
130008	Wimereux	Text		
130030	Wimereux	Text		
181485	Wimereux	Text		
130041	Wimereux	Text		
130044	Wimereux	Text		
154127	Wimereux	Text		
130047	Wimereux	Text		
130060	Wimereux	Text		
130072	Wimereux	Text		
130074	Wimereux	Text		
130979	Wimereux	Text		
130980	Wimereux	Text		
130075	Wimereux	Text		
130080	Wimereux	Text		
130083	Wimereux	Text		
130200	Wimereux	Text		
130242	Wimereux	Text		
130248	Wimereux	Text		
130261	Wimereux	Text		
130263	Wimereux	Text		
129854	Wimereux	Text		
130460	Wimereux	Text		
130470	Wimereux	Text		
129737	Wimereux	Text		
129755	Wimereux	Text		
129765	Wimereux	Text		
129764	Wimereux	Text		
155413	Wimereux	Text		
129847	Wimereux	Text		
129927	Wimereux	Text		
130116	Wimereux	Text		
130118	Wimereux	Text		
130119	Wimereux	Text		
130123	Wimereux	Text		
130126	Wimereux	Text		
130128	Wimereux	Text		
130130	Wimereux	Text		
130136	Wimereux	Text		
130137	Wimereux	Text		
130140	Wimereux	Text		
147475	Wimereux	Text		
130144	Wimereux	Text		
130162	Wimereux	Text		
130166	Wimereux	Text		
130168	Wimereux	Text		
130172	Wimereux	Text		
154127	Wimereux	Text		
147475	Wimereux	Text		
146932	Wimereux	Text		
152249	Wimereux	Text		
152302	Wimereux	Text		
155375	Wimereux	Text		
131474	Wimereux	Text		
131242	Wimereux	Text		
131471	Wimereux	Text		
131543	Wimereux	Text		
131544	Wimereux	Text		
131573	Wimereux	Text		
131574	Wimereux	Text		
130837	Wimereux	Text		
130972	Wimereux	Text		
130589	Wimereux	Text		
129808	Wimereux	Text		
129821	Wimereux	Text		
130101	Wimereux	Text		
130103	Wimereux	Text		
130110	Wimereux	Text		
130113	Wimereux	Text		
130592	Wimereux	Text		
131480	Wimereux	Text		
131489	Wimereux	Text		
131495	Wimereux	Text		
131503	Wimereux	Text		
131504	Wimereux	Text		
131507	Wimereux	Text		
131531	Wimereux	Text		
157545	Wimereux	Text		
130266	Wimereux	Text		
130268	Wimereux	Text		
130269	Wimereux	Text		
130271	Wimereux	Text		
130711	Wimereux	Text		
131106	Wimereux	Text		
131107	Wimereux	Text		
131117	Wimereux	Text		
131127	Wimereux	Text		
131131	Wimereux	Text		
131141	Wimereux	Text		
131160	Wimereux	Text		
131169	Wimereux	Text		
131170	Wimereux	Text		
131171	Wimereux	Text		
131182	Wimereux	Text		
131183	Wimereux	Text		
131185	Wimereux	Text		
131187	Wimereux	Text		
131188	Wimereux	Text		
131164	Wimereux	Text		
131576	Wimereux	Text		
129746	Wimereux	Text		
129789	Wimereux	Text		
129937	Wimereux	Text		
129938	Wimereux	Text		
129943	Wimereux	Text		
129959	Wimereux	Text		
129964	Wimereux	Text		
129967	Wimereux	Text		
129989	Wimereux	Text		
130099	Wimereux	Text		
130185	Wimereux	Text		
152249	Wimereux	Text		
130198	Wimereux	Text		
130214	Wimereux	Text		
130176	Wimereux	Text		
130177	Wimereux	Text		
155417	Wimereux	Text		
130353	Wimereux	Text		
130355	Wimereux	Text		
130356	Wimereux	Text		
130357	Wimereux	Text		
130359	Wimereux	Text		
130362	Wimereux	Text		
130360	Wimereux	Text		
155418	Wimereux	Text		
130219	Wimereux	Text		
130220	Wimereux	Text		
130364	Wimereux	Text		
130365	Wimereux	Text		
130375	Wimereux	Text		
152302	Wimereux	Text		
130387	Wimereux	Text		
130404	Wimereux	Text		
130407	Wimereux	Text		
130408	Wimereux	Text		
130426	Wimereux	Text		
130599	Wimereux	Text		
130601	Wimereux	Text		
231870	Wimereux	Text		
130616	Wimereux	Text		
130624	Wimereux	Text		
155375	Wimereux	Text		
130625	Wimereux	Text		
130641	Wimereux	Text		
130643	Wimereux	Text		
130644	Wimereux	Text		
130649	Wimereux	Text		
130670	Wimereux	Text		
130673	Wimereux	Text		
130683	Wimereux	Text		
130686	Wimereux	Text		
130700	Wimereux	Text		
130707	Wimereux	Text		
130722	Wimereux	Text		
130738	Wimereux	Text		
130613	Wimereux	Text		
130745	Wimereux	Text		
130830	Wimereux	Text		
130833	Wimereux	Text		
131072	Wimereux	Text		
131074	Wimereux	Text		
131077	Wimereux	Text		
131245	Wimereux	Text		
146738	Wimereux	Text		
129873	Wimereux	Text		
130755	Wimereux	Text		
130770	Wimereux	Text		
130801	Wimereux	Text		
147008	Wimereux	Text		
131288	Wimereux	Text		
131289	Wimereux	Text		
131290	Wimereux	Text		
131292	Wimereux	Text		
131304	Wimereux	Text		
131307	Wimereux	Text		
131324	Wimereux	Text		
131325	Wimereux	Text		
131327	Wimereux	Text		
131328	Wimereux	Text		
131367	Wimereux	Text		
131379	Wimereux	Text		
131388	Wimereux	Text		
131398	Wimereux	Text		
131402	Wimereux	Text		
131435	Wimereux	Text		
130835	Wimereux	Text		
131548	Wimereux	Text		
131556	Wimereux	Text		
131562	Wimereux	Text		
131566	Wimereux	Text		
155459	Wimereux	Text		
131579	Wimereux	Text		
131580	Wimereux	Text		
130436	Wimereux	Text		
130437	Wimereux	Text		
131104	Wimereux	Text		
131105	Wimereux	Text		
146950	Wimereux	Text		
130544	Wimereux	Text		
130861	Wimereux	Text		
130867	Wimereux	Text		
130875	Wimereux	Text		
130878	Wimereux	Text		
130887	Wimereux	Text		
130888	Wimereux	Text		
130889	Wimereux	Text		
146433	Wimereux	Text		
155153	Wimereux	Text		
130921	Wimereux	Text		
130915	Wimereux	Text		
130929	Wimereux	Text		
130932	Wimereux	Text		
130939	Wimereux	Text		
130967	Wimereux	Text		
130988	Wimereux	Text		
130989	Wimereux	Text		
130991	Wimereux	Text		
131000	Wimereux	Text		
131003	Wimereux	Text		
131035	Wimereux	Text		
131051	Wimereux	Text		
131201	Wimereux	Text		
210060	Wimereux	Text		
129914	Wimereux	Text		
129922	Wimereux	Text		
131020	Wimereux	Text		
129924	Wimereux	Text		
130119	Boulogne-sur-Mer	Text		
527020	Atlantic	Text		
129854	Atlantic	Text		
129781	Atlantic	Text		
129959	Atlantic	Text		
129967	Atlantic	Text		
129984	Atlantic	Text		
130279	Atlantic	Text		
130888	Atlantic	Text		
130735	Atlantic	Text		
129876	Atlantic	Text		
129775	Atlantic	Text		
326637	Atlantic	Text		
234850	Atlantic	Text		
155162	Atlantic	Text		
327249	Atlantic	Text		
327440	Atlantic	Text		
131111	Atlantic	Text		
131474	Atlantic	Text		
159916	Atlantic	Text		
130837	Pacific Ocean	Text		
129854	Pacific Ocean	Text		
129881	Pacific Ocean	Text		
129959	Pacific Ocean	Text		
129932	Pacific Ocean	Text		
129967	Pacific Ocean	Text		
129876	Pacific Ocean	Text		
131198	Pacific Ocean	Text		
131106	Pacific Ocean	Text		
131117	Pacific Ocean	Text		
131119	Pacific Ocean	Text		
254301	Pacific Ocean	Text		
327050	Pacific Ocean	Text		
327395	Pacific Ocean	Text		
238377	Pacific Ocean	Text		
327451	Pacific Ocean	Text		
332688	Pacific Ocean	Text		
332723	Pacific Ocean	Text		
333030	Pacific Ocean	Text		
265770	Indian Ocean	Text		
265758	Indian Ocean	Text		
265753	Indian Ocean	Text		
129876	Indian Ocean	Text		
129854	Indian Ocean	Text		
265799	Indian Ocean	Text		
265853	Indian Ocean	Text		
265802	Indian Ocean	Text		
265785	Indian Ocean	Text		
265806	Indian Ocean	Text		
154928	Indian Ocean	Text		
209915	Indian Ocean	Text		
130837	Indian Ocean	Text		
131000	Indian Ocean	Text	Alien	
131002	Mediterranean Sea	Text	Alien	
131218	Mediterranean Sea	Text	Alien	
131000	Mediterranean Sea	Text	Alien	
130988	Mediterranean Sea	Text	Alien	
131000	Mediterranean Sea	Text	Alien	
129925	Mediterranean Sea	Text	Alien	
130877	Mediterranean Sea	Text	Alien	
130881	Mediterranean Sea	Text	Alien	
130372	Mediterranean Sea	Text	Alien	
129927	Mediterranean Sea	Text	Alien	
129963	Mediterranean Sea	Text	Alien	
129983	Mediterranean Sea	Text	Alien	
130902	Mediterranean Sea	Text	Alien	
131125	Mediterranean Sea	Text	Alien	
209824	Mediterranean Sea	Text	Alien	
195955	Mediterranean Sea	Text	Alien	
130135	Mediterranean Sea	Text	Alien	
130997	Mediterranean Sea	Text	Alien	
131001	Mediterranean Sea	Text	Alien	
131005	Mediterranean Sea	Text	Alien	
131007	Mediterranean Sea	Text	Alien	
131010	Mediterranean Sea	Text	Alien	
131011	Mediterranean Sea	Text	Alien	
131014	Mediterranean Sea	Text	Alien	
130246	Mediterranean Sea	Text	Alien	
130069	Mediterranean Sea	Text	Alien	
129890	Mediterranean Sea	Text	Alien	
130307	Mediterranean Sea	Text	Alien	
130516	Mediterranean Sea	Text	Alien	
130393	Mediterranean Sea	Text	Alien	
130405	Mediterranean Sea	Text	Alien	
129894	Mediterranean Sea	Text	Alien	
131332	Mediterranean Sea	Text	Alien	
131521	Mediterranean Sea	Text	Alien	
209857	Mediterranean Sea	Text	Alien	
130421	Mediterranean Sea	Text	Alien	
130860	Mediterranean Sea	Text	Alien	
130331	Mediterranean Sea	Text	Alien	
209944	Mediterranean Sea	Text	Alien	
131055	Mediterranean Sea	Text	Alien	
131539	Mediterranean Sea	Text	Alien	
131541	Mediterranean Sea	Text	Alien	
129978	Mediterranean Sea	Text	Alien	
239343	Mediterranean Sea	Text		
238207	Mediterranean Sea	Text		
131008	Mediterranean Sea	Text		
130271	Mediterranean Sea	Text		
130269	Mediterranean Sea	Text		
130266	Mediterranean Sea	Text		
130267	Mediterranean Sea	Text		
130274	Mediterranean Sea	Text		
130083	Mediterranean Sea	Text		
129845	Mediterranean Sea	Text		
130271	Mediterranean Sea	Text		
130359	Mediterranean Sea	Text		
130639	Mediterranean Sea	Text		
146738	Mediterranean Sea	Text		
130780	Mediterranean Sea	Text		
130119	Mediterranean Sea	Text		
130837	Mediterranean Sea	Text		
130176	Mediterranean Sea	Text		
130171	Mediterranean Sea	Text		
130522	Mediterranean Sea	Text		
130663	Arctic Ocean	Text		
129108	Arctic Ocean	Text		
129117	Arctic Ocean	Text		
265934	Arctic Ocean	Text		
265994	Arctic Ocean	Text		
129130	Arctic Ocean	Text		
129775	Arctic Ocean	Text		
129876	Arctic Ocean	Text		
129955	Arctic Ocean	Text		
129959	Arctic Ocean	Text		
130735	Arctic Ocean	Text		
130888	Arctic Ocean	Text		
265738	Arctic Ocean	Text		
129110	Arctic Ocean	Text		
265990	Arctic Ocean	Text		
129119	Arctic Ocean	Text		
159916	Arctic Ocean	Text		
335010	Antarctic Ocean	Text		
129766	Antarctic Ocean	Text		
332607	Antarctic Ocean	Text		
131548	Antarctic Ocean	Text		
131558	Antarctic Ocean	Text		
131566	Antarctic Ocean	Text		
131568	Antarctic Ocean	Text		
131582	Antarctic Ocean	Text		
155459	Antarctic Ocean	Text		
209721	Antarctic Ocean	Text		
131581	Antarctic Ocean	Text		
131580	Antarctic Ocean	Text		
131579	Antarctic Ocean	Text		
130836	Antarctic Ocean	Text		
209712	Antarctic Ocean	Text		
209714	Antarctic Ocean	Text		
130219	Antarctic Ocean	Text		
173882	Antarctic Ocean	Text		
266020	Southern Ocean	Text		
265997	Southern Ocean	Text		
265986	Southern Ocean	Text		
265987	Southern Ocean	Text		
265988	Southern Ocean	Text		
265990	Southern Ocean	Text		
265767	Southern Ocean	Text		
265943	North Pacific	Text		
266039	North Pacific	Text		
333048	North Pacific	Text		
333066	North Pacific	Text		
327072	North Pacific	Text		
332676	North Pacific	Text		
328132	North Pacific	Text		
254749	North Pacific	Text		
329379	North Pacific	Text		
329725	North Pacific	Text		
329765	North Pacific	Text		
330086	North Pacific	Text		
330087	North Pacific	Text		
329876	North Pacific	Text		
329876	North Pacific	Text		
129755	North Pacific	Text		
131153	North Pacific	Text		
131159	North Pacific	Text		
155413	North Pacific	Text		
155459	North Pacific	Text		
335842	North Pacific	Text		
332086	North Pacific	Text		
131413	North Pacific	Text		
334893	North Pacific	Text		
131581	North Pacific	Text		
130103	North Pacific	Text		
131548	North Pacific	Text		
131568	North Pacific	Text		
131582	North Pacific	Text		
130404	North Pacific	Text		
131415	North Pacific	Text		
130355	North Pacific	Text		
131038	North Atlantic	Text	Alien	
131002	North Atlantic	Text	Alien	
131002	North Atlantic	Text	Alien	
130988	North Atlantic	Text	Alien	
131168	North Atlantic	Text	Alien	
129868	North Atlantic	Text		
129118	North Atlantic	Text		
129113	North Atlantic	Text		
129128	North Atlantic	Text		
130988	South Atlantic	Text	Alien	
131114	South Atlantic	Text	Alien	
130845	Europe	Text		
129963	Lebanon	Text	Alien	
238227	Lebanon	Text	Alien	
196392	Lebanon	Text	Alien	
241241	Lebanon	Text	Alien	
131007	Lebanon	Text	Alien	
131005	Lebanon	Text	Alien	
129833	Lebanon	Text	Alien	
333937	Lebanon	Text	Alien	
131055	Lebanon	Text	Alien	
327192	Greece	Text	Alien	
329241	Greece	Text	Alien	
130167	Greece	Text	Alien	
329939	Greece	Text	Alien	
131455	Greece	Text	Alien	
330375	Greece	Text	Alien	
130823	Greece	Text	Alien	
330896	Greece	Text	Alien	
131150	Greece	Text	Alien	
558845	Greece	Text	Alien	
129983	Greece	Text	Alien	
130902	Greece	Text	Alien	
130516	Greece	Text	Alien	
129894	Greece	Text	Alien	
606831	Greece	Text	Alien	
332759	Greece	Text	Alien	
327012	Greece	Text	Alien	
328037	Germany	Text		
328038	Germany	Text		
181523	Germany	Text	Alien	
333964	Finland	Text	Alien	
131220	Ireland	Text	Alien	
131542	Ireland	Text	Alien	
129876	Kenya	Text		
209715	Kenya	Text		
131579	Kenya	Text		
209715	Kenya	Text		
131579	Kenya	Text		
209702	Kenya	Text		
209817	Kenya	Text		
209641	Kenya	Text		
129959	Japan	Text		
129881	Japan	Text		
129854	Japan	Text		
510979	Japan	Text		
328859	Japan	Text		
131018	Japan	Text		
131002	Japan	Text	Alien	
131001	Japan	Text	Alien	
327395	Japan	Text		
131106	Japan	Text		
131011	Israel	Text	Alien	
234846	Israel	Text	Alien	
130802	Israel	Text	Alien	
555934	Israel	Text	Alien	
331842	Israel	Text	Alien	
130988	Israel	Text	Alien	
130999	Israel	Text	Alien	
761459	Israel	Text	Alien	
130672	Israel	Text	Alien	
131521	Israel	Text	Alien	
131163	Israel	Text	Alien	
131018	Israel	Text		
131279	Israel	Text		
131280	Israel	Text		
146738	Israel	Text		
195952	Israel	Text		
195953	Israel	Text		
131288	Israel	Text		
131304	Israel	Text		
131306	Israel	Text		
131307	Israel	Text		
131321	Israel	Text		
131326	Israel	Text		
131327	Israel	Text		
131332	Israel	Text		
195972	Israel	Text		
131336	Israel	Text		
195980	Israel	Text		
195986	Israel	Text		
195989	Israel	Text		
131382	Israel	Text		
131388	Israel	Text		
131392	Israel	Text		
131414	Israel	Text		
131415	Israel	Text		
131431	Israel	Text		
131432	Israel	Text		
131435	Israel	Text		
131436	Israel	Text		
195999	Israel	Text		
131440	Israel	Text		
131452	Israel	Text		
131453	Israel	Text		
131454	Israel	Text		
131458	Israel	Text		
131467	Israel	Text		
130135	Djibouti	Text		
