AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
335827	130603	tecta	(Stimpson, 1854)	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335827		urn:lsid:marinespecies.org:taxname:335827	
335600	129920	platensis	Hartman, 1953	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335600		urn:lsid:marinespecies.org:taxname:335600	
730038	334506	orientalis	Zachs, 1933	Subspecies	accepted	Accepted name	0	marine		Read, Geoffrey	2013-04-30 01:46:22	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=730038		urn:lsid:marinespecies.org:taxname:730038	
335601	130670	brevis	Zachs, 1933	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335601		urn:lsid:marinespecies.org:taxname:335601	
335602	334508	tosaensis	Imajima, 2001	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335602		urn:lsid:marinespecies.org:taxname:335602	
335603	244666	asiaticus	Wu, 1962	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335603		urn:lsid:marinespecies.org:taxname:335603	
335604	244666	heterosetosa	Hartmann-Schröder, 1965	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335604		urn:lsid:marinespecies.org:taxname:335604	
146428	130528	adjimansis	(Fauvel, 1925)	Subspecies	accepted	Accepted name	0	marine		Bellan, Gérard	2004-12-21 16:54:05	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=146428		urn:lsid:marinespecies.org:taxname:146428	
335828	130528	adjimensis	(Fauvel, 1924)	Subspecies	accepted	Accepted name	0	marine		Fauchald, Kristian	2008-03-26 12:36:43	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=335828		urn:lsid:marinespecies.org:taxname:335828	
130526	130528	atlantica	(Fauvel, 1925)	Subspecies	accepted	Accepted name	0	marine		Bellan, Gérard	2004-12-21 16:54:05	http://www.marinespecies.org/polychaeta/aphia.php?p=taxdetails&id=130526		urn:lsid:marinespecies.org:taxname:130526	
