ID	AcceptedTaxonID	Genus	SubgenusName	SpeciesEpithet	AuthorString	InfraSpecies	InfraSpeciesMarker	InfraSpeciesAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUID
174492	1201363	Eurycnema		stenocerca	Redtenbacher, 1908				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5172
174495	1201363	Eurycnema		cercata	Redtenbacher, 1902				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5175
174497	1201363	Acrophylla		salmacis	Westwood, 1859				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5177
169369	1203870	Anisomorpha		grylloides	Westwood, 1859				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:45
169372	1203870	Anisomorpha		crassa					Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:47
169375	1203868	Anisomorpha		elegans	Philippi, 1863				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:51
169376	1203868	Paradoxomorpha		elegans	(Philippi, 1863)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:51
169377	1203868	Agathemera		anthracina	Redtenbacher, 1906				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:52
169380	1203865	Anisomorpha		crassa	Blanchard, 1851				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:56
169381	1203865	Paradoxomorpha		crassa	(Blanchard, 1851)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:56
169382	1203865	Anisomorpha		variegata	Philippi, 1863				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:57
169384	1203865	Anisomorpha		pardalina	Westwood, 1859				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:60
169385	1203865	Agathemera		pardalina	(Westwood, 1859)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:60
169388	1203863	Anisomorpha		claraziana	Saussure, 1868				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:63
169390	1203863	Paradoxomorpha		bruchi	Brancsik, 1898				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:65
169403	1203856	Bactrododema		fuscipennis	Redtenbacher, 1908				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:78
169408	1203854	Ischnopoda		reyi	Grandidier, 1869				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:84
169409	1203854	Palophus		reyi	(Grandidier, 1869)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:84
169411	1203852	Ischnopoda		phillipsi	Kirby, 1896				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:87
169412	1203852	Palophus		phillipsi	(Kirby, 1896)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:87
169413	1203852	Palophus		rothschildi	Bolívar, 1922				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:88
169416	1203851	Palophus		pectinicornis	Redtenbacher, 1908				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:91
169418	1203850	Palophus		moirae	Kirby, 1896				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:93
169420	1203849	Palophus		leopoldi	Schouteden, 1916				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:95
169422	1203847	Palophus		hippotaurus	Karsch, 1896				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:98
174498	1201363	Ctenomorpha		salmacis	(Westwood, 1859)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5177
174501	1201362	Diura		nigrospinosa	(Redtenbacher, 1908)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5180
174503	1201357	Phasma	Diura	goliath	Gray, G.R., 1834				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5184
174504	1201357	Cyphocrana		goliath	(Gray, G.R., 1834)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5184
174505	1201357	Acrophylla		goliath	(Gray, G.R., 1834)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5184
174506	1201357	Phasma	Cyphocrania	goliath	Gray, G.R., 1834					Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5184
174507	1201357	Cyphocrania		goliath	(Gray, G.R., 1834)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5184
174508	1201357	Diura		goliath	(Gray, G.R., 1834)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5184
174509	1201357	Eurycnema		viridissima	Kirby, 1904				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5189
174511	1201357	Clemacantha		regale	Rainbow, 1897				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5191
174514	1201357	Eurycnema		magnifica	Kirby, 1904				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5195
174515	1201357	Diura		magnifica	(Kirby, 1904)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5195
174517	1201357	Phasma	Diura	acheron	Gray, G.R., 1834				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5198
174518	1201357	Acrophylla		acheron	(Gray, G.R., 1834)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5198
174519	1201357	Ctenomorpha		acheron	(Gray, G.R., 1834)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5198
174528	1201347	Acrophylla		tasmaniensis	Lea, 1902				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5208
174531	1201347	Acrophylla		scutigera	Redtenbacher, 1908				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5211
174534	1201347	Acrophylla		phyllocerca	Redtenbacher, 1908				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5214
174537	1201347	Acrophylla		oxyacantha	Redtenbacher, 1908				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5218
174538	1201347	Ctenomorpha		oxyacantha	(Redtenbacher, 1908)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5218
174541	1201347	Lopaphus		macrotegmus	Tepper, 1887				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5222
174542	1201347	Acrophylla		macrotegma	(Tepper, 1887)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5222
169423	1203847	Ischnopoda		hippotaurus	(Karsch, 1896)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:98
169424	1203847	Palophus		titan	Sjöstedt, 1913				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:99
169427	1203845	Ischnopoda		episcopalis	Kirby, 1896				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:103
169428	1203845	Palophus		episcopalis	(Kirby, 1896)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:103
169429	1203845	Palophus		brongniarti	Redtenbacher, 1908				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:104
169432	1203844	Palophus		centaurus	Westwood, 1859				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:107
169434	1203843	Palophus		bayeri	Schouteden, 1917				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:109
169436	1203842	Palophus		alldridgei	Kirby, 1905				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:111
169446	1203831	Bactrododema		tiarata	Stål, 1858				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:122
169447	1203831	Palophus		tiaratus	(Stål, 1858)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:122
169448	1203831	Palophus		transvaalensis	Redtenbacher, 1908				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:123
169450	1203831	Palophus		holubi	Redtenbacher, 1908				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:125
169452	1203831	Bactrododema		brevitarsis	Stål, 1876				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:129
169453	1203831	Ischnopoda		brevitarsis	(Stål, 1876)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:129
169454	1203831	Palophus		brevitarsis	(Stål, 1876)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:129
169456	1203831	Palophus		brevicornis	Redtenbacher, 1908				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:132
169457	1203831	Bactrododema		brevicornis	(Redtenbacher, 1908)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:132
169459	1203831	Bactrododema		lugardi	Kirby, 1902				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:134
169461	1203831	Bactrododema		aculiferum	Kirby, 1902				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:136
169464	1203830	Palophus		minotaurus	Gerstaecker, 1883				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:139
169467	1203826	Phasma		hecticum	Lichtenstein, 1796				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:145
169468	1203826	Platycrana		hectica	(Lichtenstein, 1796)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:145
174543	1201347	Ctenomorpha		macrotegmus	(Tepper, 1887)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5222
174545	1201347	Paractenomorpha		macrotegmus	(Tepper, 1887)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5222
174547	1201347	Phasma	Diura	chronus	Gray, G.R., 1833				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5231
174548	1201347	Acrophylla		chronus	(Gray, G.R., 1833)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5231
174549	1201347	Cyphocrania		chronus	(Gray, G.R., 1833)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5231
174551	1201347	Ctenomorpha		chronus	(Gray, G.R., 1833)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5231
174554	1201345	Cigarrophasma		tessellata	Brock & Hasenpusch, 2001				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5233
174557	1201339	Acrophylla		tesselata	(Tepper, 1903)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5237
174558	1201339	Acrophylla		tessalata	Rainbow, 1897				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5238
174559	1201339	Ctenomorpha		tessellata	Westwood, 1859				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5239
174562	1201339	Ctenomorpha		tessulata	Gray, G.R., 1835				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5243
174563	1201339	Ctenomorphodes		tessulata	(Gray, G.R., 1835)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5243
174566	1201335	Phasma	Diura	briareus	Gray, G.R., 1834				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5245
174567	1201335	Acrophylla		briareus	(Gray, G.R., 1834)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5245
174568	1201335	Ctenomorpha		briareus	(Gray, G.R., 1834)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5245
174569	1201335	Ctenomorphodes		briareus	(Gray, G.R., 1834)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5245
174570	1201335	Ctenomorpha		nigrovaria	Stål, 1875				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5250
174575	1201335	Ctenomorpha		albopunctatum	Kirby, 1896				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5255
174579	1201335	Ctenomorpha		macleayi	Gray, G.R., 1835				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5261
174581	1201335	Acrophylla		macleayi	(Gray, G.R., 1835)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5261
174586	1201334	Acrophylla		marmorata	Redtenbacher, 1908				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5266
169469	1203826	Cyphocrania		hectica	(Lichtenstein, 1796)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:145
169470	1203826	Palophus		hecticus	(Lichtenstein, 1796)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:145
169471	1203826	Haplopus		ceratophyllus	Burmeister, 1838				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:150
169476	1203826	Ctenomorpha		haworthii	Gray, G.R., 1835				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:152
169477	1203826	Palophus		haworthii	(Gray, G.R., 1835)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:152
169482	1203825	Cyphocrania		aestuans	Westwood, 1859				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:158
169483	1203825	Palophus		aestuans	(Westwood, 1859)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:158
169493	1203818	Microphasma		secunda	Zompro, 1999				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:167
169495	1203817	Microphasma		prima	Zompro, 1999				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:169
169500	1203813	Pachymorpha		annulata	Hutton, 1898				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:174
169501	1203813	Mimarchus		annulatus	(Hutton, 1898)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:174
169502	1203813	Niveaphasma		annulata	(Hutton, 1898)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:174
169503	1203813	Pachymorpha		bouvieri	Brunner von Wattenwyl, 1907				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:178
169507	1203810	Asteliaphasma		naomi	(Salmon, 1991)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:183
169508	1203810	Spinotectarchus		naomi	Salmon, 1991				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:183
169510	1203810	Spinotectarchus		jucundus	Salmon, 1991				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:186
169511	1203810	Asteliaphasma		jucunda	(Salmon, 1991)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:186
169517	1203805	Medaura		staeli	Brunner von Wattenwyl, 1893				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:192
169520	1203804	Bacillus		squalidus	Gray, G.R., 1833				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:194
169522	1203802	Bacillus		pasithoe	Westwood, 1859				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:197
169523	1203802	Pachymorpha		pasithoe	(Westwood, 1859)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:197
169529	1203798	Menexenus		epidicus	Günther, 1935				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:204
174587	1201334	Ctenomorpha		marmorata	(Redtenbacher, 1908)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5266
174589	1201332	Phasma	Ctenomorpha	spinicollis	Gray, G.R., 1833				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5270
174590	1201332	Ctenomorpha		spinicollis	(Gray, G.R., 1833)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5270
174594	1201332	Phasma	Diura	japetus	Gray, G.R., 1833				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5279
174595	1201332	Acrophylla		japetus	(Gray, G.R., 1833)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5279
174596	1201332	Cyphocrania		japetus	(Gray, G.R., 1833)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5279
174599	1201332	Ctenomorpha		japetus	(Gray, G.R., 1833)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5279
174602	1201330	Phasma		reticulata	Palisot de Beauvois, 1805				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5283
174603	1201330	Platycrana		reticulata	(Palisot de Beauvois, 1805)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5283
174604	1201330	Cyphocrania		reticulata	(Palisot de Beauvois, 1805)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5283
174606	1201329	Mantis		tessulata	Goeze, 1778				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5285
174609	1201321	Mantis		maculata	Olivier, 1792				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5292
174610	1201321	Cyphocrana		maculata	(Olivier, 1792)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5292
174611	1201321	Platycrana		maculata	(Olivier, 1792)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5292
174612	1201321	Platycrania		maculata	(Olivier, 1792)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5292
174613	1201321	Cyphocrania		maculata	(Olivier, 1792)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5292
174614	1201326	Anchiale		stollii	Tepper, 1903				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5294
174617	1201321	Phasma		necydaloides	Stoll, 1813				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5297
174619	1201321	Cyphocrania		necydaloides	(Stoll, 1813)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5297
174621	1201321	Phasma		naevium	Lichtenstein, 1802				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5303
174623	1201321	Anchiale		naevia	(Lichtenstein, 1802)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5303
169531	1203797	Bacillus		darnis	Westwood, 1859				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:207
169532	1203797	Medaura		darnis	(Westwood, 1859)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:207
169535	1203795	Heterocopus		carli	Günther, 1937				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:210
169539	1203792	Pachymorpha		hystriculea	Westwood, 1859				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:215
169540	1203792	Bacillus		hystriculea	(Westwood, 1859)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:215
169547	1203790	Phasma	Bacteria	spinosum	Gray, G.R., 1834				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:222
169551	1203786	Pachymorpha		salebrosa	Hutton, 1899				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:227
169552	1203786	Mimarchus		salebrosus	(Hutton, 1899)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:227
169553	1203786	Tectarchus		tuberculatus	Salmon, 1954				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:228
169556	1203786	Tectarchus		semilobatus	Salmon, 1954				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:231
169559	1203781	Pachymorpha		huttoni	Brunner von Wattenwyl, 1907				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:234
169560	1203781	Pachymorpha		finitima	Brunner von Wattenwyl, 1907				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:235
169562	1203781	Tectarchus		diversus	Salmon, 1954				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:237
169566	1203779	Pachymorpha		acornuta	Hutton, 1899				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:241
169569	1203777	Promachus		perspinosus	Brunner von Wattenwyl, 1907				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:244
169572	1203774	Pachymorpha		omphale	Westwood, 1859				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:247
169573	1203774	Pachymorpha		tricarinata	Brunner von Wattenwyl, 1907				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:249
169574	1203774	Hemipachymorpha		tricarinata	(Brunner von Wattenwyl, 1907)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:249
169580	1203770	Bacillus		hispanicus	Bolívar, 1878				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:254
169581	1203770	Leptynia		hispanica	(Bolívar, 1878)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:254
169582	1203770	Parabacillus		hispanica	(Bolívar, 1878)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:254
174625	1201321	Mantis		cylindrica	Gmelin, 1789				Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5307
174627	1201321	Anchiale		cylindrica	(Gmelin, 1789)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5307
174632	1201320	Pachymorpha		longipennis	Montrouzier, 1855				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5312
174634	1201318	Cyphocrana		necydaloides					Junior synonym	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:467185
174637	1201317	Pachymorpha		grayi	Montrouzier, 1855				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5317
174642	1201314	Vetilia		thoon	Stål, 1877				Original combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5321
174644	1201312	Cyphocrania		enceladus	(Gray, G.R., 1835)				Subsequent combination	Unambiguous synonym	urn:lsid:Phasmida.speciesfile.org:TaxonName:5324
