AcceptedTaxonID	Order	Superfamily	Family	Genus	SubgenusName	SpeciesEpithet	AuthorString	GSDNameStatus	Sp2000NameStatus	IsExtinct	HasPreHolocene	HasModern	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDNameGUID
1199248	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Abrosoma		simplex	Giglio-Tos, 1910		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9450	urn:lsid:Phasmida.speciesfile.org:TaxonName:9450
1199249	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Abrosoma		singulare	Redtenbacher, 1906		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9449	urn:lsid:Phasmida.speciesfile.org:TaxonName:9449
1199250	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Abrosoma		virescens	Redtenbacher, 1906		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9448	urn:lsid:Phasmida.speciesfile.org:TaxonName:9448
1199251	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Abrosoma		xiuyuae	Brock & Seow-Choen, 1999		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9447	urn:lsid:Phasmida.speciesfile.org:TaxonName:9447
1199252	Phasmida		Diapheromeridae	Lopaphus		balteatus	(Chen, S.C. & Y.H. He, 2002)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:179798	urn:lsid:Phasmida.speciesfile.org:TaxonName:179798
1199253	Phasmida		Diapheromeridae	Lopaphus		guangxiensis	(Chen, S.C. & Y.H. He, 1999)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:179800	urn:lsid:Phasmida.speciesfile.org:TaxonName:179800
1199255	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Anoplobistus		siebersi	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9441	urn:lsid:Phasmida.speciesfile.org:TaxonName:9441
1199259	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Aschiphasma		annulipes	Westwood, 1835		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9427	urn:lsid:Phasmida.speciesfile.org:TaxonName:9427
1199261	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Aschiphasma		piceum	Redtenbacher, 1906		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9424	urn:lsid:Phasmida.speciesfile.org:TaxonName:9424
1199263	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Aschiphasma		modestum	Redtenbacher, 1906		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9420	urn:lsid:Phasmida.speciesfile.org:TaxonName:9420
1199264	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Aschiphasma		viridilineatum	Redtenbacher, 1906		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9418	urn:lsid:Phasmida.speciesfile.org:TaxonName:9418
1199268	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Chlorobistus		eryx	(Westwood, 1859)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9412	urn:lsid:Phasmida.speciesfile.org:TaxonName:9412
1199269	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Chlorobistus		fulvipennis	(Redtenbacher, 1906)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9408	urn:lsid:Phasmida.speciesfile.org:TaxonName:9408
1199270	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Chlorobistus		hamatus	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9406	urn:lsid:Phasmida.speciesfile.org:TaxonName:9406
1199271	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Chlorobistus		iridescens	(Haan, W. de, 1842)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9405	urn:lsid:Phasmida.speciesfile.org:TaxonName:9405
1199272	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Chlorobistus		macroelytron	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9401	urn:lsid:Phasmida.speciesfile.org:TaxonName:9401
1199273	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Chlorobistus		redtenbacheri	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9400	urn:lsid:Phasmida.speciesfile.org:TaxonName:9400
1199277	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Dinophasma		kinabaluense	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9394	urn:lsid:Phasmida.speciesfile.org:TaxonName:9394
1199278	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Dinophasma		mjobergi	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9391	urn:lsid:Phasmida.speciesfile.org:TaxonName:9391
1199279	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Dinophasma		nathani	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9390	urn:lsid:Phasmida.speciesfile.org:TaxonName:9390
1199280	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Dinophasma		ruficornis	(Redtenbacher, 1906)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9389	urn:lsid:Phasmida.speciesfile.org:TaxonName:9389
1199281	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Dinophasma		saginatum	(Redtenbacher, 1906)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9386	urn:lsid:Phasmida.speciesfile.org:TaxonName:9386
1199282	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Dinophasma		guttigerum	(Westwood, 1859)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9384	urn:lsid:Phasmida.speciesfile.org:TaxonName:9384
1199283	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Dinophasma		viridis	Bragg, 2005		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9379	urn:lsid:Phasmida.speciesfile.org:TaxonName:9379
1199284	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Dinophasma		braggi	(Zompro, 2004)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9378	urn:lsid:Phasmida.speciesfile.org:TaxonName:9378
1199285	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Dinophasma		maalon	Gottardo, 2007		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9376	urn:lsid:Phasmida.speciesfile.org:TaxonName:9376
1199287	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Eurybistus		belalongensis	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9374	urn:lsid:Phasmida.speciesfile.org:TaxonName:9374
1199288	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Eurybistus		fallax	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9373	urn:lsid:Phasmida.speciesfile.org:TaxonName:9373
1199289	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Eurybistus		fenestratus	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9372	urn:lsid:Phasmida.speciesfile.org:TaxonName:9372
1199290	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Eurybistus		macrocerci	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9371	urn:lsid:Phasmida.speciesfile.org:TaxonName:9371
1199291	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Eurybistus		mjobergi	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9370	urn:lsid:Phasmida.speciesfile.org:TaxonName:9370
1199292	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Eurybistus		parapilosipes	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9369	urn:lsid:Phasmida.speciesfile.org:TaxonName:9369
1199293	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Eurybistus		pilosipes	(Haan, W. de, 1842)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9368	urn:lsid:Phasmida.speciesfile.org:TaxonName:9368
1199294	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Eurybistus		santubongensis	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9364	urn:lsid:Phasmida.speciesfile.org:TaxonName:9364
1199295	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Eurybistus		thetis	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9363	urn:lsid:Phasmida.speciesfile.org:TaxonName:9363
1199297	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Leurophasma		dolichocercum	Bi, 1995		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9361	urn:lsid:Phasmida.speciesfile.org:TaxonName:9361
1199300	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Ommatopseudes		paradoxus	Günther, 1942		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9356	urn:lsid:Phasmida.speciesfile.org:TaxonName:9356
1199301	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Ommatopseudes		harmani	(Brock, 1995)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9355	urn:lsid:Phasmida.speciesfile.org:TaxonName:9355
1199303	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Parabrosoma		bispinosum	(Dohrn, 1910)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9350	urn:lsid:Phasmida.speciesfile.org:TaxonName:9350
1199306	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Presbistus		appendiculatus	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9347	urn:lsid:Phasmida.speciesfile.org:TaxonName:9347
1199307	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Presbistus		carunculifer	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9346	urn:lsid:Phasmida.speciesfile.org:TaxonName:9346
1199308	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Presbistus		crudelis	(Westwood, 1859)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9345	urn:lsid:Phasmida.speciesfile.org:TaxonName:9345
1199309	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Presbistus		darnis	(Westwood, 1859)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9343	urn:lsid:Phasmida.speciesfile.org:TaxonName:9343
1199310	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Presbistus		flavicornis	(Haan, W. de, 1842)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9340	urn:lsid:Phasmida.speciesfile.org:TaxonName:9340
1199311	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Presbistus		infumatus	(Charpentier, 1845)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9335	urn:lsid:Phasmida.speciesfile.org:TaxonName:9335
1199312	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Presbistus		moharii	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9333	urn:lsid:Phasmida.speciesfile.org:TaxonName:9333
1199313	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Presbistus		peleus	(Gray, G.R., 1835)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9328	urn:lsid:Phasmida.speciesfile.org:TaxonName:9328
1199315	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Presbistus		marshallae	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9325	urn:lsid:Phasmida.speciesfile.org:TaxonName:9325
1199316	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Presbistus		viridimarginatus	(Haan, W. de, 1842)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9323	urn:lsid:Phasmida.speciesfile.org:TaxonName:9323
1199319	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Yongtsuius		leei	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9319	urn:lsid:Phasmida.speciesfile.org:TaxonName:9319
1199322	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	affinis	(Haan, W. de, 1842)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9312	urn:lsid:Phasmida.speciesfile.org:TaxonName:9312
1199324	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	asymmetricus	(Giglio-Tos, 1910)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9309	urn:lsid:Phasmida.speciesfile.org:TaxonName:9309
1199325	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	daunus	(Westwood, 1859)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9306	urn:lsid:Phasmida.speciesfile.org:TaxonName:9306
1199326	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	dulichia	(Westwood, 1859)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9303	urn:lsid:Phasmida.speciesfile.org:TaxonName:9303
1199327	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	fulvescens	(Redtenbacher, 1906)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9300	urn:lsid:Phasmida.speciesfile.org:TaxonName:9300
1199328	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	fuscosignatus	(Brunner von Wattenwyl, 1893)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9298	urn:lsid:Phasmida.speciesfile.org:TaxonName:9298
1199329	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	horni	(Redtenbacher, 1908)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9293	urn:lsid:Phasmida.speciesfile.org:TaxonName:9293
1199330	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	macrocephalum	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9291	urn:lsid:Phasmida.speciesfile.org:TaxonName:9291
1199331	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	nigrogeniculatus	(Redtenbacher, 1906)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9290	urn:lsid:Phasmida.speciesfile.org:TaxonName:9290
1199332	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	sjostedti	(Günther, 1935)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9599	urn:lsid:Phasmida.speciesfile.org:TaxonName:9599
1199333	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	telamon	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9287	urn:lsid:Phasmida.speciesfile.org:TaxonName:9287
1199334	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Kerabistus	vantoli	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:463345	urn:lsid:Phasmida.speciesfile.org:TaxonName:463345
1199336	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Rhadinobistus	hollowayi	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9283	urn:lsid:Phasmida.speciesfile.org:TaxonName:9283
1199337	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Rhadinobistus	klantei	Bragg, 2001		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9280	urn:lsid:Phasmida.speciesfile.org:TaxonName:9280
1199338	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Kerabistus	Rhadinobistus	marginatus	(Redtenbacher, 1906)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9279	urn:lsid:Phasmida.speciesfile.org:TaxonName:9279
1199340	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Coloratobistus		dilawitimpakpak	Zompro, 2004		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9274	urn:lsid:Phasmida.speciesfile.org:TaxonName:9274
1199341	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Coloratobistus		discolor	(Redtenbacher, 1906)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9273	urn:lsid:Phasmida.speciesfile.org:TaxonName:9273
1199342	Phasmida	Aschiphasmatoidea	Aschiphasmatidae	Coloratobistus		villosum	(Redtenbacher, 1908)		Accepted name	False	False	True	terrestrial		Paul D. Brock	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Phasmida.speciesfile.org:TaxonName:9271	urn:lsid:Phasmida.speciesfile.org:TaxonName:9271
