ReferenceID	Authors	Year	Title	Source
34354	Bi & T. Li	1994	A new species of the genus Datames Stål (Phasmatodea: Bacillidae) from Guangxi	Entomotaxonomia 16(4):254-256
34355	Chen, S.C., Z.H. Shang & Pei	2000	Two new species of walking stick (Phasmatodea: Phasmatidae) from Xizang and Yunnan, China	Entomotaxonomia 22(2):98-100
34356	Chen, S.C. & Y.H. He	2000	Two new species of Phasmatodea (Phasmatodea: Anareolatae) from South China	Entomotaxonomia 22(1):17-19
34357	Bi, W.N. Zhang & C.S.K. Lau	2001	Study of the Walking Stick Insects (Phasmatodea) and the genus Sipyloidea from Hong Kong District of China	Entomotaxonomia 23(4):253-258
34358	Chen, S.C. & P.Y. Zhang	2008	Five New Species of Stick Insects from Yunnan  Province and Description of Male Cnipsomorpha  colorantis (Chen et He) (Phasmatodea:  Heteronemiidae,Phasmatidae)	Entomotaxonomia 30(4):245-254
34359	Chen, S.C. & Pan	2009	A New Species of the Genus Cnipsomorpha  (Phasmatodea: Heteronemiidae) from Yunnan Province	Entomotaxonomia 31(2):85-87
34360	Bi	1994	A new species of the genus Pharnacia Stai from Hainan Province of China (Phasmatidae: Phasmatinae)	Entomological Journal of East China (Entomol. J. E. China) 3(1):10-12, 3 figs
34361	Chen, S.C. & Y.H. He	2001	Two new record genera and new species of Phasmatodea from China (Phasmatodea: Phasmatidae, Heteronemiidae)	Entomological Journal of East China (Entomol. J. E. China) 10(1):8-10
34362	Bi	1995	Description of three new genera and three new species of Phasmatodea from Xizang, China (Phasmida: Pseudophasmatidae, Heteronemiidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 38(4):452-457
34363	Cai	1989	Description of a new species of walking stick from China (Phasmatodea: Heteronemiidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 32(3):322-324
34364	Chen, S.C.	1986	Notes on chinese Sinophasma Günther with descriptions of a new species. (Phasmida: Heteronemiidae: Necrosciinae)	Acta Entomologica Sinica (Acta Ent. Sinica) 29(1):85-88
34365	Chen, S.C.	1991	A new species of Sinophasma Günther from Guizhou, China (Phasmida: Necrosciinae)	Acta Entomologica Sinica (Acta Ent. Sinica) 34(4):450-452
34366	Chen, S.C.	1992	A new species of the genus Macellina (Phasmida: Heteronemiidae, Pachymorphinae)	Acta Entomologica Sinica (Acta Ent. Sinica) 35(1):72-74
34367	Liu, S.L.	1990	A new species of leaf insect from China (Phasmatodea:Phylliidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 33(2):227-229
34369	Liu, S.L. & Cai	1994	Descriptions of three new species of Micadina from China (Phasmatodea:Heteronemiidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 37(1):87-90
34370	Chen, S.C. & Y.H. He	1993	A new species of the genus Baculum from Shaanxi, China (Phasmida: Phasmatidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 36(3):357-358
34371	Chen, S.C. & Y.H. He	1994	Two new species of the genus Baculum from China (Phasmida: Phasmatidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 37(2):196-198
34372	Chen, S.C. & Y.H. He	1995	A new species of the genus Baculum Saussure from Guangxi Province (Phasmida: Phasmatidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 38(4):458-459
34373	Chen, S.C. & Y.H. He	1996	A new species of Cnipsus from Yunnan, China (Phasmida: Phasmatidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 39(3):268-288
34374	Chen, S.C. & Y.H. He	1997	A new genus and new species of Heteronemiidae from Guangxi, China (Phasmatodea: Heteronemiidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 40(3):297-299
34375	Chen, S.C. & Y.H. He	1994	Two new species of stick insects from Xizang Autonomous Region (Phasmatodea: Phasmatidae; Heteronemiidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 1(4):311-313
34376	Chen, S.C.	1986	A new species of the genus Entoria Stål (Phasmida: Phasmatidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 29(4):401-404
34377	Chen, S.C. & Y.H. He	1997	A new species of Prosentoria from Yunnan (Phasmatodea: Phasmatidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 40(2):183-184
34378	Chen, S.C. & P.C. Chen	1999	A new species of Sinophasma from Viet Nam (Phasmatodea: Heteronemiidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 42(3):300-302
34379	Chen, S.C. & Z.H. Shang	2002	Two new species of Baculum from Viet Nam (Phasmatodea: Phasmatidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 45:4-5 (supplement)
34380	Chen, S.C. & Y.H. He	2002	Three new species of Carausius from Sichuan and Yunnan provinces, China (Phasmatodea: Heteronemiidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 45:1-3 (Supplement)
34381	Chen, S.C. & J.J. Wang	1993	A new species of the genus Macellina Uvarov from Guangxi (Phasmida: Heteronemiidae)	Acta Entomologica Sinica (Acta Ent. Sinica) 36(4):472-474
34383	Bolívar	1888	Enumération des Orthoptères de l´Île de Cuba	Mémoires de la Société zoologique de France 1:116-164
34384	Bolívar	1889	Ortópteros de Africa del Museo de Lisboa	Journal de sciencias mathematicas, physicas e naturaes, Lisboa 1(2):73-112, 1pl
34385	Bolívar	1906	Rectificationes y observaciones ortopterólogicas.	Boletín de la Real Sociedad española de historia natural, Madrid 6:384-393
34386	Bolívar	1926	Datos complementarios sobre los Orthópteros de la Península Ibérica. Boletin de la R	Boletín de la Real Sociedad española de historia natural, Madrid 26:98-102
34390	Bragg	1992	Phasmida from Bako National Park	Sarawak Museum Journal 43(64):295-319
34391	Bragg	1992	The Phasmid Phenacephorus spinulosus (Hausleithner) from Borneo, including a description of the female	Entomologist’s monthly Magazine 128:185-192
34392	Bragg	1995	The Phasmid genus Hoploclonia Stål from Borneo, including the description of two new species	Entomologist’s monthly Magazine 131:25-39
34396	Karabag	1955	A new Phasmid (Orthoptera) from Turkey	Entomologist’s monthly Magazine 91:98
34397	Bragg	1992	Illustrations and notes on the phasmid Diesbachia hellotis (Westwood) from Borneo, including a new synonym	Entomologist 111(2):95-101
34399	Bragg	1995	The longest stick insect in the world, Pharnacia kirbyi (Brunner)	Entomologist 114(1):26-30
34400	Gahan	1912	A new species of the genus Prisopus, considered especially in reference to the supposed aquatic habits of the genus	Entomologist 45(585):49-55
34403	Bragg & Chan	1993	A new species of stick insect of the genus Lonchodes from Kinabalu, Sabah. (Phasmida: Heteronemiidae: Lonchodinae: Lonchodini)	Entomologist 112(3-4):176-186
34408	Bragg	1993	New synonyms and new records of Phasmids (Insecta: Phasmida) in Borneo	Raffles Bulletin of Zoology 41(1):31-46
34410	Bragg	1994	A review and key to the genus Phenacephorus Brunner (Insecta: Phasmida: Heteronemiidae: Lonchodinae), including the description of two new species	Zoologische Mededelingen, Leiden (Zool. Med. Leiden.) 68(22):231-248
34411	Bragg	1995	A new species of Lopaphus Westwood, described from Borneo (Insecta: Phasmida: Heteronemiidae: Necrosciinae)	Zoologische Mededelingen, Leiden (Zool. Med. Leiden.) 69(9):105-111
34412	Bragg	1996	Type specimens of Phasmida in the Nationaal Natuurhistorisch Museum, Leiden (Insecta: Phasmida)	Zoologische Mededelingen, Leiden (Zool. Med. Leiden.) 70(6):105-115
34413	Bragg	1995	A new species of Nearchus (Insecta: Phasmida: Phasmatidae) from Borneo, and a description of the male of N. redtenbacheri	Zoologische Mededelingen, Leiden (Zool. Med. Leiden.) 69(21):273-279
34414	Bragg	1995	A new species of Phenacephorus from Kalimantan	Zoologische Mededelingen, Leiden (Zool. Med. Leiden.) 69(16):203-208
34415	Werner	1922		Zoologische Mededelingen, Leiden (Zool. Med. Leiden.)
34416	Hennemann & Conle	2006	The genus Paracyphocrania Redtenbacher, 1908 (Phasmatodea: Phasmatinae: Phasmatini)	Zoologische Mededelingen, Leiden (Zool. Med. Leiden.) 80-4(9):91-101
34418	Bragg	1998	A revision of the Heteropteryginae (Insecta: Phasmida: Bacillidae) of Borneo, with the description of a new genus and ten species	Zoologische Verhandelingen, Leiden 316:1-135
34423	Brock	1998[1997]	Catalogue of stick-insect (Insecta: Phasmida) type material in the Museo Regionale di Scienze Naturali, Torino.	Bollettino del Museo Regionale di Scienze Naturali, Torino 15(2):299-310, pl. 1-2
34425	Liana	1996	A note on the collection of Walkingsticks (Phasmatodea) in the Museum and Institute of Zoology of the Polish Academy of Sciences in Warsaw	Metaleptea 16(1):5
34430	Brock	1995	Catalogue of Stick and Leaf-Insects (Insecta: Phasmida) associated with Peninsular Malaysia and Singapore	Malaysian Naturalist 49(2):83-102
34434	Seow-Choen, Brock & Seow-En	1994	Notes on the Stick-insect Prisomera malaya (Stål) (Phasmida) in Singapore with a description of the male and egg	Malaysian Naturalist 48:59-65
34435	Seow-Choen, Brock & Seow-En	1994	An introduction to the Stick and Leaf-insects of Singapore	Malaysian Naturalist 48(1):7-11
34440	Cliquennois	2004	À propos des Gratidiini: notes critiques (Phasmatodea, Anareolatae	Bulletin de Phyllie 22:12-28
34442	Cliquennois	2003	Matériel typique des Phasmes de Madagascar (Insecta, Phasmatodea)	Bulletin de Phyllie 17(3):3-15
34473	Langlois	1996	L oeuf de Craspedonia gibbosa (Burmeister 1838)	Le Monde des Phasmes 43:3-8
34487	Langlois & Lelong	1996		Le Monde des Phasmes 35
34496	Cai	1987	A list of Chinese Phasmids with the key to subfamilies	Contributions from Tianjin Natural Museum 4:26-30
34497	Liu, S.L.	1987	Two new species of genus Sinophasma (Phasmida: Heteronemiidae) of China	Contributions from Tianjin Natural Museum 4:1-3
34498	Camousseight	1986	El genero Xeropsis Redtenbacher 1908 (Phasmatodea: Pseudophasmatidae)	Revista Chilena de Entomologica, Santiago (Rev. Chilena Ent.) 14:65-69
34499	Camousseight	1995	Revisión taxonómica del género Agathemera (Phasmatodea: Pseudophasmatidae) en Chile	Revista Chilena de Entomologica, Santiago (Rev. Chilena Ent.) 22:35-53
34504	Camousseight	2006[2005]	Redefinición del género Agathemera Stål, 1875 (Phasmatodea, Pseudophasmatidae)	Revista Chilena de Entomologica, Santiago (Rev. Chilena Ent.) 31:13-20
34506	Camousseight	2010	Prisopus apteros n. sp. (Phasmatodea: Pseudophasmatidae) of Chile	Revista Chilena de Entomologica, Santiago (Rev. Chilena Ent.) 35:5-13
34508	Camousseight	1988	Bacunculus cornutus comb. n. y B. blanchardi n. sp. de Chile (Insecta: Phasmatodea, Pseudophasmatidae)	Boletín del Museo Nacional de Historia Natural, Chile 41:117-123
34513	Camousseight	2008	Paraxeropsis bicristata n. gen y n. sp. de  fásmido de Chile (Phasmatodea, Pseudophasmatidae)	Boletín del Museo Nacional de Historia Natural, Chile 57:109-117
34514	Campos	1926	Una neuva espicie del genero Trychopeplus (Ortoptero de la fam. Phasmidae, subfam. Phibalosominae)	Revista del Colegio Nacional Vicente Rocafuerte, Guyaquil (23/24):15-18, pl
34516	Cappe de Baillon, Favrelle & Vichet	1934	Parthenogenese et variation chez les Phasmes I. - Baculum artemis Westw., Carausius theiseni n. sp	Bulletin Biologique de la France et de la Belgique 68:109-166, pl. 10
34519	Capra	1937	Due nuovi Ortotteri d´Italia, raccolti dal Dr. A. Andreini	Bollettino della Società Entomologica Italiana, Genova 69:102-107
34529	Griffini	1899	Sul nome generico Phocylides avente doppio uso in entomologia	Zoologischer Anzeiger, Jena 22(580):89-91
34530	Günther	1932	Die von Professor Dr. Winkler 1924/25 in Zentralborneo gesammelten Phasmoiden	Zoologischer Anzeiger, Jena 101(3):65-73
34535	Zompro & Grösser	2003	A generic revision of the insect order Phasmatodea: The genera of the areolate stick insect family Phylliidae (Walking Leaves). (Insecta, Orthoptera)	Spixiana 26(2):129-141
34536	Hennemann & Conle	2004		Spixiana 27(1)
34537	Hennemann & Conle	2007	Studies on neotropical Phasmatodea IV. Jeremiodes, gen. nov., a new genus of the subfamily Cladomorphinae, and the description of two new species (Insecta, Phasmatodea, Cladomorphinae, Cladomorphini)	Spixiana 30(1):1-11
34543	Günther	1953	Über die taxonomische Gliederung und die geographische Verbreitung der Insektenordnung der Phasmatodea	Beiträge zur Entomologie, Berlin 3(5):541-563
34544	Kevan	1955	East African Blattodea, Phasmatodea and Orthoptera	Beiträge zur Entomologie, Berlin 5(5/6):472-485
34546	Kevan & Knipper	1961	Geraldflüger aud Ostafrila (Orthopteroida, Dermapteroida und Blattopteroida)	Beiträge zur Entomologie, Berlin 11(3-4):356-413
34611	Roy, P.	1987	Stick insects of Nagaland	The Phasmid Study Group Newsletter (PSG Newsletter) 30:5-7
34613	Brock	2001	A note on the South African genus Phalces	The Phasmid Study Group Newsletter (PSG Newsletter) 85:6
34621	Jennings	1991		The Phasmid Study Group Newsletter (PSG Newsletter) 46
34629	Brock	2006	Notes on the Phasmida Species File	The Phasmid Study Group Newsletter (PSG Newsletter) 105:14
34689	Brock	2007	Following in Thunberg's footsteps	The Phasmid Study Group Newsletter (PSG Newsletter) 109:12, also colour photos 1-2
34707	Suzuki	2010	Japanese Stick Insects	The Phasmid Study Group Newsletter (PSG Newsletter) 123-124:4-8
34722	Carrera	1960	Insecta amapaensia. Diapherodes gibbosa Burmeister, 1839, Tipo de um novo genero de Phasmida. Papeis avulsos de Department de zoologia	Secretaria de agricultura, Sao Paulo 14:99-104
34726	Caudell	1906	Autolyca doylei, a new Phasmid from So. America	Entomological News 17:192-193
34727	Hebard	1920	The genus Timema Scudder, with the description of a new species (Orthoptera, Phasmidae, Timeminae)	Entomological News 31(5):127-132
34730	Rehn, J.A.G.	1907	A new walking-stick (Phasmidae) from British Honduras	Entomological News 18:229-230
34731	Rehn, J.A.G.	1909	A new Walking-Stick of the genus Diapheromera from Mexico	Entomological News 20:212-215
34732	Strohecker	1936	A new Timema from California (Orthoptera: Phasmidae)	Entomological News 47:267-268
34739	Caudell	1903		Entomological News 13
34748	Bradley & Galil	1977	The taxonomic arrangement of the Phasmatodea with keys to the subfamilies and tribes	Proceedings of the Entomological Society, Washington 79(2):176-208
34749	Van den Bussche, Willig, Chesser & Waide	1988	Genetic variation and systematics of four taxa of neotropical walking sticks (Phasmatodea: Phasmatidae)	Proceedings of the Entomological Society, Washington 90(4):422-427
34752	Conle, Hennemann & Perez-Gelabert	2006	Studies on Neotropical Phasmatodea III: A New Species of the Genus Anisomorpha Gray, 1835 (Phasmatodea: Pseudophasmatodae: Pseudophasmatinae) From Hispaniola	Proceedings of the Entomological Society, Washington 108(4):885-891
34754	Caudell	1903	The Phasmidae, or Walkingsticks, of the United States	Proceedings of the United States National Museum 26:863-885
34755	Caudell	1904	Two Orthoptera hitherto unrecorded from the United States	Proceedings of the United States National Museum 27:949-951
34757	Caudell	1913	Results of the Yale Peruvian Expedition of 1911. Orthoptera (Exclusive of Acrididae)	Proceedings of the United States National Museum 44:347ff
34758	Caudell	1914	Orthoptera of the Yale Dominican expedition of 1913	Proceedings of the United States National Museum 47:491-495
34760	Rehn, J.A.G.	1912	Notes on African Orthoptera of the families Mantidae and Phasmidae in the U. S. National Museum with descriptions of new species	Proceedings of the United States National Museum 42:451-475
34761	Caudell	1927	On a collection of orthopteroid insects from Java made by Owen Bryant and William Palmer in 1909	Proceedings of the United States National Museum 71(3):1-42
34762	Caudell	1913	Notes on Nearctic Orthopterous insects 1. Nonsaltatorial forms	Proceedings of the United States National Museum 44:595-614
34764	Caudell	1904	Orthoptera from southwestern Texas collected by the museum expeditions of 1903, 1904	Bulletin of the Brooklyn Institute 1(4):105-116, pl. 6, 7
34765	Caudell	1904	On a collection of non-saltatorial Orthoptera from Paraguay	Journal of the New York Entomological Society 12(3):179-188
34766	Caudell	1905	A new Bacunculus from Indiana	Journal of the New York Entomological Society 13:212
34769	Davis	1923	A new Walking-stick insect from Eastern North America	Journal of the New York Entomological Society 31:52-55, pl. 10
34775	Piza	1936	Um novo Phasmida do Brasil (Orth. )	Revista de Entomologia (Rev. de Entomologia) 6(1):98-100
34776	Piza	1938	Novos Phasmidas do Brasil e da Argentina (Orth. )	Revista de Entomologia (Rev. de Entomologia) 9(1-2):1-11
34777	Piza	1939	Dois novos Phasmidas do Brasil (Orth. )	Revista de Entomologia (Rev. de Entomologia) 10(2):444-446
34778	Piza	1943	Um Proscopiida e um Phasmida novos do Brasil (Orth. )	Revista de Entomologia (Rev. de Entomologia) 14(1-2):287-291
34780	Piza	1938	Os Phasmidas do Museo Paulista. III. Phasmidae, Cladoxerinae	Revista de Entomologia (Rev. de Entomologia) 8(1-2):40-44
34781	Piza	1937	Os Phasmidas do Museu Paulista. II. Phasmidae, Phasminae	Revista de Entomologia (Rev. de Entomologia) 7(1):1-8
34782	Piza	1936	Os Phasmidas do Museu Paulista. 1. Phasmidae, Bacillinae	Revista de Entomologia (Rev. de Entomologia) 6(2):280-292
34784	Willemse, C.	1955	Description of a new species of Megacrania from Obi (Moluccas)	Treubia 23:41-46, pl. 3
34785	Karny	1923	Zur Nomenklatur der Phasmoiden	Treubia 3(2):230-242
34786	Weidner	1966	Die entomologischen Sammlungen des Zoologischen Staatsinstituts und Zoologischen Museums Hamburg. VI. Insecta III	Mitteilungen aus dem Hamburger Zoologischen Museum und Institut 63:209-264
34789	Willemse, C.	1925	Contribution a la faune des Orthopteres des Nouvelles-Hebrides	Transactions of the Entomological Society, London 75:513-529, pl. 51
34790	Gray, G.R.	1834	Descriptions of several species of Australian Phasmata	Transactions of the Entomological Society, London 1:45-46
34793	Yang, J.	1995	Phyllium drunganum Yang a new species of Leaf Insect from Yunnan China (Phasmatodea: Phyllidae)	Journal of the Yunnan Agricultural University 10(1):18-22, figs. 1-3
34808	Grösser	2002	Phyllium (Pulchriphyllium) asekiensis sp.nov.- eine neue Art aus Neuguinea (Phasmatodea - Phylliidae)	Arthropoda , 10(1):2-4
34810	Hennemann	1999	Phasmidensteckbrief Nr. 6. Lopaphus sphalerus (Redtenbacher, 1908) (PSG 174)	Arthropoda 7(1):19
34812	Zompro & Fritzsche	1999	Dares ziegleri n. sp. , eine neue Phasmide aus Thailand (Phasmatodea: Heteropterygidae: Obriminae: Datamini)	Arthropoda 7(1):10-12, Bild. 3
34814	Fritzsche & Gitsaga	2000	Eine neue Parapachymorpha-Art aus Thailand (Insecta: Phasmatodea: Pachymorphinae)	Arthropoda 8(3):11-14
34823	Zompro	2007	A new species of Lonchodes Gray 1835 from the Philippine Islands (Insecta: Phasmatodea: Lonchodinae)	Arthropoda 14(3-4):11-14
34824	Grösser	2007	Eine neue Phyllium-Art von Halmahera, Nord Molukken (Phasmatodea: Phylliidae	Arthropoda 14(3-4):15-17
34825	Zompro	2005	Katalog des Typen-Materials der Insektenordnung Phasmatodea im Staatlichen Museum für Naturkunde in Stuttgart	Arthropoda 13(4):2-15
34827	Zompro & Fritzsche	2008	A new phasmid from Cuba Malacomorpha guamuhayaense n. sp. (Phasmatodea: Pseudophasmatidae)	Arthropoda 16(1):36-37
34828	Grösser	2008	First description of a new species of Chitoniscus Stål, 1875, since 100 years (Phasmatodea: Phylliidae)	Arthropoda 16(1):32
34829	Zompro	2008	Zwergformen der Phasmatodea - die Kleinsten unter den Riesen	Arthropoda 16(3):28-32
34843	Zompro	2000[1999]	Neue Stabschrecken aus Thailand (Insecta: Phasmatodea)	TenDenZen Supplement 1999:49-60
34844	Zompro	2000[1999]	Die Phasmidensammlung des Übersee-Museums Bremen	TenDenZen Supplement 1999:61-70
34847	Zompro	2001	The type-material of Phasmatodea, described by Johann Jacob Kaup	Senckenbergiana biologica 81(1/2):133-145, 23 figs
34852	Brock	1998	Studies on the stick-insect genus Eurycnema Audinet-Serville (Phasmida: Phasmatidae) with particular reference to Australian species	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 7:61-70
34853	Brock	2000	A new species of Dajaca Brunner (Phasmida: Pseudophasmatidae) from Vietnam	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 9:1-3
34854	Brock	2002	Studies on the Australasian stick-insect genus Extatosoma Gray (Phasmida: Phasmatidae: Tropidoderinae: Extatosomatini)	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 10(2):303-313
34857	Huang, Y.S. & Brock	2001	A new species of Phasmotaenia Navas (Phasmida: Phasmatidae) from Taiwan	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 10(1):9-14
34858	Tilgner, Camilo & Moxey	2000	A new species of Lamponius (Phasmida: Phasmatidae) from Puerto Rico	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 9:2000
34859	Cliquennois & Brock	2004	Phasmids of Mauritius: Mauritiophasma n. gen., Monoiognosis n. gen., Epicharmus Stål 1875 and discussion on their remarkable eggs (Phasmatodea)	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 13(1):1-13
34860	Jewell & Brock	2003[2002]	A review of New Zealand stick insects: new genera and synonymy, keys and a catalogue	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 11(2):189-197
34861	Brock & Hasenpusch	2003[2002]	Studies on the Leaf Insects (Phylliidae) of Australia	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 11(2):199-205
34864	Hsiung	2003	Two new species of Megacrania Kaup (Cheleutoptera: Phasmatidea) from the Admiralty Island	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 12(1):31-35
34865	Hsiung	2002[2001]	Megacrania species in Indonesia (Cheleutoptera: Phasmatidae)	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 10(2):293-301
34867	Vickery & Sandoval	2001	Descriptions of three new species of Timema (Phasmatoptera: Timematodea: Timematidae) and notes on three other species	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 10(1):53-61
34868	Sandoval & Vickery	1998	Timema coffmani (Phasmatoptera: Timematodea) a new species from Arizona and description of the female of Timema ritensis	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 7:103-106
34869	Vickery & Sandoval	1999	Two new species of Timema (Phasmatoptera: Timematodea: Timematidae), one parthenogenetic, in California	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 8:45-47
34871	Brock	2006	Three new species of South African stick insects (Phasmida)	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 15(1):37-44
34873	Brock	2000	Studies on Australian stick-insects of the family Heteronemiidae, subfamily Lonchodinae, including the description of a new species	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 9:51-55
34876	Hsiung	2007	Revision of the genus Megacrania Kaup (Cheleutoptera: Phasmatidae)	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 16(2):207-221
34877	Özdikmen & Darilmaz	2008	Redtenbacherus nom. nov., a replacement name for the preoccupied phasmid genus Ernodes Redtenbacher, 1908 (Phasmida: Phasmatidae)	Journal of Orthoptera Research (Jour. of Orthoptera Res.) 17(1):35-36
