ID	AcceptedTaxonID	Genus	SubGenusName	Species	AuthorString	InfraSpecies	InfraSpecificMarker	InfraSpecificAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUI	
124602	124597	Cucumaria		abyssorum	Auctt. non Théel, 1886				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124602	
124664	124597	Staurocucumis		ingolfi	Clark & Deichmann, 1936				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124664	
530174	529444	Bathyherpystikes		baculosus	Massin, 1987				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:530174	
174114	174113	Bathyplotes		fuscivinculum	Gutt, 1990				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:174114	
174117	174125	Bathyplotes		rubipunctatus	Gutt, 1990				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:174117	
174120	174125	Synallactes		gourdoni	Vaney, 1914				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:174120	
124537	174115	Stichopus		moseleyi	Théel, 1886				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124537	
124545	124549	Bathyplotes		assimilis	Koehler & Vaney, 1905				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124545	
124547	124549	Bathyplotes		fallax	Östergren, 1896				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124547	
124548	124549	Bathyplotes		heterostylides	Heding, 1942				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124548	
124550	124549	Bathyplotes		ostergreni	Ohshima, 1915				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124550	
124551	124549	Bathyplotes		papillosus	Koehler & Vaney, 1905				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124551	
124552	124549	Bathyplotes		patagiatus	Fisher, 1907				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124552	
530248	124549	Herpysidia		reptans	Perrier R, 1898				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:530248	
124516	124549	Holothuria		natans	Sars M, 1868				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124516	
530042	529461	Anapta		dubiosa	Koehler & Vaney, 1905				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:530042	
530393	241782	Bathyherpustikes		punctatus	Sluiter, 1901				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:530393	
124546	124553	Bathyplotes		bipartitus	Hérouard, 1912				unaccepted	Unaccepted name	urn:lsid:marinespecies.org:taxname:124546	
