AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
459330	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Dahlella		caldariensis	Hessler, 1984	accepted	Accepted name	0	marine		Mees, Jan	2010-02-25 06:23:40	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459330		urn:lsid:marinespecies.org:taxname:459330	
459291	Animalia	Arthropoda	Malacostraca	Leptostraca		Paranebaliidae	Levinebalia		fortunata	(Wakabara, 1976)	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459291		urn:lsid:marinespecies.org:taxname:459291	
459292	Animalia	Arthropoda	Malacostraca	Leptostraca		Paranebaliidae	Levinebalia		maria	Walker-Smith, 2000	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459292		urn:lsid:marinespecies.org:taxname:459292	
513898	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		abyssicola	Ledoyer, 1997	accepted	Accepted name	0	marine		Walker-Smith, Genefor	2010-09-08 11:25:08	http://www.marinespecies.org/aphia.php?p=taxdetails&id=513898		urn:lsid:marinespecies.org:taxname:513898	
368327	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		antarctica	Dahl, 1990	accepted	Accepted name	0	marine		De Broyer, Claude	2008-10-15 10:50:37	http://www.marinespecies.org/aphia.php?p=taxdetails&id=368327		urn:lsid:marinespecies.org:taxname:368327	
513899	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		biarticulata	Ledoyer, 1997	accepted	Accepted name	0	marine		Walker-Smith, Genefor	2010-09-08 11:25:08	http://www.marinespecies.org/aphia.php?p=taxdetails&id=513899		urn:lsid:marinespecies.org:taxname:513899	
147032	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		bipes	(Fabricius, 1780)	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=147032		urn:lsid:marinespecies.org:taxname:147032	
156257	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		borealis	Dahl, 1985	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=156257		urn:lsid:marinespecies.org:taxname:156257	
214894	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		brucei	Olesen, 1999	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=214894		urn:lsid:marinespecies.org:taxname:214894	
368328	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		cannoni	Dahl, 1990	accepted	Accepted name	0	marine		De Broyer, Claude	2008-10-15 10:50:37	http://www.marinespecies.org/aphia.php?p=taxdetails&id=368328		urn:lsid:marinespecies.org:taxname:368328	
459296	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		capensis	Barnard, 1914	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459296		urn:lsid:marinespecies.org:taxname:459296	
156258	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		clausi	Dahl, 1985	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=156258		urn:lsid:marinespecies.org:taxname:156258	
156259	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		herbstii	Leach, 1814	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=156259		urn:lsid:marinespecies.org:taxname:156259	
368329	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		falklandensis	Dahl, 1990	accepted	Accepted name	0	marine		De Broyer, Claude	2008-10-15 10:50:37	http://www.marinespecies.org/aphia.php?p=taxdetails&id=368329		urn:lsid:marinespecies.org:taxname:368329	
368330	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		patagonica	Dahl, 1990	accepted	Accepted name	0	marine		De Broyer, Claude	2008-10-15 10:50:37	http://www.marinespecies.org/aphia.php?p=taxdetails&id=368330		urn:lsid:marinespecies.org:taxname:368330	
387620	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		melanophthalma	Ledoyer, 2000	accepted	Accepted name	0	marine		Mees, Jan	2012-02-07 13:34:04	http://www.marinespecies.org/aphia.php?p=taxdetails&id=387620		urn:lsid:marinespecies.org:taxname:387620	
387621	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		neocaledoniensis	Ledoyer, 2000	accepted	Accepted name	0	marine		Mees, Jan	2012-02-07 13:34:04	http://www.marinespecies.org/aphia.php?p=taxdetails&id=387621		urn:lsid:marinespecies.org:taxname:387621	
389232	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		kensleyi	Haney & Martin, 2005	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=389232		urn:lsid:marinespecies.org:taxname:389232	
390565	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		daytoni	Vetter, 1996	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=390565		urn:lsid:marinespecies.org:taxname:390565	
421422	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		lagartensis	Escobar-Briones & Villalobos-Hiriart, 1995	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=421422		urn:lsid:marinespecies.org:taxname:421422	
421423	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		longicornis	Thomson, 1879	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=421423		urn:lsid:marinespecies.org:taxname:421423	
459298	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		dahli	Kazmi & Tirmizi, 1989	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459298		urn:lsid:marinespecies.org:taxname:459298	
459299	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		gerkenae	Haney & Martin, 2000	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459299		urn:lsid:marinespecies.org:taxname:459299	
459300	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		hessleri	Martin, Vetter & Cash-Clark, 1996	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459300		urn:lsid:marinespecies.org:taxname:459300	
459302	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		ilheoensis	Kensley, 1976	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459302		urn:lsid:marinespecies.org:taxname:459302	
459304	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		kocatasi	Moreira, Kocak & Katagan, 2007	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459304		urn:lsid:marinespecies.org:taxname:459304	
459309	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		marerubri	Wägele, 1983	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459309		urn:lsid:marinespecies.org:taxname:459309	
513900	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		geoffroyi	Milne-Edwards, 1928	accepted	Accepted name	0	marine		Walker-Smith, Genefor	2010-09-08 11:25:08	http://www.marinespecies.org/aphia.php?p=taxdetails&id=513900		urn:lsid:marinespecies.org:taxname:513900	
588453	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		mortoni	Lee & Bamber, 2011	accepted	Accepted name	0	marine		Mees, Jan	2011-11-21 13:17:34	http://www.marinespecies.org/aphia.php?p=taxdetails&id=588453		urn:lsid:marinespecies.org:taxname:588453	
599878	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		deborahae	Bochert & Zettler, 2012	accepted	Accepted name	0	marine		Mees, Jan	2012-06-12 09:35:00	http://www.marinespecies.org/aphia.php?p=taxdetails&id=599878		urn:lsid:marinespecies.org:taxname:599878	
603718	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		koreana	Song, Moreira & Min, 2012	accepted	Accepted name	0	marine		Mees, Jan	2012-07-02 13:03:01	http://www.marinespecies.org/aphia.php?p=taxdetails&id=603718		urn:lsid:marinespecies.org:taxname:603718	
863030	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		mediterranea	Koçak & Moreira, 2015	accepted	Accepted name	0	marine		Mees, Jan	2015-11-03 13:59:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=863030		urn:lsid:marinespecies.org:taxname:863030	
869148	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		dolsandoensis	Song & Min, 2016	accepted	Accepted name	0	marine		Mees, Jan	2016-02-04 13:11:03	http://www.marinespecies.org/aphia.php?p=taxdetails&id=869148		urn:lsid:marinespecies.org:taxname:869148	
147144	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Sarsinebalia		typhlops	(Sars G.O., 1870)	accepted	Accepted name	0	marine		Mees, Jan	2010-02-25 06:23:40	http://www.marinespecies.org/aphia.php?p=taxdetails&id=147144		urn:lsid:marinespecies.org:taxname:147144	
149680	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebaliella		caboti	Clark, 1932	accepted	Accepted name	0	marine		Mees, Jan	2010-02-25 06:23:40	http://www.marinespecies.org/aphia.php?p=taxdetails&id=149680		urn:lsid:marinespecies.org:taxname:149680	
149681	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliopsididae	Nebaliopsis		typica	G.O. Sars, 1887	accepted	Accepted name	0	marine		Mees, Jan	2010-02-25 06:23:40	http://www.marinespecies.org/aphia.php?p=taxdetails&id=149681		urn:lsid:marinespecies.org:taxname:149681	
156260	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		strausi	Risso, 1826	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=156260		urn:lsid:marinespecies.org:taxname:156260	
239374	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebaliella		antarctica	Thiele, 1904	accepted	Accepted name	0	marine		De Broyer, Claude	2009-04-29 12:12:22	http://www.marinespecies.org/aphia.php?p=taxdetails&id=239374		urn:lsid:marinespecies.org:taxname:239374	
368331	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebaliella		brevicarinata	Kikuchi & Gamô, 1992	accepted	Accepted name	0	marine		Mees, Jan	2010-02-25 06:23:40	http://www.marinespecies.org/aphia.php?p=taxdetails&id=368331		urn:lsid:marinespecies.org:taxname:368331	
368332	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebaliella		extrema	Thiele, 1905	accepted	Accepted name	0	marine		De Broyer, Claude	2008-10-15 10:50:37	http://www.marinespecies.org/aphia.php?p=taxdetails&id=368332		urn:lsid:marinespecies.org:taxname:368332	
387622	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Sarsinebalia		kunyensis	Ledoyer, 2000	accepted	Accepted name	0	marine		Mees, Jan	2012-02-07 13:34:04	http://www.marinespecies.org/aphia.php?p=taxdetails&id=387622		urn:lsid:marinespecies.org:taxname:387622	
388222	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		troncosoi	Moreira, Cacabelos & Dominguez, 2003	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=388222		urn:lsid:marinespecies.org:taxname:388222	
388223	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Sarsinebalia		cristoboi	Moreira, Gestoso & Troncoso, 2003	accepted	Accepted name	0	marine		Mees, Jan	2010-02-25 06:23:40	http://www.marinespecies.org/aphia.php?p=taxdetails&id=388223		urn:lsid:marinespecies.org:taxname:388223	
388224	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Sarsinebalia		urgorrii	Moreira, Gestoso & Troncoso, 2003	accepted	Accepted name	0	marine		Mees, Jan	2010-02-25 06:23:40	http://www.marinespecies.org/aphia.php?p=taxdetails&id=388224		urn:lsid:marinespecies.org:taxname:388224	
396650	Animalia	Arthropoda	Malacostraca	Leptostraca		Paranebaliidae	Paranebalia		longipes	(Willemoes-Suhm, 1875)	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=396650		urn:lsid:marinespecies.org:taxname:396650	
421424	Animalia	Arthropoda	Malacostraca	Leptostraca		Paranebaliidae	Paranebalia		ayalai	Escobar-Briones & Durand, 2004	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=421424		urn:lsid:marinespecies.org:taxname:421424	
459286	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliopsididae	Pseudonebaliopsis		atlantica	Petryashov, 1996	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459286		urn:lsid:marinespecies.org:taxname:459286	
459288	Animalia	Arthropoda	Malacostraca	Leptostraca		Paranebaliidae	Paranebalia		belizensis	Modlin, 1991	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459288		urn:lsid:marinespecies.org:taxname:459288	
459311	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		reboredae	Moreira & Urgorri, 2009	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459311		urn:lsid:marinespecies.org:taxname:459311	
459312	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		schizophthalma	Haney, Hessler & Martin, 2001	accepted	Accepted name	0	marine		Mees, Jan	2010-02-24 11:08:24	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459312		urn:lsid:marinespecies.org:taxname:459312	
459328	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebaliella		declivatas	Walker-Smith, 1998	accepted	Accepted name	0	marine		Mees, Jan	2010-02-25 06:23:40	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459328		urn:lsid:marinespecies.org:taxname:459328	
459332	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Speonebalia		cannoni	Bowman, Yager & Iliffe, 1985	accepted	Accepted name	0	marine		Mees, Jan	2010-02-25 06:23:40	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459332		urn:lsid:marinespecies.org:taxname:459332	
459335	Animalia	Arthropoda	Malacostraca	Leptostraca		Rhabdouraeidae	Rhabdouraea		bentzi	(Malzahn, 1958)	accepted	Accepted name	1	marine		Mees, Jan	2010-02-25 06:23:40	http://www.marinespecies.org/aphia.php?p=taxdetails&id=459335		urn:lsid:marinespecies.org:taxname:459335	
477309	Animalia	Arthropoda	Malacostraca	Leptostraca		Paranebaliidae	Saronebalia		guanensis	Haney & Martin, 2004	accepted	Accepted name	0	marine		Mees, Jan	2010-05-18 12:50:22	http://www.marinespecies.org/aphia.php?p=taxdetails&id=477309		urn:lsid:marinespecies.org:taxname:477309	
580371	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		villalobosi	Ortiz, Winfield & Chazaro-Olvera, 2011	accepted	Accepted name	0	marine		Mees, Jan	2011-09-21 15:50:43	http://www.marinespecies.org/aphia.php?p=taxdetails&id=580371		urn:lsid:marinespecies.org:taxname:580371	
606818	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		pseudotroncosoi	Song, Moreira & Min, 2012	accepted	Accepted name	0	marine		Mees, Jan	2012-08-01 12:42:03	http://www.marinespecies.org/aphia.php?p=taxdetails&id=606818		urn:lsid:marinespecies.org:taxname:606818	
882606	Animalia	Arthropoda	Malacostraca	Leptostraca		Nebaliidae	Nebalia		terazakii	Othman, Toda & Kikuchi, 2016	accepted	Accepted name	0	marine		Mees, Jan	2016-08-02 12:33:08	http://www.marinespecies.org/aphia.php?p=taxdetails&id=882606		urn:lsid:marinespecies.org:taxname:882606	
