AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsExtinct	HasPreHolocene	HasModern	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDNameGUID
1175301	1175299	meridionalis	Martin & Izquierdo, 1987	Subspecies		Accepted name	False	False	True	terrestrial	Cavernicolous (troglobite)	George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:5123	urn:lsid:Blattodea.speciesfile.org:TaxonName:5123
1175303	1175302	decipiens	(Germar, 1817)	Subspecies		Accepted name	False	False	True	terrestrial	Synanthropic	George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:5116	urn:lsid:Blattodea.speciesfile.org:TaxonName:5116
1175307	1175302	nevadensis	Bohn, 1990	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:5115	urn:lsid:Blattodea.speciesfile.org:TaxonName:5115
1175737	1175736	gigas	Asahina, 1979	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:4554	urn:lsid:Blattodea.speciesfile.org:TaxonName:4554
1175738	1175736	okinawana	Asahina, 1979	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:4553	urn:lsid:Blattodea.speciesfile.org:TaxonName:4553
1175740	1175739	striata	(Shiraki, 1906)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:4549	urn:lsid:Blattodea.speciesfile.org:TaxonName:4549
1175741	1175739	wulaii	Asahina, 1979	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:4548	urn:lsid:Blattodea.speciesfile.org:TaxonName:4548
1176108	1176107	erythronotus	Burr, 1898	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:4037	urn:lsid:Blattodea.speciesfile.org:TaxonName:4037
1176109	1176107	ater	Bazyluk, 1961	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:4035	urn:lsid:Blattodea.speciesfile.org:TaxonName:4035
1176110	1176107	nigricans	Ramme, 1923	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:9020	urn:lsid:Blattodea.speciesfile.org:TaxonName:9020
1176112	1176111	lapponicus	(Linnaeus, 1758)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:4016	urn:lsid:Blattodea.speciesfile.org:TaxonName:4016
1176125	1176111	infumatus	Ramme, 1923	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:476743	urn:lsid:Blattodea.speciesfile.org:TaxonName:476743
1176129	1176128	burri	Adelung, 1917	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:4007	urn:lsid:Blattodea.speciesfile.org:TaxonName:4007
1176130	1176128	macedonicus	Karaman, I. & M. Karaman, 1987	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:4005	urn:lsid:Blattodea.speciesfile.org:TaxonName:4005
1176132	1176131	pallidus	(Olivier, 1789)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:3997	urn:lsid:Blattodea.speciesfile.org:TaxonName:3997
1176137	1176131	punctulatus	(Fieber, 1853)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:3995	urn:lsid:Blattodea.speciesfile.org:TaxonName:3995
1176138	1176131	chopardi	Adelung, 1917	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:9033	urn:lsid:Blattodea.speciesfile.org:TaxonName:9033
1176139	1176131	minor	Ramme, 1923	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:9032	urn:lsid:Blattodea.speciesfile.org:TaxonName:9032
1176141	1176140	sylvestris	(Poda, 1761)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:3980	urn:lsid:Blattodea.speciesfile.org:TaxonName:3980
1176143	1176140	discrepans	Adelung, 1917	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:9036	urn:lsid:Blattodea.speciesfile.org:TaxonName:9036
1176247	1176246	pallida	(Brunner von Wattenwyl, 1882)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:3791	urn:lsid:Blattodea.speciesfile.org:TaxonName:3791
1176248	1176246	cecconii	(Griffini, 1895)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:3789	urn:lsid:Blattodea.speciesfile.org:TaxonName:3789
1176250	1176249	princisi	(Fernandes, 1962)	Subspecies		Accepted name	False	False	True	terrestrial				http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:464759	urn:lsid:Blattodea.speciesfile.org:TaxonName:464759
1176251	1176249	bermejae	(Bohn, 1992)	Subspecies		Accepted name	False	False	True	terrestrial				http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:464758	urn:lsid:Blattodea.speciesfile.org:TaxonName:464758
1176253	1176252	marginata	(Schreber, 1781)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:3777	urn:lsid:Blattodea.speciesfile.org:TaxonName:3777
1176256	1176252	erythronota	(Brunner von Wattenwyl, 1882)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:466783	urn:lsid:Blattodea.speciesfile.org:TaxonName:466783
1176292	1176291	tartara	(Saussure, 1874)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:3719	urn:lsid:Blattodea.speciesfile.org:TaxonName:3719
1176293	1176291	nigrescens	Bei-Bienko, 1950	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:3717	urn:lsid:Blattodea.speciesfile.org:TaxonName:3717
1177110	1177109	absimilis	Gurney, 1937	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:467061	urn:lsid:Blattodea.speciesfile.org:TaxonName:467061
1177111	1177109	montana	Bonfils, 1969	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:2669	urn:lsid:Blattodea.speciesfile.org:TaxonName:2669
1177230	1177229	shirakii	(Princis, 1969)	Subspecies	 Nomen novum (Junior homonym is <i>punctulata</i>)	Accepted name	False	False	True	terrestrial	 Nomen novum (Junior homonym is <i>punctulata</i>)	George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:9113	urn:lsid:Blattodea.speciesfile.org:TaxonName:9113
1177232	1177229	nimbata	(Shelford, 1907)	Subspecies		Accepted name	False	False	True	terrestrial	Synanthropic	George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:9114	urn:lsid:Blattodea.speciesfile.org:TaxonName:9114
1177718	1177717	cincta	Gerstaecker, 1883	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1862	urn:lsid:Blattodea.speciesfile.org:TaxonName:1862
1177719	1177717	africana	Saussure, 1895	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1861	urn:lsid:Blattodea.speciesfile.org:TaxonName:1861
1177721	1177720	cornea	Hanitsch, 1925	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1858	urn:lsid:Blattodea.speciesfile.org:TaxonName:1858
1177722	1177720	minor	Hanitsch, 1929	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1857	urn:lsid:Blattodea.speciesfile.org:TaxonName:1857
1177762	1177761	uenoi	Asahina, 1974	Subspecies		Accepted name	False	False	True	terrestrial	Cavernicolous (troglobite)	George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1812	urn:lsid:Blattodea.speciesfile.org:TaxonName:1812
1177763	1177761	kikaiensis	Asahina, 1974	Subspecies		Accepted name	False	False	True	terrestrial	Cavernicolous (troglobite)	George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1811	urn:lsid:Blattodea.speciesfile.org:TaxonName:1811
1177764	1177761	miyakoensis	Asahina, 1974	Subspecies		Accepted name	False	False	True	terrestrial	Cavernicolous (troglobite)	George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1810	urn:lsid:Blattodea.speciesfile.org:TaxonName:1810
1178012	1178011	aenea	(Brunner von Wattenwyl, 1865)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1499	urn:lsid:Blattodea.speciesfile.org:TaxonName:1499
1178013	1178011	dasytoides	(Walker, F., 1868)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1495	urn:lsid:Blattodea.speciesfile.org:TaxonName:1495
1178017	1178011	plagiata	(Walker, F., 1868)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1489	urn:lsid:Blattodea.speciesfile.org:TaxonName:1489
1178063	1178062	africana	(Linnaeus, 1758)	Subspecies		Accepted name	False	False	True	terrestrial		George Beccaloni	05/31/2016 00:00:00	http://lsid.speciesfile.org/urn:lsid:Blattodea.speciesfile.org:TaxonName:1386	urn:lsid:Blattodea.speciesfile.org:TaxonName:1386
