AcceptedTaxonID	Kingdom	Phylum	Class	Order	Superfamily	Family	Genus	SubGenusName	Species	AuthorString	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	SpeciesURL	GSDTaxonGUI	GSDNameGUI	
493675	Chromista	Radiozoa	Polycystina	Nassellaria		Trissocyclidae	Acanthodesmia		vinculata	Mueller, 1858	accepted	Accepted name	0	marine		Lazarus, David	2011-11-09 12:48:28	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493675		urn:lsid:marinespecies.org:taxname:493675	
493290	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Acanthosphaera		actinota	Haeckel, 1860	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493290		urn:lsid:marinespecies.org:taxname:493290	
493288	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Acanthosphaera		castanea	Haeckel, 1887	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493288		urn:lsid:marinespecies.org:taxname:493288	
493291	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Acanthosphaera		dodecastyla	Mast, 1910	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493291		urn:lsid:marinespecies.org:taxname:493291	
493292	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Acanthosphaera		pinchuda	Boltovskoy, 1980	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493292		urn:lsid:marinespecies.org:taxname:493292	
493289	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Acanthosphaera		tenuis	Haeckel, 1887	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493289		urn:lsid:marinespecies.org:taxname:493289	
493438	Chromista	Radiozoa	Polycystina	Nassellaria		Cannobotryidae	Acrobotrys		chelinobotrys	Takahashi, 1991	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493438		urn:lsid:marinespecies.org:taxname:493438	
493439	Chromista	Radiozoa	Polycystina	Nassellaria		Cannobotryidae	Acrobotrys		teralans	Renz, 1976	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493439		urn:lsid:marinespecies.org:taxname:493439	
493440	Chromista	Radiozoa	Polycystina	Nassellaria		Cannobotryidae	Acrobotrys		tessarolobon	Takahashi, 1991	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493440		urn:lsid:marinespecies.org:taxname:493440	
549437	Chromista	Radiozoa	Polycystina	Nassellaria		Collozoidae	Acrosphaera		arktios	(Nigrini, 1970)	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 09:08:25	http://www.marinespecies.org/aphia.php?p=taxdetails&id=549437		urn:lsid:marinespecies.org:taxname:549437	
493472	Chromista	Radiozoa	Polycystina	Nassellaria		Collozoidae	Acrosphaera		cyrtodon	(Haeckel) Strelkov & Reshetnyak, 1971	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:45:59	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493472		urn:lsid:marinespecies.org:taxname:493472	
493473	Chromista	Radiozoa	Polycystina	Nassellaria		Collozoidae	Acrosphaera		lappacea	(Haeckel) Johnson & Nigrini, 1980	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:45:59	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493473		urn:lsid:marinespecies.org:taxname:493473	
493474	Chromista	Radiozoa	Polycystina	Nassellaria		Collozoidae	Acrosphaera		murrayana	(Haeckel) Hilmers, 1906	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493474		urn:lsid:marinespecies.org:taxname:493474	
493475	Chromista	Radiozoa	Polycystina	Nassellaria		Collozoidae	Acrosphaera		spinosa	Caulet, 1986	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493475		urn:lsid:marinespecies.org:taxname:493475	
412907	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinomma		antarcticum	(Haeckel) Nigrini, 1967	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412907		urn:lsid:marinespecies.org:taxname:412907	
412908	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinomma		arcadophorum	Haeckel, 1887	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412908		urn:lsid:marinespecies.org:taxname:412908	
413047	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinomma		boreale	Cleve, 1899	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=413047		urn:lsid:marinespecies.org:taxname:413047	
493293	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinomma		capillaceum	Haeckel, 1887	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493293		urn:lsid:marinespecies.org:taxname:493293	
413057	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinomma		delicatulum	(Dogiel) in Dogiel & Reshetnyak, 1952	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:45:59	http://www.marinespecies.org/aphia.php?p=taxdetails&id=413057		urn:lsid:marinespecies.org:taxname:413057	
412910	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinomma		haysi	Bjorklund, 1976	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:45:59	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412910		urn:lsid:marinespecies.org:taxname:412910	
409622	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinomma		leptodermum	(Jorgensen) Nigrini & Moore, 1979	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 11:47:25	http://www.marinespecies.org/aphia.php?p=taxdetails&id=409622		urn:lsid:marinespecies.org:taxname:409622	
412909	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinomma		medianum	Nigrini, 1967	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=412909		urn:lsid:marinespecies.org:taxname:412909	
413058	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinomma		sol	Cleve, 1900	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=413058		urn:lsid:marinespecies.org:taxname:413058	
413098	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinomma		trinacria	(Haeckel) Cortese & Bjorklund, 1998	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:45:59	http://www.marinespecies.org/aphia.php?p=taxdetails&id=413098		urn:lsid:marinespecies.org:taxname:413098	
493295	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinosphaera		acanthophora	(Popofsky) Dumitricia, 1972	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:56:20	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493295		urn:lsid:marinespecies.org:taxname:493295	
493296	Chromista	Radiozoa	Polycystina	Spumellaria		Actinommidae	Actinosphaera		capillacea	(Haeckel) Hollande & Enjumet, 1960	accepted	Accepted name	0	marine		Lazarus, David	2010-12-02 15:45:59	http://www.marinespecies.org/aphia.php?p=taxdetails&id=493296		urn:lsid:marinespecies.org:taxname:493296	
