AcceptedTaxonID	DistributionElement	StandardInUse	DistributionStatus	
157912	Gulf of Mexico	Text		
262942	Gulf of Mexico	Text		
263041	Gulf of Mexico	Text		
220727	Gulf of Mexico	Text		
257081	Gulf of Mexico	Text		
256373	Gulf of Mexico	Text		
256474	Gulf of Mexico	Text		
256463	Gulf of Mexico	Text		
256479	Gulf of Mexico	Text		
256316	Gulf of Mexico	Text		
257915	Gulf of Mexico	Text		
157908	Gulf of Mexico	Text		
257385	Gulf of Mexico	Text		
255709	Gulf of Mexico	Text		
255710	Gulf of Mexico	Text		
263448	Gulf of Mexico	Text		
263449	Gulf of Mexico	Text		
263450	Gulf of Mexico	Text		
263859	Gulf of Mexico	Text		
263851	Gulf of Mexico	Text		
256258	Gulf of Mexico	Text		
118242	Gulf of Mexico	Text		
256264	Gulf of Mexico	Text		
118596	Gulf of Mexico	Text		
255289	Gulf of Mexico	Text		
262583	Gulf of Mexico	Text		
262585	Gulf of Mexico	Text		
262586	Gulf of Mexico	Text		
118585	Gulf of Mexico	Text		
255324	Gulf of Mexico	Text		
255326	Gulf of Mexico	Text		
255300	Gulf of Mexico	Text		
255291	Gulf of Mexico	Text		
256721	Gulf of Mexico	Text		
255259	Gulf of Mexico	Text		
258487	Gulf of Mexico	Text		
255586	Gulf of Mexico	Text		
255590	Gulf of Mexico	Text		
261865	Gulf of Mexico	Text		
261844	Gulf of Mexico	Text		
256718	Gulf of Mexico	Text		
256716	Gulf of Mexico	Text		
256332	Gulf of Mexico	Text		
256815	Gulf of Mexico	Text		
258351	Gulf of Mexico	Text		
258352	Gulf of Mexico	Text		
258333	Gulf of Mexico	Text		
258338	Gulf of Mexico	Text		
258342	Gulf of Mexico	Text		
261218	Gulf of Mexico	Text		
258087	Gulf of Mexico	Text		
256825	Gulf of Mexico	Text		
256836	Gulf of Mexico	Text		
261322	Gulf of Mexico	Text		
261459	Gulf of Mexico	Text		
255535	Gulf of Mexico	Text		
118906	Gulf of Mexico	Text		
261589	Gulf of Mexico	Text		
157898	Gulf of Mexico	Text		
261790	Gulf of Mexico	Text		
261796	Gulf of Mexico	Text		
261817	Gulf of Mexico	Text		
261839	Gulf of Mexico	Text		
261699	Gulf of Mexico	Text		
256315	Gulf of Mexico	Text		
256073	Gulf of Mexico	Text		
255526	Gulf of Mexico	Text		
260877	Gulf of Mexico	Text		
258479	Gulf of Mexico	Text		
260921	Gulf of Mexico	Text		
256046	Gulf of Mexico	Text		
256902	Gulf of Mexico	Text		
256913	Gulf of Mexico	Text		
148645	Gulf of Mexico	Text		
261047	Gulf of Mexico	Text		
258182	Gulf of Mexico	Text		
118744	Gulf of Mexico	Text		
256361	Gulf of Mexico	Text		
255791	Gulf of Mexico	Text		
257223	Gulf of Mexico	Text		
260444	Gulf of Mexico	Text		
260419	Gulf of Mexico	Text		
260439	Gulf of Mexico	Text		
258413	Gulf of Mexico	Text		
260359	Gulf of Mexico	Text		
260366	Gulf of Mexico	Text		
260371	Gulf of Mexico	Text		
260375	Gulf of Mexico	Text		
260378	Gulf of Mexico	Text		
258420	Gulf of Mexico	Text		
260704	Gulf of Mexico	Text		
255518	Gulf of Mexico	Text		
260637	Gulf of Mexico	Text		
260558	Gulf of Mexico	Text		
260565	Gulf of Mexico	Text		
256294	Gulf of Mexico	Text		
256754	Gulf of Mexico	Text		
157847	Gulf of Mexico	Text		
260190	Gulf of Mexico	Text		
257001	Gulf of Mexico	Text		
118888	Gulf of Mexico	Text		
260148	Gulf of Mexico	Text		
260239	Gulf of Mexico	Text		
257851	Gulf of Mexico	Text		
255511	Gulf of Mexico	Text		
256801	Gulf of Mexico	Text		
118565	Gulf of Mexico	Text		
260262	Gulf of Mexico	Text		
255228	Gulf of Mexico	Text		
157888	Gulf of Mexico	Text		
257860	Gulf of Mexico	Text		
257861	Gulf of Mexico	Text		
157887	Gulf of Mexico	Text		
256614	Gulf of Mexico	Text		
256604	Gulf of Mexico	Text		
256597	Gulf of Mexico	Text		
259670	Gulf of Mexico	Text		
256740	Gulf of Mexico	Text		
259750	Gulf of Mexico	Text		
257333	Gulf of Mexico	Text		
259812	Gulf of Mexico	Text		
220697	Gulf of Mexico	Text		
118842	Gulf of Mexico	Text		
259243	Gulf of Mexico	Text		
259252	Gulf of Mexico	Text		
259199	Gulf of Mexico	Text		
255201	Gulf of Mexico	Text		
118606	Gulf of Mexico	Text		
259343	Gulf of Mexico	Text		
259347	Gulf of Mexico	Text		
411059	Gulf of Mexico	Text		
255967	Gulf of Mexico	Text		
216037	Gulf of Mexico	Text		
255968	Gulf of Mexico	Text		
255214	Gulf of Mexico	Text		
257111	Gulf of Mexico	Text		
258993	Gulf of Mexico	Text		
258986	Gulf of Mexico	Text		
258951	Gulf of Mexico	Text		
257448	Gulf of Mexico	Text		
367044	Gulf of Mexico	Text		
257306	Gulf of Mexico	Text		
257313	Gulf of Mexico	Text		
367057	Gulf of Mexico	Text		
255191	Gulf of Mexico	Text		
258757	Gulf of Mexico	Text		
258725	Gulf of Mexico	Text		
421638	Gulf of Mexico	Text		
258872	Gulf of Mexico	Text		
255365	Gulf of Mexico	Text		
255374	Gulf of Mexico	Text		
258764	Gulf of Mexico	Text		
118827	Gulf of Mexico	Text		
256404	Gulf of Mexico	Text		
258458	Gulf of Mexico	Text		
258295	Gulf of Mexico	Text		
157885	Gulf of St. Lawrence	Text		
118623	Gulf of St. Lawrence	Text		
118615	Gulf of St. Lawrence	Text		
146880	Gulf of St. Lawrence	Text		
118217	Gulf of St. Lawrence	Text		
119039	Gulf of St. Lawrence	Text		
118827	Gulf of St. Lawrence	Text		
118982	Gulf of St. Lawrence	Text		
118497	Gulf of St. Lawrence	Text		
118204	Gulf of St. Lawrence	Text		
118770	Gulf of St. Lawrence	Text		
118754	Gulf of St. Lawrence	Text		
118757	Gulf of St. Lawrence	Text		
118751	Gulf of St. Lawrence	Text		
157891	Gulf of St. Lawrence	Text		
264171	Gulf of St. Lawrence	Text		
118730	Gulf of St. Lawrence	Text		
147002	Gulf of St. Lawrence	Text		
118917	Gulf of St. Lawrence	Text		
256894	Gulf of St. Lawrence	Text		
118915	Gulf of St. Lawrence	Text		
118802	Gulf of St. Lawrence	Text		
118798	Gulf of St. Lawrence	Text		
156445	Gulf of St. Lawrence	Text		
257395	Gulf of St. Lawrence	Text		
157913	Gulf of St. Lawrence	Text		
119053	Gulf of St. Lawrence	Text		
156446	Gulf of St. Lawrence	Text		
411076	Philippine Sea	Text		
411088	Philippine Sea	Text		
411086	Philippine Sea	Text		
411080	Philippine Sea	Text		
411082	Philippine Sea	Text		
411049	Philippine Sea	Text		
411052	Philippine Sea	Text		
411064	Philippine Sea	Text		
411065	East China Sea	Text		
579155	Sea of Japan	Text		
411092	Sea of Japan	Text		
410902	Sea of Japan	Text		
257531	Bering Sea	Text		
259114	Bering Sea	Text		
263978	Gulf of Panama	Text		
263982	Gulf of Panama	Text		
459106	Rio de la Plata	Text		
459105	Rio de la Plata	Text		
263977	Drake Passage	Text		
255885	Drake Passage	Text		
411039	Scotia Sea	Text		
263957	Scotia Sea	Text		
263967	Scotia Sea	Text		
262829	Scotia Sea	Text		
344983	Scotia Sea	Text		
344984	Scotia Sea	Text		
344987	Scotia Sea	Text		
579149	Weddell Sea	Text		
410921	Weddell Sea	Text		
579153	Weddell Sea	Text		
579150	Weddell Sea	Text		
263983	Weddell Sea	Text		
410916	Weddell Sea	Text		
410910	Weddell Sea	Text		
174927	Weddell Sea	Text		
344986	Weddell Sea	Text		
344988	Weddell Sea	Text		
344989	Weddell Sea	Text		
410929	Weddell Sea	Text		
257986	Weddell Sea	Text		
411044	Weddell Sea	Text		
411068	Weddell Sea	Text		
459127	Weddell Sea	Text		
459109	Weddell Sea	Text		
459126	Weddell Sea	Text		
410924	Weddell Sea	Text		
255622	Weddell Sea	Text		
174413	Weddell Sea	Text		
174413	Weddell Sea	Text		
174448	Weddell Sea	Text		
261589	South China Sea	Text		
291325	South China Sea	Text		
256830	Gulf of Thailand	Text		
257444	Java Sea	Text		
255309	Makassar Strait	Text		
405350	Timor Sea	Text		
261456	Gulf of Carpentaria	Text		
256673	Gulf of Carpentaria	Text		
256731	Gulf of Carpentaria	Text		
579161	Arafura Sea	Text		
259651	Arafura Sea	Text		
256488	Banda Sea	Text		
258624	Torres Strait	Text		
256442	Coral Sea	Text		
450638	Tasman Sea	Text		
410925	Tasman Sea	Text		
405345	Tasman Sea	Text		
174413	Tasman Sea	Text		
405350	Tasman Sea	Text		
816511	Tasman Sea	Text		
816511	Tasman Sea	Text		
816511	Tasman Sea	Text		
816511	Tasman Sea	Text		
816537	Tasman Sea	Text		
816537	Tasman Sea	Text		
816537	Tasman Sea	Text		
261959	Tasman Sea	Text		
263956	Tasman Sea	Text		
255452	Bass Strait	Text		
260503	Bass Strait	Text		
816537	Bass Strait	Text		
411079	Bass Strait	Text		
411078	Bass Strait	Text		
411090	Bass Strait	Text		
710639	Amundsen Sea	Text		
715544	Amundsen Sea	Text		
710639	Bellingshausen Sea	Text		
579159	Ross Sea	Text		
256543	Ross Sea	Text		
174413	Ross Sea	Text		
411067	Ross Sea	Text		
255947	Georges Bank	Text		
263526	Mid-Atlantic Ridge	Text		
183189	Puerto Rico Trench	Text		
255958	Puerto Rico Trench	Text		
233891	Elbe	Text		
118973	Wandelaar	Text		
118995	Wandelaar	Text		
118852	Westerschelde	Text		
118852	Westerschelde	Text		
118474	Westerschelde	Text		
119046	Westerschelde	Text		
119046	Westerschelde	Text		
119046	Westerschelde	Text		
146999	Westerschelde	Text		
118958	Westerschelde	Text		
118958	Westerschelde	Text		
119001	Schelde estuary	Text		
118958	Schelde estuary	Text		
257817	Madeira	Text		
264376	Madeira	Text		
261272	Madeira	Text		
119042	Banc d'Arguin	Text		
264714	Pyrénées	Text		
257939	Galapagos Islands	Text		
148637	Cap Gris Nez	Text		
119043	Cap Gris Nez	Text		
119042	North East Atlantic	Text		
119047	North East Atlantic	Text		
119046	North East Atlantic	Text		
146970	North East Atlantic	Text		
146965	North East Atlantic	Text		
118216	North East Atlantic	Text		
118994	North East Atlantic	Text		
118990	North East Atlantic	Text		
118474	North East Atlantic	Text		
256988	North East Atlantic	Text		
148644	North East Atlantic	Text		
119024	North East Atlantic	Text		
118467	North East Atlantic	Text		
118204	North East Atlantic	Text		
118926	North East Atlantic	Text		
118839	North East Atlantic	Text		
118860	North East Atlantic	Text		
118757	North East Atlantic	Text		
118735	North East Atlantic	Text		
118917	North East Atlantic	Text		
148645	North East Atlantic	Text		
147002	North East Atlantic	Text		
264818	North East Atlantic	Text		
118732	North East Atlantic	Text		
118218	North East Atlantic	Text		
118954	North East Atlantic	Text		
118953	North East Atlantic	Text		
118793	North East Atlantic	Text		
118226	North East Atlantic	Text		
118864	North East Atlantic	Text		
118801	North East Atlantic	Text		
118240	North East Atlantic	Text		
118236	North East Atlantic	Text		
118973	North East Atlantic	Text		
118859	Dutch Exclusive  Economic Zone	Text		
118958	Dutch Exclusive  Economic Zone	Text		
148661	Dutch Exclusive  Economic Zone	Text		
118917	Dutch Exclusive  Economic Zone	Text		
118917	Dutch Exclusive  Economic Zone	Text		
118918	Dutch Exclusive  Economic Zone	Text		
118953	Dutch Exclusive  Economic Zone	Text		
118732	Dutch Exclusive  Economic Zone	Text		
118218	Dutch Exclusive  Economic Zone	Text		
118227	Dutch Exclusive  Economic Zone	Text		
119001	Dutch Exclusive  Economic Zone	Text		
148658	Dutch Exclusive  Economic Zone	Text		
118235	Dutch Exclusive  Economic Zone	Text		
118240	Dutch Exclusive  Economic Zone	Text		
118233	Dutch Exclusive  Economic Zone	Text		
148638	Dutch Exclusive  Economic Zone	Text		
118973	Dutch Exclusive  Economic Zone	Text		
118936	Dutch Exclusive  Economic Zone	Text		
118474	Dutch Exclusive  Economic Zone	Text		
118852	Dutch Exclusive  Economic Zone	Text		
148637	Dutch Exclusive  Economic Zone	Text		
118843	Dutch Exclusive  Economic Zone	Text		
118216	Dutch Exclusive  Economic Zone	Text		
118994	Dutch Exclusive  Economic Zone	Text		
118990	Dutch Exclusive  Economic Zone	Text		
118714	Dutch Exclusive  Economic Zone	Text		
119039	Dutch Exclusive  Economic Zone	Text		
119039	Dutch Exclusive  Economic Zone	Text		
119042	Dutch Exclusive  Economic Zone	Text		
119043	Dutch Exclusive  Economic Zone	Text		
119044	Dutch Exclusive  Economic Zone	Text		
119046	Dutch Exclusive  Economic Zone	Text		
119048	Dutch Exclusive  Economic Zone	Text		
119050	Dutch Exclusive  Economic Zone	Text		
119047	Dutch Exclusive  Economic Zone	Text		
118205	Dutch Exclusive  Economic Zone	Text		
148659	Dutch Exclusive  Economic Zone	Text		
119024	Dutch Exclusive  Economic Zone	Text		
118196	Dutch Exclusive  Economic Zone	Text		
118827	Dutch Exclusive  Economic Zone	Text		
293484	Danish Exclusive Economic Zone	Text		
148675	French Exclusive Economic Zone	Text		
257516	French Exclusive Economic Zone	Text		
119049	Georgian Exclusive Economic Zone	Text		
118938	Greek Exclusive Economic Zone	Text		
256988	Greek Exclusive Economic Zone	Text		
118941	Greek Exclusive Economic Zone	Text		
118940	Greek Exclusive Economic Zone	Text		
118943	Greek Exclusive Economic Zone	Text		
118942	Greek Exclusive Economic Zone	Text		
118474	Greek Exclusive Economic Zone	Text		
118929	Greek Exclusive Economic Zone	Text		
118931	Greek Exclusive Economic Zone	Text		
118930	Greek Exclusive Economic Zone	Text		
264232	Greek Exclusive Economic Zone	Text		
118935	Greek Exclusive Economic Zone	Text		
118934	Greek Exclusive Economic Zone	Text		
118932	Greek Exclusive Economic Zone	Text		
118937	Greek Exclusive Economic Zone	Text		
118936	Greek Exclusive Economic Zone	Text		
118843	Greek Exclusive Economic Zone	Text		
118848	Greek Exclusive Economic Zone	Text		
118849	Greek Exclusive Economic Zone	Text		
118847	Greek Exclusive Economic Zone	Text		
118846	Greek Exclusive Economic Zone	Text		
148637	Greek Exclusive Economic Zone	Text		
118855	Greek Exclusive Economic Zone	Text		
118851	Greek Exclusive Economic Zone	Text		
118852	Greek Exclusive Economic Zone	Text		
118854	Greek Exclusive Economic Zone	Text		
118850	Greek Exclusive Economic Zone	Text		
118894	Greek Exclusive Economic Zone	Text		
119047	Greek Exclusive Economic Zone	Text		
119042	Greek Exclusive Economic Zone	Text		
119039	Greek Exclusive Economic Zone	Text		
118990	Greek Exclusive Economic Zone	Text		
118993	Greek Exclusive Economic Zone	Text		
118992	Greek Exclusive Economic Zone	Text		
118994	Greek Exclusive Economic Zone	Text		
118997	Greek Exclusive Economic Zone	Text		
118995	Greek Exclusive Economic Zone	Text		
156110	Greek Exclusive Economic Zone	Text		
119000	Greek Exclusive Economic Zone	Text		
119024	Greek Exclusive Economic Zone	Text		
146494	Greek Exclusive Economic Zone	Text		
118468	Greek Exclusive Economic Zone	Text		
118467	Greek Exclusive Economic Zone	Text		
118839	Greek Exclusive Economic Zone	Text		
119038	Greek Exclusive Economic Zone	Text		
118872	Greek Exclusive Economic Zone	Text		
118528	Greek Exclusive Economic Zone	Text		
118205	Greek Exclusive Economic Zone	Text		
118713	Greek Exclusive Economic Zone	Text		
118973	Greek Exclusive Economic Zone	Text		
220727	Greek Exclusive Economic Zone	Text		
118834	Greek Exclusive Economic Zone	Text		
256459	Greek Exclusive Economic Zone	Text		
118766	Greek Exclusive Economic Zone	Text		
263446	Greek Exclusive Economic Zone	Text		
156446	Greek Exclusive Economic Zone	Text		
474857	Greek Exclusive Economic Zone	Text		
474865	Greek Exclusive Economic Zone	Text		
119001	Greek Exclusive Economic Zone	Text		
118510	Greek Exclusive Economic Zone	Text		
118509	Greek Exclusive Economic Zone	Text		
118227	Greek Exclusive Economic Zone	Text		
118225	Greek Exclusive Economic Zone	Text		
118481	Greek Exclusive Economic Zone	Text		
118677	Greek Exclusive Economic Zone	Text		
118678	Greek Exclusive Economic Zone	Text		
118732	Greek Exclusive Economic Zone	Text		
264176	Greek Exclusive Economic Zone	Text		
264179	Greek Exclusive Economic Zone	Text		
264181	Greek Exclusive Economic Zone	Text		
264823	Greek Exclusive Economic Zone	Text		
118948	Greek Exclusive Economic Zone	Text		
264172	Greek Exclusive Economic Zone	Text		
118956	Greek Exclusive Economic Zone	Text		
118953	Greek Exclusive Economic Zone	Text		
118740	Greek Exclusive Economic Zone	Text		
119073	Greek Exclusive Economic Zone	Text		
118738	Greek Exclusive Economic Zone	Text		
118917	Greek Exclusive Economic Zone	Text		
118919	Greek Exclusive Economic Zone	Text		
148645	Greek Exclusive Economic Zone	Text		
118501	Greek Exclusive Economic Zone	Text		
118859	Greek Exclusive Economic Zone	Text		
118863	Greek Exclusive Economic Zone	Text		
118907	Greek Exclusive Economic Zone	Text		
261839	Greek Exclusive Economic Zone	Text		
261827	Greek Exclusive Economic Zone	Text		
156239	Greek Exclusive Economic Zone	Text		
147081	Icelandic Exclusive Economic Zone	Text		
292937	Icelandic Exclusive Economic Zone	Text		
293380	Icelandic Exclusive Economic Zone	Text		
118936	Irish Exclusive economic Zone	Text		
256961	Irish Exclusive economic Zone	Text		
256988	Irish Exclusive economic Zone	Text		
118852	Irish Exclusive economic Zone	Text		
118855	Irish Exclusive economic Zone	Text		
148637	Irish Exclusive economic Zone	Text		
118849	Irish Exclusive economic Zone	Text		
119000	Irish Exclusive economic Zone	Text		
118995	Irish Exclusive economic Zone	Text		
118994	Irish Exclusive economic Zone	Text		
118990	Irish Exclusive economic Zone	Text		
119039	Irish Exclusive economic Zone	Text		
119042	Irish Exclusive economic Zone	Text		
119044	Irish Exclusive economic Zone	Text		
119043	Irish Exclusive economic Zone	Text		
119047	Irish Exclusive economic Zone	Text		
119046	Irish Exclusive economic Zone	Text		
119050	Irish Exclusive economic Zone	Text		
119048	Irish Exclusive economic Zone	Text		
118714	Irish Exclusive economic Zone	Text		
118217	Irish Exclusive economic Zone	Text		
146970	Irish Exclusive economic Zone	Text		
148673	Irish Exclusive economic Zone	Text		
118467	Irish Exclusive economic Zone	Text		
118190	Irish Exclusive economic Zone	Text		
119024	Irish Exclusive economic Zone	Text		
146516	Irish Exclusive economic Zone	Text		
118199	Irish Exclusive economic Zone	Text		
118196	Irish Exclusive economic Zone	Text		
148644	Irish Exclusive economic Zone	Text		
118926	Irish Exclusive economic Zone	Text		
118205	Irish Exclusive economic Zone	Text		
118200	Irish Exclusive economic Zone	Text		
118203	Irish Exclusive economic Zone	Text		
118839	Irish Exclusive economic Zone	Text		
293484	Irish Exclusive economic Zone	Text		
118842	Irish Exclusive economic Zone	Text		
119001	Irish Exclusive economic Zone	Text		
118793	Irish Exclusive economic Zone	Text		
118225	Irish Exclusive economic Zone	Text		
118227	Irish Exclusive economic Zone	Text		
118226	Irish Exclusive economic Zone	Text		
118798	Irish Exclusive economic Zone	Text		
118801	Irish Exclusive economic Zone	Text		
118233	Irish Exclusive economic Zone	Text		
118240	Irish Exclusive economic Zone	Text		
118237	Irish Exclusive economic Zone	Text		
118234	Irish Exclusive economic Zone	Text		
118681	Irish Exclusive economic Zone	Text		
118973	Irish Exclusive economic Zone	Text		
256154	Irish Exclusive economic Zone	Text		
118735	Irish Exclusive economic Zone	Text		
118752	Irish Exclusive economic Zone	Text		
118757	Irish Exclusive economic Zone	Text		
118758	Irish Exclusive economic Zone	Text		
257580	Irish Exclusive economic Zone	Text		
147002	Irish Exclusive economic Zone	Text		
118917	Irish Exclusive economic Zone	Text		
118918	Irish Exclusive economic Zone	Text		
118954	Irish Exclusive economic Zone	Text		
264175	Irish Exclusive economic Zone	Text		
118732	Irish Exclusive economic Zone	Text		
118218	Irish Exclusive economic Zone	Text		
259512	Italian Exclusive Economic Zone	Text		
259516	Italian Exclusive Economic Zone	Text		
148675	Italian Exclusive Economic Zone	Text		
118917	Norwegian Exclusive Economic Zone	Text		
257571	Norwegian Exclusive Economic Zone	Text		
147042	Norwegian Exclusive Economic Zone	Text		
445795	Norwegian Exclusive Economic Zone	Text		
293488	Norwegian Exclusive Economic Zone	Text		
293489	Norwegian Exclusive Economic Zone	Text		
292980	Norwegian Exclusive Economic Zone	Text		
146512	Norwegian Exclusive Economic Zone	Text		
146516	Norwegian Exclusive Economic Zone	Text		
367215	Norwegian Exclusive Economic Zone	Text		
146970	Norwegian Exclusive Economic Zone	Text		
119044	Polish Exclusive Economic Zone	Text		
119042	Polish Exclusive Economic Zone	Text		
119039	Polish Exclusive Economic Zone	Text		
118852	Polish Exclusive Economic Zone	Text		
118474	Polish Exclusive Economic Zone	Text		
264152	Polish Exclusive Economic Zone	Text		
119034	Polish Exclusive Economic Zone	Text		
118953	Polish Exclusive Economic Zone	Text		
118958	Polish Exclusive Economic Zone	Text		
258016	Portuguese Exclusive Economic Zone	Text		
119049	Romanian Exclusive economic Zone	Text		
257820	Romania	Text		
119042	Swedish Exclusive Economic Zone	Text		
119044	Swedish Exclusive Economic Zone	Text		
119039	Swedish Exclusive Economic Zone	Text		
118623	Swedish Exclusive Economic Zone	Text		
118615	Swedish Exclusive Economic Zone	Text		
118559	Swedish Exclusive Economic Zone	Text		
119024	Swedish Exclusive Economic Zone	Text		
118601	Swedish Exclusive Economic Zone	Text		
118732	Swedish Exclusive Economic Zone	Text		
264171	Swedish Exclusive Economic Zone	Text		
118917	Swedish Exclusive Economic Zone	Text		
118770	Swedish Exclusive Economic Zone	Text		
119049	Ukrainian Exclusive Economic Zone	Text		
119048	United Kingdom Exclusive Economic Zone	Text		
119050	United Kingdom Exclusive Economic Zone	Text		
119047	United Kingdom Exclusive Economic Zone	Text		
119046	United Kingdom Exclusive Economic Zone	Text		
119042	United Kingdom Exclusive Economic Zone	Text		
119044	United Kingdom Exclusive Economic Zone	Text		
119043	United Kingdom Exclusive Economic Zone	Text		
146970	United Kingdom Exclusive Economic Zone	Text		
118217	United Kingdom Exclusive Economic Zone	Text		
118714	United Kingdom Exclusive Economic Zone	Text		
118990	United Kingdom Exclusive Economic Zone	Text		
118994	United Kingdom Exclusive Economic Zone	Text		
118995	United Kingdom Exclusive Economic Zone	Text		
119000	United Kingdom Exclusive Economic Zone	Text		
118216	United Kingdom Exclusive Economic Zone	Text		
146965	United Kingdom Exclusive Economic Zone	Text		
260535	United Kingdom Exclusive Economic Zone	Text		
118656	United Kingdom Exclusive Economic Zone	Text		
118559	United Kingdom Exclusive Economic Zone	Text		
148674	United Kingdom Exclusive Economic Zone	Text		
148674	United Kingdom Exclusive Economic Zone	Text		
260259	United Kingdom Exclusive Economic Zone	Text		
118669	United Kingdom Exclusive Economic Zone	Text		
118548	United Kingdom Exclusive Economic Zone	Text		
118615	United Kingdom Exclusive Economic Zone	Text		
118623	United Kingdom Exclusive Economic Zone	Text		
233979	United Kingdom Exclusive Economic Zone	Text		
118849	United Kingdom Exclusive Economic Zone	Text		
118848	United Kingdom Exclusive Economic Zone	Text		
118843	United Kingdom Exclusive Economic Zone	Text		
148637	United Kingdom Exclusive Economic Zone	Text		
118855	United Kingdom Exclusive Economic Zone	Text		
118852	United Kingdom Exclusive Economic Zone	Text		
256988	United Kingdom Exclusive Economic Zone	Text		
118941	United Kingdom Exclusive Economic Zone	Text		
118942	United Kingdom Exclusive Economic Zone	Text		
257517	United Kingdom Exclusive Economic Zone	Text		
256961	United Kingdom Exclusive Economic Zone	Text		
118936	United Kingdom Exclusive Economic Zone	Text		
118474	United Kingdom Exclusive Economic Zone	Text		
118929	United Kingdom Exclusive Economic Zone	Text		
118203	United Kingdom Exclusive Economic Zone	Text		
118201	United Kingdom Exclusive Economic Zone	Text		
118204	United Kingdom Exclusive Economic Zone	Text		
118200	United Kingdom Exclusive Economic Zone	Text		
118205	United Kingdom Exclusive Economic Zone	Text		
118986	United Kingdom Exclusive Economic Zone	Text		
118982	United Kingdom Exclusive Economic Zone	Text		
118979	United Kingdom Exclusive Economic Zone	Text		
118926	United Kingdom Exclusive Economic Zone	Text		
118206	United Kingdom Exclusive Economic Zone	Text		
