ReferenceID	Authors	Year	Title	Source
27985	Polaszek & Kolberg	2008	Rediscovery of Gryon chrysolaum (Walker) (Hymenoptera: Platygastridae)—an egg parasitoid of Holhymenia rubiginosa Breddin and Anisoscelis foliacea Fabricius (Heteroptera: Coreidae)	Zootaxa 1968:39-44
27987	Brailovsky & Barrera	2006	Two new species of Plinachtus Stål (Hemiptera: Heteroptera: Coreidae: Coreinae: Gonocerini) from Aldabra Atoll and Madagascar	Zootaxa 1351:35–43
27988	Yao, Cai & D. Ren	2006	The first discovery of fossil rhopalids (Heteroptera: Coreoidea) from Middle Jurassic of Inner Mongolia, China	Zootaxa 1269:57-68
27989	Dolling	1977	A revision of the Neotropical genus Vilga Stål (Hemiptera: Coreidae).	Systematic Entomology 2(1):27-44
27990	Dolling & Casini	1988	Revision of the neotropical genus <i>Nyttum</i> (Hemiptera: Coreidae)	Systematic Entomology 13:143-156
27991	Stål	1868[1867]	Bidrag till Hemipterernas systematik	Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 24(7):491-560
27993	Stål	1860[1859]	Till känndeomen om Coreida.	Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 16:449-477
27994	Stål	1872	Genera Coreidarum Europae disposuit	Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 29(6):49-56
27995	Stål	1855	Hemiptera från Kafferlandet	Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 12:27-46
27996	Stål	1858	Orthoptera och Hemiptera från sodra Afrika	Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 15:307-320
27997	Stål	1854	Nya Hemiptera	Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 11(8):231-255
27998	Stål	1855	Nya Hemiptera	Öfversigt af Konglika Vetenskaps-Akademiens Förhandlingar (Öfvers.K.VetenskAkad.Förh.Stockh) 12:181–192
28001	Stål	1873	Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 3.	Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 11(2):1-163
28002	Stål	1870	Enumeratio Hemipterorum. Bidrag till en förteckning öfver alla hittills kända Hemiptera, jemte systematiska meddelanden. 1.	Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 9(1):1-232
28003	Stål	1868	Hemiptera Fabriciana. Fabricianska Hemipterarter efter de i Köpenhamn och Kiel förvarade typexemplaren granskade och beskrifne. I  	Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) 7(11):1-148
28005	Stål	1869	Hemiptera Fabriciana. 2	Konglika Svenska Vetenskaps-Akademiens Handlingar (K. Svens. Vet.-Akad. Hand.) (N.F.) 8(1):1-130. [Addenda, 114; Index (Heteroptera), 115-124]
28006	Hsiao	1964	A short essay on Chinese Coreidae (Hemiptera, Heteroptera) II. Coreinae	Acta Scientiarum Naturalium Universitatis Nankaiensis 5(1):19-35
28007	Ren, S.Z.	1992	New species of Ochrochira Stal (Heteroptera: Coreidae: Mictinae)	Acta Scientiarum Naturalium Universitatis Nankaiensis 1992(1):55-58
28008	Hsiao	1964	A short essay on Chinese Coreidae (Hemiptera, Heteroptera) I. Mictinae	Acta Scientiarum Naturalium Universitatis Nankaiensis 5:1-17
28009	Hsiao	1965	A short essay on Chinese Coreidae (Hemiptera, Heteroptera) III Pseudophloeinae and Rhopalidae	Acta Scientiarum Naturalium Universitatis Nankaiensis 6(1):49-64
28010	Breddin	1900	Hemiptera nonnulla regionis australicae	Entomologische Nachrichten 26:17-46
28011	Karsch	1892	Kurze Characteristik neuer Wanzen aus Kamerun, gesammelt durch Herrn Dr. Paul Preuss	Entomologische Nachrichten 13(9):129-136
28012	Karsch	1895	Einige neue westafrikanische Heteropteren aus den beiden Gruppen der Pentatomideen und Coreïdeen	Entomologische Nachrichten 21(17-18):265–274
28014	Hsiao	1964	New Coreidae (Hemiptera, Heteroptera) from China II.	Acta Zoologica Sinica 16:89-100
28015	Hsiao	1963	New Coreidae (Hemiptera, Heteroptera) from China I.	Acta Zoologica Sinica 15:611-623
28016	Hsiao	1965	New Coreids from China (Hemiptera, Heteroptera) IV.	Acta Zoologica Sinica 17(4):421-434
28017	Hsiao	1964	New Coreidae from China (Hemiptera, Heteroptera) III.	Acta Zoologica Sinica 16:251-262
28018	Puton	1872	Bibliographie. Les Coréides de MM. Mulsant et Rey. Étude sur cette famille.	Annales de la Société Entomologique de France 1:303-314
28019	Signoret	1861[1860]	Faune des Hémiptères de Madagascar (Suite et fin.) 2e partie. Hétéroptères.	Annales de la Société Entomologique de France 3 8(3-4):917-972
28020	Stål	1865	Hemiptera nova vel minus cognita	Annales de la Société Entomologique de France 4 5:163-188
28022	Puton	1873	Notes pour servir à l'étude des Hémiptères	Annales de la Société Entomologique de France 5 3:11-26
28023	Montrouzier	1861	Essai sur la faune entomologique de la Nouvelle-Calédonie (Balade) et des îles des Pins, Art, Lifu, etc. Hémiptères  	Annales de la Société Entomologique de France 4 1:59-74
28024	Signoret	1851	Description d'une nouvelle espèce d'Hémiptères-Hétéroptères du groupe des Mictides, genre Petascelis  	Annales de la Société Entomologique de France 2 9:121-124
28025	Signoret	1847	Description d’ un Hémiptère-Hétéroptère, formant le type d’ un nouveau genre	Annales de la Société Entomologique de France 2 301-304
28026	Noualhier	1893	Voyage de M. Ch. Alluaud aux îles Canaries (Novembre 1889 - Juin 1890). 2e Mémoire. Hémiptères Gymnocérates & Hydrocorises	Annales de la Société Entomologique de France 62:5-18
28027	Signoret	1859	Monographie du genre <i>Corizus</i>	Annales de la Société Entomologique de France 3 7:75-105
28028	Signoret	1862	Espèces nouvelles ou peu connues d'Hémiptères trouvés en Corse par M. Bellier de la Chavignerie	Annales de la Société Entomologique de France 4 2:375-378
28029	Montandon	1895	Nouvelles espèces de Coréides de l'Amérique intertropicale	Annales de la Société Entomologique de France 64:5-14, plate 1
28030	Signoret	1862	Description d'Hémiptères nouveaux de Jurimaguas et Moyabamba (Pérou)	Annales de la Société Entomologique de France 4 2(1862):579-588
28031	Signoret	1863	Révision des Hémiptères du Chili	Annales de la Société Entomologique de France 4 3:541-588
28032	Stål	1864	Hemiptera nonnulla nova vel minus cognita	Annales de la Société Entomologique de France 4 4:47-68
28033	Signoret	1861	Description de quelques hémiptères nouveaux	Annales de la Société Entomologique de France 4(1):55-58
28034	Signoret	1860	Faune des Hémiptères de Madagascar.2. Hétéroptères	Annales de la Société Entomologique de France 3 8:917-972, plates 13-14
28036	Brailovsky	1986	Un nouveau Discogastrini d'Amérique du sud (Hemiptera, Coreidae)	Annales de la Société Entomologique de France 22(2):211-214
28039	Signoret	1850	Description d'hémiptères nouveaux provenant de la Guinée portugaise	Annales de la Société Entomologique de France 2 8:67-71
28044	Signoret	1864	Révision des Hémiptères du Chili	Annales de la Société Entomologique de France Sér. 4 3:541-588, plates 11-13
28045	Coquerel	1848	Observations entomologiques sur divers insectes recueillis à Madagascar	Annales de la Société Entomologique de France (Sér. 2) 6:177-190, plate 7
28046	Puton	1881	[No title; report of a meeting.]	Annales de la Société Entomologique de France 6 1:xxix-xxx
28047	Puton	1876	[No title]	Annales de la Société Entomologique de France Sér. 5 6:xxxiv
28049	Amyot & Serville	1843		Histoire naturelle des insectes. Hémiptères, Roret, Paris i-lxxvi, 1-675, 1-6
28050	Blanchard	1840		Histoire naturelle des insectes. Hémiptères, Roret, Paris 1-671
28051	Walker, F.	1871		Catalogue of the Specimens of Hemiptera Heteroptera in the Collection of the British Museum, Published for the Trustees of the British Museum, London IV:1-211
28052	Walker, F.	1872		Catalogue of the Specimens of Hemiptera Heteroptera in the Collection of the British Museum, Published for the Trustees of the British Museum, London Part 5:202 pp.
28054	Kiritshenko	1952	New and little-known bugs (Hemiptera-Heteroptera) of Tadzhikistan	Trudy Zoologicheskogo Instituta Akademiya Nauk SSSR (Trud.zool.Inst.Akad.Nauk SSSR) 10:140-198
28056	Brailovsky & Cassis	1999	Revision of the tribe Agriopocorini (Hemiptera: Coreidae: Coreinae)	The Canadian Entomologist (Can. Entomol.) 131:293-321
28057	Brailovsky	2001	New genera and species of the tribe Acanthocorini (Hemiptera: Coreidae, Coreinae)	The Canadian Entomologist (Can. Entomol.) 133:623-631
28059	Torre-Bueno & Engelhardt	1910	Some Heteroptera from Virginia and North Carolina	The Canadian Entomologist (Can. Entomol.) 42:147-151
28071	Gibson, W.W. & J.L. Carrillo	1959	Lista de insectos en la colección entomológica de la oficina de estudios especiales. SAG. México	Folleto Misceláneo 9:24
28072	Gibson, W.W. & S.J. Carrillo	1959	Lista de insectos en la Colección Entomológica de la Oficina de Estudios Especiales S. A. G	Folleto Misceláneo 29:42
28075	Mayr	1865	Diagnosen neuer Hemipteren	Verhandlungen des Zoologisch-Botanischen Gesellschaft in Wien (Verh. Zool.-Bot. Ges. Wien) 15:429-446
28076	Hsiao	1963	The Chinese bamboo coreids of the tribe Cloresmini Stål with the description of a new species (Hem.-Heter.)  	Acta Entomologica Sinica 12:506-510
28077	Hsiao	1963	Results of the Zoologico-Botanical Expedition to southwest China, 1955-1957 (Hemiptera, Coreidae)	Acta Entomologica Sinica 12:310-344
28078	Hsiao	1962	A preliminary study on Chinese Homoeocerus Burmeister (Hemiptera: Coreidae)	Acta Entomologica Sinica 11:suppl.: 66-79
28079	Ren, S.Z.	1987	New species of genus Hygia Uhler from China (Hemiptera: Coreidae)	Acta Entomologica Sinica 30:85-92
28080	Liu, Q.A. & Zheng	1994	A new species of Coreus Fabricius (Hemiptera: Coreidae) from China	Acta Entomologica Sinica 37:468-469
28081	Han	1991	A new species of <i>Pterygromia</i> [sic] from China (Heteroptera: Coreidae)	Acta Entomologica Sinica 34:204-205
28082	Brailovsky & Barrera	2008	Two new species of Anasa (Hemiptera: Heteroptera: Coreidae: Coreini) from Mexico and Central America	Acta Entomologica Musei Nationalis Pragae (AEMNP) 48(2):649-654
28083	Brailovsky & Barrera	2010	Five new species of <i>Catorhintha</i>  (Hemiptera: Heteroptera: Coreidae: Coreinae: Coreini)  from Mexico and South America	Acta Entomologica Musei Nationalis Pragae (AEMNP) 50(1):59–74
28084	Brailovsky	2009	Revision of the <i>Phthia</i> generic complex with a description of four new genera (Hemiptera: Heteroptera: Coreidae: Coreinae: leptoscelini)	Acta Entomologica Musei Nationalis Pragae (AEMNP) 49(1):59-74
28086	Hoberlandt	1952	Hemiptera-Heteroptera collected by Mr. J. Housska in Israel	Acta Entomologica Musei Nationalis Pragae (AEMNP) 27(1951):5-34,  no. 381,19 figs.
28087	Ahmad	1967	An analysis of the Marcius-Babaranus complex. A new genus and four new species from Oriental region (Hemiptera: Micrelytrinae)  	University Studies University of Karachi 4(3):64- 87
28088	Lindberg	1927	Zur Kenntnis der Heteropteren-Fauna von Kamtschatka sowie der Amur- und Ussuri-Gebiete	Acta Soc.Fauna Flora fenn., Helsingfors 56(no. 9):pp. 1-26
28089	Fieber	1837	Beiträge zur Kenntniss der Schnabelkerfe    	Beiträge zur Gesammten Natur- und Heilwissenschaft 1:97-111, 337-355, plate 2
28090	Kiritshenko	1916	Species nova aethiopica generis Gonocerus Latr. (Hemiptera-Heteroptera, Coreidae)	Annals of the Zoological Museum of the Academy of Sciences 20:72-73
28092	Linnavuori	1978	Hemiptera of the Sudan, with remarks on some species of the adjacent countries 6. Aradidae, Meziridae, Aneuridae, Pyrrhocoridae, Stenocephalidae, Coreidae, Alydidae, Rhopalidae, Lygaeidae.	Acta Zoologica Fennica (Acta Zool.Fenn.) 153:1-108
28093	Linnavuori	1982	Some hemipterous fauna from Somalia and Ethiopia	Monitore Zoologico Italiano N.S. Suppl. 16(1):1-33
28094	Linnavuori	1968	On some new and interesting Hemiptera. Suomen hyont	Aikak. 34:197-200
28095	Linnavuori	1971	On the family Coreidae (Het.)	Suomen Hyönteistieteellinen Aikakauskirja (Suom.Hyönt.Aikak) 37:163-178
28096	Linnavuori	1970	On the genus Mevaniomorpha Rt. (Het., Coreidae)	Suomen Hyönteistieteellinen Aikakauskirja (Suom.Hyönt.Aikak) 36(1):43-45
28098	Uhler	1871	Notices of some Heteroptera in the collection of Dr. T. W. Harris	Proceedings of the Boston Natural History Society 14:93-109
28099	Schaefer, C. W. & Zettel	2007	A review of Helcomeria STÅL, 1873 (Insecta: Heteroptera:  Coreidae), with the description of a new species from Vietnam	Annalen des Naturhistorischen Museums in Wien (Ann. Naturhist. Mus. Wien) 108 B:67-75
28100	Ahmad	1964	Systematic position of Dicrorymbus, Xenoceraea and Procamptus (Hemiptera, Coreidae), three of Bergroth's genera from the Philippine Islands, with descriptions of two new species	Ann.ent.fenn., Helsinki 30:17-34
28107	Walker, F.	1872	Catalogue of the specimens of heteropterous Hemiptera in the collection of the British Museum	Heteroptera in the Collection of the British Museum(5):1-202
28109	Mancini	1953	Missione biologica Sagan-Omo diretta dal Prof. Edoardo Zavattari (1939). Hemiptera-Heteroptera	Ann.Mus.Stor.nat.Genoa 66:166-204
28110	Mancini	1951	Emitteri nuovi dell'Africa orientale	Ann.Mus.Stor.nat.Genoa 65:145-149, 1 fig.
28111	Mancini	1961	Emitteri dell'Abissinia raccolti dal M. se Saverio Patrizi e da altri. Nota II	Ann.Mus.Stor.nat.Genoa 72:31-46
28112	Hesse	1925	Contributions to a knowledge of the fauna of South-West Africa, iv. A list of the Heteropterous and Homopterous Hemiptera of South-West Africa	Annals of the South African Museum 23(1):1-190, pls 1-8.
28113	Hesse	1935	Scientific results of the Vernay-Lang Kalahari expedition, March to September 1930. Mutillidae (Hymenoptera), Tenebrionidae (Coleoptera), Hemiptera-Heteroptera, Curculionidae	Ann.Transv.Mus., Pretoria 16(4):7 figs., 525-579, 19 figs., 581-603, 4 figs., 17 pp. 49-62, 2 figs
28127	Schaefer, C. W. & P.L. Mitchell	1983	Food plants of the Coreoidea (Hemiptera: Heteroptera)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 76(4):591–615
28128	Brailovsky	2000	Nishihygia: a New Genus of Colpurini from New Guinea (Hemiptera: Coreidae: Coreinae)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 93(1):28-30
28129	Fracker	1923	A review of the North American Coreini (Heteroptera)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 16(2):165-173, 1 fig, pl. 10
28130	Brailovsky	1994	One new genus and two new species of Colpurini (Heteroptera: Coreidae: Coreinae) from the Philippine Republic	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 87(6):745-750
28131	Brailovsky	1997	One new genus and two new species of Acanthocephalini (Hemiptera: Coreidae: Coreinae)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 90(5):550-554
28132	Schaefer, C. W.	1972	Degree of metathoracic scent-gland development in the trichophorous Heteroptera (Hemiptera)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 65:810-821
28133	Brailovsky & Barrera	2004	Salgohygia: a new genus of Colpurini from New Guinea (Hemiptera: Coreidae: Coreinae)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 97(1):1-5
28134	Brailovsky & Barrera	2001	Ichilocoris: a new genus of Acanthocephalini from South America (Hemiptera: Coreidae: Coreinae)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 94(2):174-178
28135	Brailovsky & Barrera	2005	Cervantistellus: a new genus of Acanthocephalini from Mexico (Hemiptera: Coreidae: Coreinae)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 98(1):48-54
28136	Fracker	1918	The Alydinae of the United States	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 11(3):255-280, pls 24-25
28141	Ahmad & Perveen	1983	Revision of the genus Aschistocoris Bergroth, with description of two new species from the Oriental Region (Hemiptera: Coreidae: Coreinae)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 76:860-865
28143	Dolling & Yonke	1976	The genus <i>Coriomeris</i> in North America	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 69:1147–1152
28145	Fracker	1919	<i>Chariesterus</i> and its neotropical relatives (Coreidae Heteroptera).	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 12(3):227-230, 1 fig.
28146	Schaefer, C. W. & Schaffner	2003	A revision of Apidaurus (Hemiptera: Alydidae: Alydinae)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 96(5):615-624
28150	Schaefer, C. W. & O'Shea	1979	Host plants of three coreine tribes (Hemiptera: Heteroptera: Coreidae)	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 72:519–523
28153	Chopra	1968	A revision of the genus Arhyssus Stål	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 61:629-655, 146 figs
28154	Hambleton	1908	The genus <i>Corizus</i> with a review of the North and Middle American species	Annals of the Entomological Society of America (Ann.Ent.Soc.Amer.) 1(2):133-151, pls 8-11
28155	Van Reenen	1976	The Gonocerini of the Ethiopian region, part l. Generic and subgeneric status within the tribe. (Heteroptera: Coreidae)	Annals Transv.Mus. 30(4):41-52
28159	Villiers	1963	Les Leptocorixa africains et malgaches du Museum de Paris (Hem. Coreidae)	Buil.Inst, franc.Afr.noire, Dakar (A) 25:229-234
28160	Fain	1971	Note sur la répartition géographique des Coreitarsoneminae parasites des Hémiptères coréides avec description de taxa nouveaux. (Acarina: Trombidiformes)	Bull.Annls Soc.r .ent.Belg. 107:81-88.
28161	Dolling	1978	A revision of the Oriental pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae)	Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 36(6):281-321
28162	Dolling	1986	The tribe Pseudophloeini (Hemiptera: Coreidae) in the Old World tropics with a discussion on the distribution of the Pseudophloeinae.	Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 53:151-212
28164	Dolling	1979	A revision of the African pod bugs of the tribe Clavigrallini (Hemiptera: Coreidae) with a checklist of the world species  	Bulletin of the British Museum (Natural History), Entomology (Bull. Br. Mus. (Nat. Hist.) Entomol.) 39(1):1-84
28166	Villiers	1955	Notes d'entomologie ouest-africaine VI. Nouveaux Coreides et Pentatomides	Bulletin de l’Institut Français d’Afrique Noire 17(2):581-589
28167	Villiers	1954	Hémiptères récoltés au Simandou (Guinée française) par M. Lamotte	Bulletin de l’Institut Français d’Afrique Noire A 16(3):913-916
28168	Villiers	1952	Mission A. Villiers au Togo et Dahomey (1950) XXI. Hemipteres	Bulletin de l’Institut Français d’Afrique Noire A 14(4):1196-1213
28172	Brailovsky	2002	Review of Parabrachytes (Hemiptera: Heteroptera: Coreidae: Coreinae: Daladerini)	Journal of the Kansas Entomological Society (J. Kansas Ent. Soc.) 75(2):91-100
28177	Elkins	1953	Notes on some Texas Reduviidae (Hemiptera, Reduviidae)	Journal of the Kansas Entomological Society (J. Kansas Ent. Soc.) 26:137–140
28179	Brown	1958	Revision of the genus Amblypelta Stål (Hemiptera, Coreidae)	Bull.ent.Res., London 49:509-541
28180	Brown	1955	Pseudotheraptus wayi, a new genus and species of Coreid (Hemiptera) injurious to coconuts in East Africa	Bull.ent.Res., London 46:221-240
28181	Miller, N. C. E.	1931	Two new species of Malayan Rhynchota	Bull.ent.Res., London 22:pp. 195-197
28182	China	1924	A preliminary revision of the Oriental species of Leptocorisa, Latr. (Hemiptera, Coreidae)	Bull.Ent.Res.London 14:pp. 235-239
28184	Villiers	1969	Contribution a la faune du Congo (Brazzaville). Mission A. Villiers et A. Descarpentries. 91. Hemipteres Rhopalidae et Alydidae	Bull.Inst.fond.Afr.noire (Ser.A) 31:1055-1058
28185	Villiers	1954	Contribution à l'étude du peuplement de la zone d'inondation du Niger (Mission G.Remaudière). X. Hémiptères Hétéroptères  	Bulletin de l'Institut Français d'Afrique Noire 16:219-231
28186	Villiers	1950	Note d'entomologie Ouest-africaine. I. Descriptions de nouveaux Hémiptères Hétéroptéres	Bulletin de l'Institut Français d'Afrique Noire (Sér. A) 12(3):634-659, 17 figs
28187	O'Shea	1980	The genera of African Mictini	Bulletin de l'Institut Français d'Afrique Noire A 42:296-339
28188	Villiers	1950	Hémiptères récoltés au Liberia par P.L. Dekeyser et B. Holas.	Bulletin de l'Institut Français d'Afrique Noire A 12:930-939
28190	Wagner	1965	Géocorises (excl. Reduviidae et Anthocoridae) récoltées par J. Mateu dans l'Ennedi	Bulletin de l'Institut français d'Afrique noire, Dakar (A) (Bull.Inst.franç.Afr.noire, Dakar (A)) 27:294-306
28194	Horváth	1891	Hemipterološki izlet a Primorje i na Plitvicka jezera	Glasnik hrvatskog naravoslovnog društva 6:29-49
28195	Schmidt, K.	1939	Beitraege zur Heteropteren-Fauna Aegyptens, 1, II (Hemiptera)	Bull.Soc.Fouad ler Ent, Cairo 23:pp. 15-30
28196	Schmidt, K.	1939	Bemerkungen zu einigen Arten der Gattung Coriomeris Westw. und Besehreibung einer neuer Unterart (Hemiptera - Heteroptera: Pseudophloeinae)	Bull.Soc.Fouad ler Ent., Cairo 22((1938)):pp. 351-356
28197	Vidal	1936	Quelques Hemipteres. Heteropteres nouveaux du Maroc	Bull.Soc.Hist.nat.Afr.N., Algiers 27:pp. 197-199
28198	Ribaut	1929	Sur quelques especes des genres Stictopleurus et Corizus (Heteroptera-Coreidae)	Bull.Soc.Hist.nat.Toulouse 58:227-234
28199	Villiers	1950	Contribution à l'étude de l'Aïr (Mission L. Chopard et A. Villiers) Hémiptères Pyrrhocoridae, Coreidae, Pentatomidae et Coptosomatidae	Mémoires de l'Institut Français d'Afrique Noire 10:322-328
28200	Dispons	1963	Les Mictini Asiatiques (Hem., Het. Coreidae). La lignée Helcomeria (2ème partie)	Bulletin de la Société Royale des Sciences Naturelles de Laos (Bull.Soc.Sci.nat.Laos) 6:15-24
28201	Dispons	1962	Les Mictini Asiatiques (Hem., Het. Coreidae). La lignée Helcomeria.	Bulletin de la Société Royale des Sciences Naturelles de Laos (Bull.Soc.Sci.nat.Laos) 5:26-44
28202	Dispons	1963	Les Mictini Asiatiques (Hem., Het. Coreidae). La lignée Pterygomia	Bulletin de la Société Royale des Sciences Naturelles de Laos (Bull.Soc.Sci.nat.Laos) 7:45-55
28203	Ren, S.Z. & Jin	1985	A summarized report on Coreinae in Xizang Autonomous Region (Heteroptera: Coreidae)	Contributions from Shanghai Institute of Entomology 5:313-318
28209	Mancini	1959	Miscellanea emitterologica	Annali del Museo Civico di Storia Natural "Giacomo Doria" 71:102-110
28217	Ahmad	1965	The Leptocorisinae (Heteroptera: Alydidae) of the world	Bulletin of the British Museum (Natural History) Entomology Supplement 5:1-156
28225	Lindberg	1948	On the insect fauna of Cyprus. Results of the expedition of1939 by Harald, Hakan and P. H. Lindberg. I-II	Comment, biol., Helsingfors 10:no. 7. 175 pp.
28227	Breddin	1907	Über die Gattung Distantidea Kirk. (Rhynch. Het.)	D.ent.Zs., Berlin 1907:31-34
28232	Jensen-Haarup	1924	Hemipterological notes and descriptions. III	Entomologiske Meddeleser (Ent.Medd.Copenhagen) 14(7-8):323-338, figs 10-11
28237	Kiritshenko	1966	Hemiptera-Heteroptera collected by D.M. Steinberg in Iran in 1955	Entomologicheskoe Obozrenie (Entomol.Obozr.) 45:798-805
28238	Tshernova	1978	Palaearctic species of the genus Coriomeris Westw.(Heteroptera, Coreidae)	Entomologicheskoe Obozrenie (Entomol.Obozr.) 57:551-567
28239	Putshkov, V. G. & Kerzhner	1983	On the nomenclature of bugs of the family Rhopalidae  (Heteroptera) of the USSR	Entomologicheskoe Obozrenie (Entomol.Obozr.) 62:80-82
28240	Tshernova	1979	New data on taxonomy of some Palaearctic Coreidae (Heteroptera)	Entomologicheskoe Obozrenie (Entomol.Obozr.) 58:578-581
28257	Josifov & Kerzhner	1978	Heteroptera aus Korea. 2. Teil (Aradidae,Berytidae, Lygaeidae, Pyrrhocoridae, Rhopalidae, Alydidae, Coreidae, Urostylidae, Acanthosomatidae, Scutelleridae, Pentatomidae, Cydnidae, Plataspidae)	Fragmenta Faunistica (Warsaw) 23(9):137-196
28259	Leach	1814		The Zoological Miscellany, being descriptions of new, or interesting Animals, Nodder, London 1:1-137
28260	Bergroth	1913	Supplementum Catalogi Hemipterorum Bruxellensis. II. Coreidae, Pyrrhocoridae, Colobathristidae, Neididae.	Mémoires de la Société Entomologique de Belgique 22:125-183
28263	Bergroth	1893	Notes sur quelques Hémipteres éthiopiens du Musée de Lisbonne.	Jornal de Sciencias Mathematicas, Physicas e Naturaes 2 10:122-127
28265	Alayo, P.D. & Grillo	1977	Los hemípteros de Cuba XVI. El género Leptoglossus Guerin (Hemiptera: Coreidae) en Cuba	Centro Agrícola Mayo-Agosto 1977:91-111
28272	Cerutti	1937	Captures intéressantes d'Hémiptéres du Valais (2me liste)	Mitteilungen der Schweizerischen Entomologischen Gesellschaft 17:168-172
28274	Froeschner	1963	The genus <i>Ceraleptus</i> Costa in the Western Hemisphere (Hemiptera: Coreidae)	J.Kansas ent.Soa, Manhattan 36:109-113
28275	Torre-Bueno & Thomas	1914	Nota sobre Hemípteros del Chaco de Santiago del Estero (R. A.)	Anales del Museo Nacional de Historia Natural de Buenos Aires 26:157-162
