ID	AcceptedTaxonID	Genus	SubgenusName	SpeciesEpithet	AuthorString	InfraSpecies	InfraSpeciesMarker	InfraSpeciesAuthorString	GSDNameStatus	Sp2000NameStatus	GSDNameGUID
455913	1188865	Tliponius		insignicornis	Stål, 1860				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455913
455914	1188865	Ceratopachys		variabilis	Dallas, 1852				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455914
455916	1188864	Homoeocerus		pigmentus	Perveen & Ahmad, 1997				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455915
455925	1188858	Homoeocerus		virescens	(Dallas, 1852)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455925
455927	1188853	Homoeocerus		nigricornis	Germar, 1838				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455926
455929	1188855	Tliponius		rugifer	Stål, 1860				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455929
455930	1188855	Ceratopachys		capensis	Westwood, 1842				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455930
455932	1188854	Ceratopachys		viridis	Linnavuori, 1978				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455932
455936	1188850	Ornytus		brevicornis	Dallas, 1852				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455938
455937	1188850	Aschistus		brevicornis	(Dallas, 1852)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455938
455938	1188850	Aschistacaris		brevicornis	(Dallas, 1852)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455938
455943	1188846	Aschistocoris		nepalensis		bombaeus	subspecies	Bergroth, 1909	Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455944
455944	1188846	Aschistocoris		brevicornis		bombaeus	morph	Bergroth, 1909	Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455944
455950	1188837	Cletomorpha		spinijugis	Bergroth, 1905				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:57
455951	1188833	Gonocerus		lituripennis	Stål, 1855				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:54
455952	1188833	Cletomorpha		lituripennis	(Stål, 1855)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:54
455953	1188833	Cletus		lituripennis	(Stål, 1855)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:54
455954	1188833	Cletus		sjostedti	Schouteden, 1912				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455954
455955	1188833	Gonocerus		lineatus	Signoret, 1861				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455955
455958	1188830	Brotheus		viridis	Distant, 1902				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455957
277731	1188366	Platymelus		christophi	Jakovlev, 1875				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:277731
451974	1187005	Pseudophloeus		dentipes	Boheman, 1852				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:451974
452031	1186563	Leptocorisa		crudelis	Westwood, 1842				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452031
452032	1186585	Stenocoris	Erbula	distinguenda	Blöte, 1937				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452032
452037	1187276	Hypselonotus		mundus	Walker, F., 1871				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452037
452051	1188345	Coreus		cornutus	Herrich-Schäffer, 1833				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452051
452052	1188808	Plinachtus		similis	Uhler, 1896				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452052
452055	1189120	Paryphes		andreae	Burmeister, 1835				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452055
452059	1189728	Myrmidius		flavidus	Costa, A., 1864				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452059
452064	1189954	Hypselonotus		balteatus	Horváth, 1892				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452064
452065	1189966	Hypselonotus		simulans	Horváth, 1913				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452065
452071	1190381	Rhinuchus		nasulus	Say, 1832				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:453740
452074	1190732	Archimerus		guttiventris	Walker, F., 1871				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452074
452076	1190735	Piezogaster		albonotatus	Amyot & Serville, 1843				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452076
452077	1190735	Archimerus		squalus	Klug, 1835				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452077
452078	1190735	Archimerus		muticus	Herrich-Schäffer, 1841				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452078
452079	1190735	Archimerus		rubiginosus	Herrich-Schäffer, 1842				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452079
452085	1191068	Lygaeus		abdominalis	Fabricius, 1803				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452084
452088	1191323	Corizus		anticus	Signoret, 1859				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452088
452098	1191597	Cimex		nugax	Fabricius, 1781				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452098
452104	1188293	Cimex		rostratus	Goeze, 1778				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452104
452123	1191368	Merocoris		tricostatus	Spinola, 1852				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452122
455959	1188830	Cletus		viridulus	Breddin, 1913				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455959
455969	1188821	Homoeocerus		smecticus	Distant, 1901				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455968
455975	1188811	Gonocerus		insidiator		imitator	morph	Reuter, 1891	Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455976
455976	1188811	Gonocerus		imitator	Reuter, 1891				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455976
455977	1188811	Plinachtus		falactus	Van Reenen, 1976				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455977
455978	1188811	Plinachtus		falcatus		dubiosus	morph	Schouteden, 1938	Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455978
455979	1188811	Plinachtus		falcatus		antennalis	morph	Schouteden, 1938	Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455979
455980	1188811	Gonocerus		madeirensis	China, 1938				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455980
455981	1188811	Gonocerus		carreti	Puton, 1895				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455981
455982	1188811	Plinachtus		falcatus	Distant, 1892				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455982
455986	1188805	Coreus		basalis	Westwood, 1842				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455985
455987	1188805	Plinachtus		peltastes	Stål, 1861				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455987
455988	1188805	Metacletus		bivittatus	Matsumura, 1913				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455988
455990	1188801	Alydus		acicularis	Fabricius, 1803				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455989
455991	1188801	Anisoscelis	Leptoscelis	rufiventris	Dallas, 1850				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455992
455992	1188801	Plinachtus		rufiventris	(Dallas, 1850)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455992
455993	1188801	Cletus		conspicuus	Walker, F., 1871				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455993
455994	1188801	Leptoscelis		ventralis	Dallas, 1852				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455995
455995	1188801	Plinachtus		ventralis	(Dallas, 1852)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455995
455997	1188800	Gonocerus	Plinachtus	venustus	Van Reenen, 1981				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455996
456000	1188798	Gonocerus	Plinachtus	riparium	Van Reenen, 1981				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:455999
452138	1191612	Stenocephalus		caffer	Dallas, 1852				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452137
452141	1191610	Stenocephalus		setulosus	Ferrari, 1874				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452140
452143	1191609	Stenocephalus		putoni	Horváth, 1897				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452142
452146	1191607	Stenocephalus		pallidus	Signoret, 1879				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452145
452148	1191606	Stenocephalus		agilis		marginicollis	morph	Puton, 1881	Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452147
452150	1191605	Stenocephalus		marginatus	Ferrari, 1874				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452149
452152	1191604	Stenocephalus		lateralis	Signoret, 1879				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452151
452154	1191603	Stenocephalus		insularis	Dallas, 1852				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452153
452158	1191600	Stenocephalus		femoralis	Reuter, 1888				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452157
452160	1191599	Stenocephalus		alticolus	Zheng, 1981				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452159
452162	1191598	Reduvius		albipes	Fabricius, 1781				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452163
452163	1191598	Stenocephalus		albipes	(Fabricius, 1781)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452163
452165	1191597	Cimex		agilis	Scopoli, 1763				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452166
452166	1191597	Stenocephalus		agilis	(Scopoli, 1763)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452166
452179	1191586	Maccevethus		persicus	Jakovlev, 1882				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452178
452180	1191586	Maccevethus		pulcher	Kiritshenko, 1964				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452180
452182	1191584	Maccevethus		lutheri	Wagner, 1953				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452182
452184	1191572	Lygaeus		errans	Fabricius, 1794				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452183
452186	1191574	Corizus		caucasicus	Kolenati, 1845				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452185
452187	1191574	Maccevethus		venatus	Kiritshenko, 1964				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452187
452188	1191574	Maccevethus		houskai	Hoberlandt, 1952				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452188
456002	1188790	Cimex		pungens	Thunberg, 1783				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456005
456003	1188790	Alydus		pungens	(Thunberg, 1783)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456005
456004	1188790	Gonocerus		pungens	(Thunberg, 1783)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456005
456005	1188790	Gonocerus	Plinachtus	pungens	(Thunberg, 1783)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456005
456006	1188790	Plinachtus		basilewskyi	Schouteden, 1957				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456006
456007	1188790	Plinachtus		wittei	Schouteden, 1948				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456007
456008	1188790	Plinachtus		scutellaris	Stål, 1873				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456008
456009	1188790	Cletus		mundus	Walker, F., 1871				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456009
456010	1188790	Plinachtus		spinosus	Stål, 1860				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456010
456011	1188790	Plinachtus		pugionatus	Stål, 1860				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456011
456012	1188790	Gonocerus		luridus	Dallas, 1852				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456012
456014	1188788	Gonocerus	Plinachtus	schoutedeni	Van Reenen, 1981				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:66
456016	1188787	Gonocerus	Plinachtus	rex	Van Reenen, 1981				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456015
456018	1188786	Gonocerus	Plinachtus	kivuensis	(Schouteden, 1938)				Subsequent combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456018
456020	1188783	Gonocerus		dubius	Herrich-Schäffer, 1840				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456021
456021	1188783	Gonocerus	Plinachtus	dubius	Herrich-Schäffer, 1840					Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456021
456022	1188783	Plinachtus		luteinervis	Mancini, 1951				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456022
456023	1188783	Cletus		clarus	Walker, F., 1871				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456023
456025	1188781	Plinachtus		dubius		distinguendus	morph	Schouteden, 1938	Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456024
456026	1188781	Plinachtus		burgeoni	Van Reenen, 1981				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456027
456029	1188779	Plinachtus		dubius		distinctus	morph	Schouteden, 1938	Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:456028
452190	1191574	Stictopleurus		elongatus	Blöte, 1934				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452190
452191	1191574	Maccevethus		lineolaris		chobauti	morph	Horváth, 1895	Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452191
452192	1191574	Cimex		lineolaris	Turton, 1802				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452192
452193	1191574	Cimex		sanctaecrucis	Gmelin, 1790				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452193
452194	1191574	Cimex		lineola	Fabricius, 1787				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452194
452200	1191564	Rhopalus		scutellaris	Dallas, 1852				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452199
452202	1191568	Corizus		coquerelii	Signoret, 1859				Original combination	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452201
452204	1191565	Corizus		stalii	Signoret, 1859				Junior synonym	Unambiguous synonym	urn:lsid:Coreoidea.speciesfile.org:TaxonName:452204
