AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
422796	124343	placenta	Thomson, 1872	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2011-04-08 09:45:14	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=422796		urn:lsid:marinespecies.org:taxname:422796	
124344	124343	sigsbei	A. Agassiz, 1880	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2011-04-29 11:01:38	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=124344		urn:lsid:marinespecies.org:taxname:124344	
757578	754818	impensus	Philip, 1963	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757578		urn:lsid:marinespecies.org:taxname:757578	
757579	513458	sundaica	Martin, in Jeannet & Martin, 1937	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757579		urn:lsid:marinespecies.org:taxname:757579	
757580	756373	gambierensis	Philip, 1963	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757580		urn:lsid:marinespecies.org:taxname:757580	
757581	513460	kimberi	Cotton & Godfrey, 1942	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757581		urn:lsid:marinespecies.org:taxname:757581	
757707	754819	granulosa	Mercier, 1932	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757707		urn:lsid:marinespecies.org:taxname:757707	
757708	754820	nodosa	Mercier, 1937	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757708		urn:lsid:marinespecies.org:taxname:757708	
757709	754821	rhodiensis	Venzo, 1934	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757709		urn:lsid:marinespecies.org:taxname:757709	
757710	754822	excentrica	Gorodiski, 1951	Subspecies	accepted	Accepted name	1	marine		Kroh, Andreas	2014-03-11 16:00:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=757710		urn:lsid:marinespecies.org:taxname:757710	
423861	124355	gibbosa	Mironov, 1995	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2010-09-07 12:14:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=423861		urn:lsid:marinespecies.org:taxname:423861	
608152	124355	jeffreysi	Thomson, 1873	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608152		urn:lsid:marinespecies.org:taxname:608152	
423862	124355	lata	Mironov, 1995	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2010-09-07 12:14:26	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=423862		urn:lsid:marinespecies.org:taxname:423862	
513697	414238	beringiana	Baranova, 1955	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2010-09-07 10:59:28	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513697		urn:lsid:marinespecies.org:taxname:513697	
608153	414238	laguncula	A. Agassiz, 1879	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608153		urn:lsid:marinespecies.org:taxname:608153	
513678	214642	annulifera	(A. Agassiz, 1873)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2014-02-16 17:15:04	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513678		urn:lsid:marinespecies.org:taxname:513678	
608154	214642	baculosa	(Lamarck, 1816)	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2012-08-31 09:39:00	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=608154		urn:lsid:marinespecies.org:taxname:608154	
513679	214642	longicollis	Mortensen, 1928	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2013-08-20 08:10:03	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=513679		urn:lsid:marinespecies.org:taxname:513679	
766026	513490	elegans	Mortensen, 1918	Subspecies	accepted	Accepted name	0	marine		Kroh, Andreas	2014-06-23 23:14:09	http://www.marinespecies.org/echinoidea/aphia.php?p=taxdetails&id=766026		urn:lsid:marinespecies.org:taxname:766026	
