AcceptedTaxonID	ParentSpeciesID	InfraSpeciesEpithet	InfraSpeciesAuthorString	InfraSpeciesMarker	GSDNameStatus	Sp2000NameStatus	IsFossil	LifeZone	AdditionalData	LTSSpecialist	LTSDate	InfraSpeciesURL	GSDTaxonGUI	GSDNameGUI	
264380	258586	acutangulatus	(Karaman, 1953)	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264380		urn:lsid:marinespecies.org:taxname:264380	
264381	258586	nudus	(Karaman, 1953)	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264381		urn:lsid:marinespecies.org:taxname:264381	
264382	258591	histriae	(Sket, 1963)	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264382		urn:lsid:marinespecies.org:taxname:264382	
264383	258591	salisburgensis	(Strouhal, 1958)	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264383		urn:lsid:marinespecies.org:taxname:264383	
264384	258591	serbiae	(Sket, 1963)	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264384		urn:lsid:marinespecies.org:taxname:264384	
264385	258591	slavus	(Remy, 1948)	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264385		urn:lsid:marinespecies.org:taxname:264385	
264386	258591	styriacus	(Sket, 1963)	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264386		urn:lsid:marinespecies.org:taxname:264386	
264387	258591	vindobonensis	(Karaman, 1955)	Subspecies	accepted	Accepted name	0	terrestrial		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264387		urn:lsid:marinespecies.org:taxname:264387	
264388	258591	zeii	(Sket, 1963)	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264388		urn:lsid:marinespecies.org:taxname:264388	
264389	258598	puteanus	(Henry, 1966)	Subspecies	accepted	Accepted name	0	fresh		Schotte, Marilyn	2008-01-03 16:23:37	http://www.marinespecies.org/isopoda/aphia.php?p=taxdetails&id=264389		urn:lsid:marinespecies.org:taxname:264389	
